rep,run,shelf,plate,line,trt,start time,start hour,end time,end hour,start germ,end germ,germinated
1,2,7,245,204-1,20,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,0,0,0
1,2,7,245,204-1,20,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,0,0,0
1,2,7,245,204-1,20,2/08/16 21:20,302.4166667,2/23/16 10:20,349,0,0,0
1,2,7,245,204-1,20,2/08/16 21:20,349,2/25/16 08:41,395.35,0,0,0
1,2,7,245,204-1,20,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,0,1,1
1,2,7,245,204-1,20,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,1,1,0
1,2,7,245,204-1,20,,494.1,,Inf,1,10,9
1,2,7,246,148-1,20,2/08/16 21:20,0,2/11/16 08:47,59.45,0,0,0
1,2,7,246,148-1,20,2/08/16 21:20,59.45,2/13/16 08:42,107.3666667,0,0,0
1,2,7,246,148-1,20,2/08/16 21:20,107.3666667,2/15/16 08:44,155.4,0,0,0
1,2,7,246,148-1,20,2/08/16 21:20,155.4,2/17/16 10:57,205.6166667,0,0,0
1,2,7,246,148-1,20,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,0,1,1
1,2,7,246,148-1,20,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,1,4,3
1,2,7,246,148-1,20,2/08/16 21:20,302.4166667,2/23/16 10:20,349,4,5,1
1,2,7,246,148-1,20,2/08/16 21:20,349,2/25/16 08:41,395.35,5,5,0
1,2,7,246,148-1,20,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,5,5,0
1,2,7,246,148-1,20,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,5,5,0
1,2,7,246,148-1,20,,494.1,,Inf,5,10,5
1,2,7,247,163-1,0,2/08/16 21:20,0,2/11/16 08:47,59.45,0,0,0
1,2,7,247,163-1,0,2/08/16 21:20,59.45,2/13/16 08:42,107.3666667,0,1,1
1,2,7,247,163-1,0,2/08/16 21:20,107.3666667,2/15/16 08:44,155.4,1,4,3
1,2,7,247,163-1,0,2/08/16 21:20,155.4,2/17/16 10:57,205.6166667,4,4,0
1,2,7,247,163-1,0,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,4,4,0
1,2,7,247,163-1,0,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,4,4,0
1,2,7,247,163-1,0,2/08/16 21:20,302.4166667,2/23/16 10:20,349,4,4,0
1,2,7,247,163-1,0,2/08/16 21:20,349,2/25/16 08:41,395.35,4,4,0
1,2,7,247,163-1,0,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,4,4,0
1,2,7,247,163-1,0,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,4,4,0
1,2,7,247,163-1,0,,494.1,,Inf,4,10,6
1,2,7,248,167-1,10,2/08/16 21:20,0,2/11/16 08:47,59.45,0,0,0
1,2,7,248,167-1,10,2/08/16 21:20,59.45,2/13/16 08:42,107.3666667,0,1,1
1,2,7,248,167-1,10,2/08/16 21:20,107.3666667,2/15/16 08:44,155.4,1,3,2
1,2,7,248,167-1,10,2/08/16 21:20,155.4,2/17/16 10:57,205.6166667,3,3,0
1,2,7,248,167-1,10,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,3,3,0
1,2,7,248,167-1,10,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,3,3,0
1,2,7,248,167-1,10,2/08/16 21:20,302.4166667,2/23/16 10:20,349,3,3,0
1,2,7,248,167-1,10,2/08/16 21:20,349,2/25/16 08:41,395.35,3,3,0
1,2,7,248,167-1,10,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,3,3,0
1,2,7,248,167-1,10,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,3,3,0
1,2,7,248,167-1,10,,494.1,,Inf,3,10,7
1,2,7,249,107-2,0,2/08/16 21:20,0,2/11/16 08:47,59.45,0,0,0
1,2,7,249,107-2,0,2/08/16 21:20,59.45,2/13/16 08:42,107.3666667,0,0,0
1,2,7,249,107-2,0,2/08/16 21:20,107.3666667,2/15/16 08:44,155.4,0,0,0
1,2,7,249,107-2,0,2/08/16 21:20,155.4,2/17/16 10:57,205.6166667,0,5,5
1,2,7,249,107-2,0,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,5,7,2
1,2,7,249,107-2,0,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,7,8,1
1,2,7,249,107-2,0,2/08/16 21:20,302.4166667,2/23/16 10:20,349,8,8,0
1,2,7,249,107-2,0,2/08/16 21:20,349,2/25/16 08:41,395.35,8,8,0
1,2,7,249,107-2,0,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,8,8,0
1,2,7,249,107-2,0,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,8,8,0
1,2,7,249,107-2,0,,494.1,,Inf,8,10,2
1,2,7,250,217-1,20,2/08/16 21:20,0,2/11/16 08:47,59.45,0,0,0
1,2,7,250,217-1,20,2/08/16 21:20,59.45,2/13/16 08:42,107.3666667,0,0,0
1,2,7,250,217-1,20,2/08/16 21:20,107.3666667,2/15/16 08:44,155.4,0,0,0
1,2,7,250,217-1,20,2/08/16 21:20,155.4,2/17/16 10:57,205.6166667,0,1,1
1,2,7,250,217-1,20,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,1,2,1
1,2,7,250,217-1,20,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,2,5,3
1,2,7,250,217-1,20,2/08/16 21:20,302.4166667,2/23/16 10:20,349,5,5,0
1,2,7,250,217-1,20,2/08/16 21:20,349,2/25/16 08:41,395.35,5,5,0
1,2,7,250,217-1,20,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,5,6,1
1,2,7,250,217-1,20,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,6,6,0
1,2,7,250,217-1,20,,494.1,,Inf,6,10,4
1,2,7,251,100-1,0,2/08/16 21:20,0,2/11/16 08:47,59.45,0,0,0
1,2,7,251,100-1,0,2/08/16 21:20,59.45,2/13/16 08:42,107.3666667,0,0,0
1,2,7,251,100-1,0,2/08/16 21:20,107.3666667,2/15/16 08:44,155.4,0,0,0
1,2,7,251,100-1,0,2/08/16 21:20,155.4,2/17/16 10:57,205.6166667,0,6,6
1,2,7,251,100-1,0,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,6,9,3
1,2,7,251,100-1,0,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,9,10,1
1,2,7,251,100-1,0,2/08/16 21:20,302.4166667,2/23/16 10:20,349,10,10,0
1,2,7,251,100-1,0,2/08/16 21:20,349,2/25/16 08:41,395.35,10,10,0
1,2,7,251,100-1,0,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,10,10,0
1,2,7,251,100-1,0,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,10,10,0
1,2,7,251,100-1,0,,494.1,,Inf,10,10,0
1,2,7,252,125-1,20,2/08/16 21:20,0,2/11/16 08:47,59.45,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,59.45,2/13/16 08:42,107.3666667,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,107.3666667,2/15/16 08:44,155.4,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,155.4,2/17/16 10:57,205.6166667,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,205.6166667,2/19/16 11:06,253.7666667,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,253.7666667,2/21/16 11:45,302.4166667,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,302.4166667,2/23/16 10:20,349,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,349,2/25/16 08:41,395.35,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,395.35,2/27/16 10:28,445.1333333,0,0,0
1,2,7,252,125-1,20,2/08/16 21:20,445.1333333,2/29/16 11:26,494.1,0,0,0
1,2,7,252,125-1,20,,494.1,,Inf,0,10,10
1,2,8,253,109-1,15,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,253,109-1,15,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,253,109-1,15,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,0,0
1,2,8,253,109-1,15,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,0,1,1
1,2,8,253,109-1,15,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,1,4,3
1,2,8,253,109-1,15,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,4,6,2
1,2,8,253,109-1,15,2/08/16 21:30,302.25,2/23/16 10:27,348.95,6,7,1
1,2,8,253,109-1,15,2/08/16 21:30,348.95,2/25/16 08:45,395.25,7,8,1
1,2,8,253,109-1,15,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,8,8,0
1,2,8,253,109-1,15,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,8,10,2
1,2,8,253,109-1,15,,493.9666667,,Inf,10,10,0
1,2,8,254,100-1,10,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,254,100-1,10,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,1,1
1,2,8,254,100-1,10,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,1,3,2
1,2,8,254,100-1,10,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,3,4,1
1,2,8,254,100-1,10,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,4,10,6
1,2,8,254,100-1,10,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,10,10,0
1,2,8,254,100-1,10,2/08/16 21:30,302.25,2/23/16 10:27,348.95,10,10,0
1,2,8,254,100-1,10,2/08/16 21:30,348.95,2/25/16 08:45,395.25,10,10,0
1,2,8,254,100-1,10,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,10,10,0
1,2,8,254,100-1,10,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,10,10,0
1,2,8,254,100-1,10,,493.9666667,,Inf,10,10,0
1,2,8,255,204-1,15,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,255,204-1,15,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,255,204-1,15,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,1,1
1,2,8,255,204-1,15,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,1,2,1
1,2,8,255,204-1,15,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,2,4,2
1,2,8,255,204-1,15,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,4,4,0
1,2,8,255,204-1,15,2/08/16 21:30,302.25,2/23/16 10:27,348.95,4,6,2
1,2,8,255,204-1,15,2/08/16 21:30,348.95,2/25/16 08:45,395.25,6,8,2
1,2,8,255,204-1,15,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,8,9,1
1,2,8,255,204-1,15,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,9,9,0
1,2,8,255,204-1,15,,493.9666667,,Inf,9,10,1
1,2,8,256,141-1,0,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,256,141-1,0,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,256,141-1,0,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,3,3
1,2,8,256,141-1,0,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,3,4,1
1,2,8,256,141-1,0,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,4,5,1
1,2,8,256,141-1,0,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,5,5,0
1,2,8,256,141-1,0,2/08/16 21:30,302.25,2/23/16 10:27,348.95,5,6,1
1,2,8,256,141-1,0,2/08/16 21:30,348.95,2/25/16 08:45,395.25,6,6,0
1,2,8,256,141-1,0,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,6,6,0
1,2,8,256,141-1,0,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,6,6,0
1,2,8,256,141-1,0,,493.9666667,,Inf,6,10,4
1,2,8,257,Johnny's,20,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,257,Johnny's,20,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,257,Johnny's,20,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,0,0
1,2,8,257,Johnny's,20,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,0,0,0
1,2,8,257,Johnny's,20,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,0,1,1
1,2,8,257,Johnny's,20,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,1,2,1
1,2,8,257,Johnny's,20,2/08/16 21:30,302.25,2/23/16 10:27,348.95,2,3,1
1,2,8,257,Johnny's,20,2/08/16 21:30,348.95,2/25/16 08:45,395.25,3,3,0
1,2,8,257,Johnny's,20,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,3,4,1
1,2,8,257,Johnny's,20,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,4,4,0
1,2,8,257,Johnny's,20,,493.9666667,,Inf,4,10,6
1,2,8,258,80-1,10,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,258,80-1,10,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,6,6
1,2,8,258,80-1,10,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,6,8,2
1,2,8,258,80-1,10,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,8,8,0
1,2,8,258,80-1,10,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,8,8,0
1,2,8,258,80-1,10,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,8,8,0
1,2,8,258,80-1,10,2/08/16 21:30,302.25,2/23/16 10:27,348.95,8,8,0
1,2,8,258,80-1,10,2/08/16 21:30,348.95,2/25/16 08:45,395.25,8,8,0
1,2,8,258,80-1,10,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,8,8,0
1,2,8,258,80-1,10,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,8,8,0
1,2,8,258,80-1,10,,493.9666667,,Inf,8,10,2
1,2,8,259,187-1,20,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,259,187-1,20,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,259,187-1,20,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,0,0
1,2,8,259,187-1,20,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,0,0,0
1,2,8,259,187-1,20,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,0,2,2
1,2,8,259,187-1,20,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,2,4,2
1,2,8,259,187-1,20,2/08/16 21:30,302.25,2/23/16 10:27,348.95,4,8,4
1,2,8,259,187-1,20,2/08/16 21:30,348.95,2/25/16 08:45,395.25,8,8,0
1,2,8,259,187-1,20,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,8,9,1
1,2,8,259,187-1,20,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,9,9,0
1,2,8,259,187-1,20,,493.9666667,,Inf,9,10,1
1,2,8,260,153-1,15,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,260,153-1,15,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,2,2
1,2,8,260,153-1,15,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,2,4,2
1,2,8,260,153-1,15,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,4,5,1
1,2,8,260,153-1,15,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,5,5,0
1,2,8,260,153-1,15,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,5,5,0
1,2,8,260,153-1,15,2/08/16 21:30,302.25,2/23/16 10:27,348.95,5,5,0
1,2,8,260,153-1,15,2/08/16 21:30,348.95,2/25/16 08:45,395.25,5,5,0
1,2,8,260,153-1,15,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,5,5,0
1,2,8,260,153-1,15,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,5,5,0
1,2,8,260,153-1,15,,493.9666667,,Inf,5,10,5
1,2,8,261,219-2,0,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,261,219-2,0,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,261,219-2,0,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,1,1
1,2,8,261,219-2,0,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,1,5,4
1,2,8,261,219-2,0,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,5,9,4
1,2,8,261,219-2,0,2/08/16 21:30,253.7166667,2/21/16 11:45,302.25,9,9,0
1,2,8,261,219-2,0,2/08/16 21:30,302.25,2/23/16 10:27,348.95,9,9,0
1,2,8,261,219-2,0,2/08/16 21:30,348.95,2/25/16 08:45,395.25,9,9,0
1,2,8,261,219-2,0,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,9,9,0
1,2,8,261,219-2,0,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,9,10,1
1,2,8,261,219-2,0,,493.9666667,,Inf,10,10,0
1,2,8,262,139-2,15,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,262,139-2,15,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,2,2
1,2,8,262,139-2,15,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,2,5,3
1,2,8,262,139-2,15,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,5,7,2
1,2,8,262,139-2,15,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,7,7,0
1,2,8,262,139-2,15,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,7,7,0
1,2,8,262,139-2,15,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,7,7,0
1,2,8,262,139-2,15,2/08/16 21:30,348.95,2/25/16 08:45,395.25,7,7,0
1,2,8,262,139-2,15,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,7,7,0
1,2,8,262,139-2,15,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,7,7,0
1,2,8,262,139-2,15,,493.9666667,,Inf,7,10,3
1,2,8,263,109-1,0,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,263,109-1,0,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,263,109-1,0,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,0,0
1,2,8,263,109-1,0,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,0,4,4
1,2,8,263,109-1,0,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,4,6,2
1,2,8,263,109-1,0,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,6,9,3
1,2,8,263,109-1,0,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,9,10,1
1,2,8,263,109-1,0,2/08/16 21:30,348.95,2/25/16 08:45,395.25,10,10,0
1,2,8,263,109-1,0,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,10,10,0
1,2,8,263,109-1,0,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,10,10,0
1,2,8,263,109-1,0,,493.9666667,,Inf,10,10,0
1,2,8,264,Johnny's,15,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,264,Johnny's,15,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,264,Johnny's,15,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,0,0
1,2,8,264,Johnny's,15,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,0,2,2
1,2,8,264,Johnny's,15,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,2,5,3
1,2,8,264,Johnny's,15,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,5,7,2
1,2,8,264,Johnny's,15,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,7,7,0
1,2,8,264,Johnny's,15,2/08/16 21:30,348.95,2/25/16 08:45,395.25,7,7,0
1,2,8,264,Johnny's,15,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,7,7,0
1,2,8,264,Johnny's,15,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,7,7,0
1,2,8,264,Johnny's,15,,493.9666667,,Inf,7,10,3
1,2,8,265,77-2,0,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,265,77-2,0,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,5,5
1,2,8,265,77-2,0,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,5,9,4
1,2,8,265,77-2,0,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,9,10,1
1,2,8,265,77-2,0,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,10,10,0
1,2,8,265,77-2,0,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,10,10,0
1,2,8,265,77-2,0,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,10,10,0
1,2,8,265,77-2,0,2/08/16 21:30,348.95,2/25/16 08:45,395.25,10,10,0
1,2,8,265,77-2,0,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,10,10,0
1,2,8,265,77-2,0,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,10,10,0
1,2,8,265,77-2,0,,493.9666667,,Inf,10,10,0
1,2,8,266,177-1,20,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,266,177-1,20,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,266,177-1,20,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,4,4
1,2,8,266,177-1,20,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,4,5,1
1,2,8,266,177-1,20,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,5,5,0
1,2,8,266,177-1,20,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,5,5,0
1,2,8,266,177-1,20,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,5,5,0
1,2,8,266,177-1,20,2/08/16 21:30,348.95,2/25/16 08:45,395.25,5,5,0
1,2,8,266,177-1,20,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,5,5,0
1,2,8,266,177-1,20,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,5,5,0
1,2,8,266,177-1,20,,493.9666667,,Inf,5,10,5
1,2,8,267,104-1,15,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,267,104-1,15,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,267,104-1,15,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,0,0
1,2,8,267,104-1,15,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,0,0,0
1,2,8,267,104-1,15,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,0,2,2
1,2,8,267,104-1,15,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,2,6,4
1,2,8,267,104-1,15,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,6,7,1
1,2,8,267,104-1,15,2/08/16 21:30,348.95,2/25/16 08:45,395.25,7,7,0
1,2,8,267,104-1,15,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,7,10,3
1,2,8,267,104-1,15,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,10,10,0
1,2,8,267,104-1,15,,493.9666667,,Inf,10,10,0
1,2,8,268,163-2,10,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,268,163-2,10,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,5,5
1,2,8,268,163-2,10,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,5,7,2
1,2,8,268,163-2,10,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,7,8,1
1,2,8,268,163-2,10,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,8,8,0
1,2,8,268,163-2,10,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,8,9,1
1,2,8,268,163-2,10,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,9,9,0
1,2,8,268,163-2,10,2/08/16 21:30,348.95,2/25/16 08:45,395.25,9,9,0
1,2,8,268,163-2,10,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,9,9,0
1,2,8,268,163-2,10,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,9,9,0
1,2,8,268,163-2,10,,493.9666667,,Inf,9,10,1
1,2,8,269,137-1,20,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,269,137-1,20,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,269,137-1,20,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,3,3
1,2,8,269,137-1,20,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,3,5,2
1,2,8,269,137-1,20,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,5,6,1
1,2,8,269,137-1,20,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,6,7,1
1,2,8,269,137-1,20,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,7,7,0
1,2,8,269,137-1,20,2/08/16 21:30,348.95,2/25/16 08:45,395.25,7,8,1
1,2,8,269,137-1,20,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,8,8,0
1,2,8,269,137-1,20,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,8,8,0
1,2,8,269,137-1,20,,493.9666667,,Inf,8,10,2
1,2,8,270,148-1,15,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,270,148-1,15,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,1,1
1,2,8,270,148-1,15,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,1,3,2
1,2,8,270,148-1,15,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,3,4,1
1,2,8,270,148-1,15,2/08/16 21:30,205.5166667,2/19/16 11:13,253.7166667,4,4,0
1,2,8,270,148-1,15,2/08/16 21:30,253.7166667,2/21/16 11:55,302.4166667,4,5,1
1,2,8,270,148-1,15,2/08/16 21:30,302.4166667,2/23/16 10:27,348.95,5,5,0
1,2,8,270,148-1,15,2/08/16 21:30,348.95,2/25/16 08:45,395.25,5,5,0
1,2,8,270,148-1,15,2/08/16 21:30,395.25,2/27/16 10:31,445.0166667,5,5,0
1,2,8,270,148-1,15,2/08/16 21:30,445.0166667,2/29/16 11:28,493.9666667,5,5,0
1,2,8,270,148-1,15,,493.9666667,,Inf,5,10,5
1,2,8,271,109-2,10,2/08/16 21:30,0,2/11/16 08:49,59.31666667,0,0,0
1,2,8,271,109-2,10,2/08/16 21:30,59.31666667,2/13/16 08:44,107.2333333,0,0,0
1,2,8,271,109-2,10,2/08/16 21:30,107.2333333,2/15/16 08:47,155.2833333,0,0,0
1,2,8,271,109-2,10,2/08/16 21:30,155.2833333,2/17/16 11:01,205.5166667,0,1,1
