Rep,Run,Shelf,Plate,Line,Trt,Type,end,germ,disease,drop
3,6,7,226,144-1,20,,264.06,1,2,
3,6,7,226,144-1,20,,312.03,1,3,
3,6,7,226,144-1,20,,360.06,1,3,
3,6,7,226,144-1,20,,408.1,1,3,
3,6,7,226,144-1,20,,456.02,1,4,
3,6,7,226,144-1,20,,527.81,1,4,
3,6,7,226,144-1,20,,Inf,6,4,
3,6,7,227,136-2,20,,71.95,0,0,
3,6,7,227,136-2,20,,120.03,0,0,
3,6,7,227,136-2,20,,167.99,1,0,
3,6,7,227,136-2,20,,215.66,2,0,
3,6,7,227,136-2,20,,264.06,2,2,
3,6,7,227,136-2,20,,312.03,2,3,
3,6,7,227,136-2,20,,360.06,2,4,
3,6,7,227,136-2,20,,408.1,2,4,
3,6,7,227,136-2,20,,456.02,2,4,
3,6,7,227,136-2,20,,527.81,2,4,
3,6,7,227,136-2,20,,Inf,6,4,
3,6,7,228,186-1,15,,71.95,0,0,
3,6,7,228,186-1,15,,120.03,1,0,
3,6,7,228,186-1,15,,167.99,2,1,
3,6,7,228,186-1,15,,215.66,2,4,
3,6,7,228,186-1,15,,264.06,2,8,
3,6,7,228,186-1,15,,312.03,2,8,
3,6,7,228,186-1,15,,360.06,2,8,
3,6,7,228,186-1,15,,408.1,2,8,
3,6,7,228,186-1,15,,456.02,2,8,
3,6,7,228,186-1,15,,527.81,2,8,
3,6,7,228,186-1,15,,Inf,2,8,
3,6,7,229,77-1,15,,71.95,2,0,
3,6,7,229,77-1,15,,120.03,7,0,
3,6,7,229,77-1,15,,167.99,8,0,
3,6,7,229,77-1,15,,215.66,9,0,
3,6,7,229,77-1,15,,264.06,9,0,
3,6,7,229,77-1,15,,312.03,9,0,
3,6,7,229,77-1,15,,360.06,9,0,
3,6,7,229,77-1,15,,408.1,9,0,
3,6,7,229,77-1,15,,456.02,9,1,
3,6,7,229,77-1,15,,527.81,9,1,
3,6,7,229,77-1,15,,Inf,9,1,
3,6,7,231,120-1,0,,71.95,1,0,
3,6,7,231,120-1,0,,120.03,3,0,
3,6,7,231,120-1,0,,167.99,4,1,
3,6,7,231,120-1,0,,215.66,4,1,
3,6,7,231,120-1,0,,264.06,4,3,
3,6,7,231,120-1,0,,312.03,4,3,
3,6,7,231,120-1,0,,360.06,4,5,
3,6,7,231,120-1,0,,408.1,4,5,
3,6,7,231,120-1,0,,456.02,4,6,
3,6,7,231,120-1,0,,527.81,4,6,
3,6,7,231,120-1,0,,Inf,4,6,
3,6,7,232,131-1,10,,71.95,1,0,
3,6,7,232,131-1,10,,120.03,4,0,
3,6,7,232,131-1,10,,167.99,6,0,
3,6,7,232,131-1,10,,215.66,6,1,
3,6,7,232,131-1,10,,264.06,6,1,
3,6,7,232,131-1,10,,312.03,6,1,
3,6,7,232,131-1,10,,360.06,6,1,
3,6,7,232,131-1,10,,408.1,6,1,
3,6,7,232,131-1,10,,456.02,6,4,
3,6,7,232,131-1,10,,527.81,6,4,
3,6,7,232,131-1,10,,Inf,6,4,
3,6,7,233,93-1,0,,71.95,0,0,
3,6,7,233,93-1,0,,120.03,2,0,
3,6,7,233,93-1,0,,167.99,3,2,
3,6,7,233,93-1,0,,215.66,3,2,
3,6,7,233,93-1,0,,264.06,4,2,
3,6,7,233,93-1,0,,312.03,4,3,
3,6,7,233,93-1,0,,360.06,4,4,
3,6,7,233,93-1,0,,408.1,4,4,
3,6,7,233,93-1,0,,456.02,4,5,
3,6,7,233,93-1,0,,527.81,4,5,
3,6,7,233,93-1,0,,Inf,4,6,
3,6,7,234,98-1,15,,71.95,0,0,
3,6,7,234,98-1,15,,120.03,10,0,
3,6,7,234,98-1,15,,167.99,10,0,
3,6,7,234,98-1,15,,215.66,10,0,
3,6,7,234,98-1,15,,264.06,10,0,
3,6,7,234,98-1,15,,312.03,10,0,
3,6,7,234,98-1,15,,360.06,10,0,
3,6,7,234,98-1,15,,408.1,10,0,
3,6,7,234,98-1,15,,456.02,10,0,
3,6,7,234,98-1,15,,527.81,10,0,
3,6,7,234,98-1,15,,Inf,10,0,
3,6,7,235,141-1,15,,71.95,0,0,
3,6,7,235,141-1,15,,120.03,2,0,
3,6,7,235,141-1,15,,167.99,3,0,
3,6,7,235,141-1,15,,215.66,3,0,
3,6,7,235,141-1,15,,264.06,3,7,
3,6,7,235,141-1,15,,312.03,3,7,
3,6,7,235,141-1,15,,360.06,3,7,
3,6,7,235,141-1,15,,408.1,3,7,
3,6,7,235,141-1,15,,456.02,3,7,
3,6,7,235,141-1,15,,527.81,3,7,
3,6,7,235,141-1,15,,Inf,3,7,
3,6,7,236,140-1,15,,71.95,NA,NA,
3,6,7,236,140-1,15,,120.03,NA,NA,
3,6,7,236,140-1,15,,167.99,NA,NA,
3,6,7,236,140-1,15,,215.66,NA,NA,
3,6,7,236,140-1,15,,264.06,NA,NA,
3,6,7,236,140-1,15,,312.03,NA,NA,
3,6,7,236,140-1,15,,360.06,NA,NA,
3,6,7,236,140-1,15,,408.1,NA,NA,
3,6,7,236,140-1,15,,456.02,NA,NA,
3,6,7,236,140-1,15,,527.81,NA,NA,
3,6,7,236,140-1,15,,Inf,NA,NA,
3,6,7,237,104-2,20,,71.95,0,0,
3,6,7,237,104-2,20,,120.03,0,0,
3,6,7,237,104-2,20,,167.99,0,0,
3,6,7,237,104-2,20,,215.66,0,0,
3,6,7,237,104-2,20,,264.06,0,1,
3,6,7,237,104-2,20,,312.03,0,1,
3,6,7,237,104-2,20,,360.06,2,2,
3,6,7,237,104-2,20,,408.1,2,2,
3,6,7,237,104-2,20,,456.02,2,3,
3,6,7,237,104-2,20,,527.81,2,3,
3,6,7,237,104-2,20,,Inf,7,3,
3,6,7,238,109-2,15,,71.95,0,0,
3,6,7,238,109-2,15,,120.03,0,0,
3,6,7,238,109-2,15,,167.99,2,0,
3,6,7,238,109-2,15,,215.66,7,0,
3,6,7,238,109-2,15,,264.06,7,1,
3,6,7,238,109-2,15,,312.03,7,1,
3,6,7,238,109-2,15,,360.06,7,1,
3,6,7,238,109-2,15,,408.1,7,2,
3,6,7,238,109-2,15,,456.02,7,2,
3,6,7,238,109-2,15,,527.81,7,2,
3,6,7,238,109-2,15,,Inf,8,2,
3,6,7,239,Johnny's,15,,71.95,0,0,
3,6,7,239,Johnny's,15,,120.03,0,0,
3,6,7,239,Johnny's,15,,167.99,0,0,
3,6,7,239,Johnny's,15,,215.66,1,1,
3,6,7,239,Johnny's,15,,264.06,1,2,
3,6,7,239,Johnny's,15,,312.03,1,2,
3,6,7,239,Johnny's,15,,360.06,1,2,
3,6,7,239,Johnny's,15,,408.1,1,2,
3,6,7,239,Johnny's,15,,456.02,1,2,
3,6,7,239,Johnny's,15,,527.81,2,2,
3,6,7,239,Johnny's,15,,Inf,8,2,
3,6,7,240,100-1,20,,71.95,0,0,
3,6,7,240,100-1,20,,120.03,0,0,
3,6,7,240,100-1,20,,167.99,0,0,
3,6,7,240,100-1,20,,215.66,0,0,
3,6,7,240,100-1,20,,264.06,0,0,
3,6,7,240,100-1,20,,312.03,0,0,
3,6,7,240,100-1,20,,360.06,2,0,
3,6,7,240,100-1,20,,408.1,2,0,
3,6,7,240,100-1,20,,456.02,2,0,
3,6,7,240,100-1,20,,527.81,3,0,
3,6,7,240,100-1,20,,Inf,10,0,
3,6,7,241,186-1,10,,71.95,0,0,
3,6,7,241,186-1,10,,120.03,3,1,
3,6,7,241,186-1,10,,167.99,3,1,
3,6,7,241,186-1,10,,215.66,3,2,
3,6,7,241,186-1,10,,264.06,3,4,
3,6,7,241,186-1,10,,312.03,3,4,
3,6,7,241,186-1,10,,360.06,3,4,
3,6,7,241,186-1,10,,408.1,3,4,
3,6,7,241,186-1,10,,456.02,3,6,
3,6,7,241,186-1,10,,527.81,3,6,
3,6,7,241,186-1,10,,Inf,3,7,
3,6,7,242,185-1,20,,71.95,0,0,
3,6,7,242,185-1,20,,120.03,0,0,
3,6,7,242,185-1,20,,167.99,0,0,
3,6,7,242,185-1,20,,215.66,0,0,
3,6,7,242,185-1,20,,264.06,2,0,
3,6,7,242,185-1,20,,312.03,4,0,
3,6,7,242,185-1,20,,360.06,4,1,
3,6,7,242,185-1,20,,408.1,4,1,
3,6,7,242,185-1,20,,456.02,4,2,
3,6,7,242,185-1,20,,527.81,4,2,
3,6,7,242,185-1,20,,Inf,8,2,
3,6,7,243,137-2,10,,71.95,2,0,
3,6,7,243,137-2,10,,120.03,6,0,
3,6,7,243,137-2,10,,167.99,6,1,
3,6,7,243,137-2,10,,215.66,6,1,
3,6,7,243,137-2,10,,264.06,6,2,
3,6,7,243,137-2,10,,312.03,6,2,
3,6,7,243,137-2,10,,360.06,6,3,
3,6,7,243,137-2,10,,408.1,6,3,
3,6,7,243,137-2,10,,456.02,6,4,
3,6,7,243,137-2,10,,527.81,6,4,
3,6,7,243,137-2,10,,Inf,6,4,
3,6,7,244,141-1,20,,71.95,0,0,
3,6,7,244,141-1,20,,120.03,0,1,
3,6,7,244,141-1,20,,167.99,2,1,
3,6,7,244,141-1,20,,215.66,2,1,
3,6,7,244,141-1,20,,264.06,4,3,
3,6,7,244,141-1,20,,312.03,4,4,
3,6,7,244,141-1,20,,360.06,4,4,
3,6,7,244,141-1,20,,408.1,4,5,
3,6,7,244,141-1,20,,456.02,4,6,
3,6,7,244,141-1,20,,527.81,4,6,
3,6,7,244,141-1,20,,Inf,4,6,
3,6,7,245,109-2,20,,71.95,0,0,
3,6,7,245,109-2,20,,120.03,0,0,
3,6,7,245,109-2,20,,167.99,0,0,
3,6,7,245,109-2,20,,215.66,0,0,
3,6,7,245,109-2,20,,264.06,2,0,
3,6,7,245,109-2,20,,312.03,2,2,
3,6,7,245,109-2,20,,360.06,2,2,
3,6,7,245,109-2,20,,408.1,3,2,
3,6,7,245,109-2,20,,456.02,3,3,
3,6,7,245,109-2,20,,527.81,3,3,
3,6,7,245,109-2,20,,Inf,7,3,
3,6,7,246,132-1,0,,71.95,NA,NA,
3,6,7,246,132-1,0,,120.03,NA,NA,
3,6,7,246,132-1,0,,167.99,NA,NA,
3,6,7,246,132-1,0,,215.66,NA,NA,
3,6,7,246,132-1,0,,264.06,NA,NA,
3,6,7,246,132-1,0,,312.03,NA,NA,
3,6,7,246,132-1,0,,360.06,NA,NA,
3,6,7,246,132-1,0,,408.1,NA,NA,
3,6,7,246,132-1,0,,456.02,NA,NA,
3,6,7,246,132-1,0,,527.81,NA,NA,
3,6,7,246,132-1,0,,Inf,NA,NA,
3,6,7,247,147-2,10,,71.95,0,0,
3,6,7,247,147-2,10,,120.03,4,0,
3,6,7,247,147-2,10,,167.99,6,0,
3,6,7,247,147-2,10,,215.66,8,0,
3,6,7,247,147-2,10,,264.06,8,0,
3,6,7,247,147-2,10,,312.03,8,0,
3,6,7,247,147-2,10,,360.06,8,0,
3,6,7,247,147-2,10,,408.1,8,0,
3,6,7,247,147-2,10,,456.02,8,0,
3,6,7,247,147-2,10,,527.81,8,0,
3,6,7,247,147-2,10,,Inf,9,0,
3,6,7,248,215-1,10,,71.95,0,0,
3,6,7,248,215-1,10,,120.03,3,0,
3,6,7,248,215-1,10,,167.99,3,1,
3,6,7,248,215-1,10,,215.66,3,1,
3,6,7,248,215-1,10,,264.06,3,1,
3,6,7,248,215-1,10,,312.03,3,2,
3,6,7,248,215-1,10,,360.06,3,2,
3,6,7,248,215-1,10,,408.1,3,3,
3,6,7,248,215-1,10,,456.02,3,3,
3,6,7,248,215-1,10,,527.81,3,7,
3,6,7,248,215-1,10,,Inf,3,7,
3,6,7,252,Johnny's,10,,71.95,0,0,
3,6,7,252,Johnny's,10,,120.03,0,0,
3,6,7,252,Johnny's,10,,167.99,0,2,
3,6,7,252,Johnny's,10,,215.66,0,2,
3,6,7,252,Johnny's,10,,264.06,0,2,
3,6,7,252,Johnny's,10,,312.03,0,2,
3,6,7,252,Johnny's,10,,360.06,1,2,
3,6,7,252,Johnny's,10,,408.1,1,2,
3,6,7,252,Johnny's,10,,456.02,1,2,
3,6,7,252,Johnny's,10,,527.81,4,2,
3,6,7,252,Johnny's,10,,Inf,8,2,
3,6,8,253,144-2,15,,71.95,0,0,
3,6,8,253,144-2,15,,120.03,2,0,
3,6,8,253,144-2,15,,167.99,5,1,
3,6,8,253,144-2,15,,215.66,5,1,
3,6,8,253,144-2,15,,264.06,5,5,
3,6,8,253,144-2,15,,312.03,5,5,
3,6,8,253,144-2,15,,360.06,5,5,
3,6,8,253,144-2,15,,408.1,5,5,
3,6,8,253,144-2,15,,456.02,5,5,
3,6,8,253,144-2,15,,527.81,5,5,
3,6,8,253,144-2,15,,Inf,5,5,
3,6,8,255,141-1,0,,71.95,0,0,
3,6,8,255,141-1,0,,120.03,1,0,
3,6,8,255,141-1,0,,167.99,2,0,
3,6,8,255,141-1,0,,215.66,2,1,
3,6,8,255,141-1,0,,264.06,2,1,
3,6,8,255,141-1,0,,312.03,2,5,
3,6,8,255,141-1,0,,360.06,2,5,
3,6,8,255,141-1,0,,408.1,2,5,
3,6,8,255,141-1,0,,456.02,2,5,
3,6,8,255,141-1,0,,527.81,2,5,
3,6,8,255,141-1,0,,Inf,5,5,
3,6,8,256,168-1,20,,71.95,0,0,
3,6,8,256,168-1,20,,120.03,3,0,
3,6,8,256,168-1,20,,167.99,9,0,
3,6,8,256,168-1,20,,215.66,10,0,
3,6,8,256,168-1,20,,264.06,10,0,
3,6,8,256,168-1,20,,312.03,10,0,
3,6,8,256,168-1,20,,360.06,10,0,
3,6,8,256,168-1,20,,408.1,10,0,
3,6,8,256,168-1,20,,456.02,10,0,
3,6,8,256,168-1,20,,527.81,10,0,
3,6,8,256,168-1,20,,Inf,10,0,
3,6,8,257,165-1,20,,71.95,0,0,
3,6,8,257,165-1,20,,120.03,0,0,
3,6,8,257,165-1,20,,167.99,3,0,
3,6,8,257,165-1,20,,215.66,4,0,
3,6,8,257,165-1,20,,264.06,4,0,
3,6,8,257,165-1,20,,312.03,4,0,
3,6,8,257,165-1,20,,360.06,4,1,
3,6,8,257,165-1,20,,408.1,4,1,
3,6,8,257,165-1,20,,456.02,4,2,
3,6,8,257,165-1,20,,527.81,4,2,
3,6,8,257,165-1,20,,Inf,5,5,
3,6,8,258,79-1,10,,71.95,0,0,
3,6,8,258,79-1,10,,120.03,0,0,
3,6,8,258,79-1,10,,167.99,3,0,
3,6,8,258,79-1,10,,215.66,3,0,
3,6,8,258,79-1,10,,264.06,3,0,
3,6,8,258,79-1,10,,312.03,3,0,
3,6,8,258,79-1,10,,360.06,3,0,
3,6,8,258,79-1,10,,408.1,3,0,
3,6,8,258,79-1,10,,456.02,3,1,
3,6,8,258,79-1,10,,527.81,3,1,
3,6,8,258,79-1,10,,Inf,5,5,
3,6,8,259,75-2,0,,71.95,0,0,
3,6,8,259,75-2,0,,120.03,0,0,
3,6,8,259,75-2,0,,167.99,2,0,
3,6,8,259,75-2,0,,215.66,4,0,
3,6,8,259,75-2,0,,264.06,4,0,
3,6,8,259,75-2,0,,312.03,6,0,
3,6,8,259,75-2,0,,360.06,7,1,
3,6,8,259,75-2,0,,408.1,7,1,
3,6,8,259,75-2,0,,456.02,7,1,
3,6,8,259,75-2,0,,527.81,7,1,
3,6,8,259,75-2,0,,Inf,7,3,
3,6,8,260,147-1,0,,71.95,0,0,
3,6,8,260,147-1,0,,120.03,5,0,
3,6,8,260,147-1,0,,167.99,6,0,
3,6,8,260,147-1,0,,215.66,6,0,
3,6,8,260,147-1,0,,264.06,6,1,
3,6,8,260,147-1,0,,312.03,6,2,
3,6,8,260,147-1,0,,360.06,6,2,
3,6,8,260,147-1,0,,408.1,6,3,
3,6,8,260,147-1,0,,456.02,6,3,
3,6,8,260,147-1,0,,527.81,6,3,
3,6,8,260,147-1,0,,Inf,6,4,
3,6,8,261,130-1,10,,71.95,0,0,
3,6,8,261,130-1,10,,120.03,3,1,
3,6,8,261,130-1,10,,167.99,4,3,
3,6,8,261,130-1,10,,215.66,4,4,
3,6,8,261,130-1,10,,264.06,4,6,
3,6,8,261,130-1,10,,312.03,4,6,
3,6,8,261,130-1,10,,360.06,4,6,
3,6,8,261,130-1,10,,408.1,4,6,
3,6,8,261,130-1,10,,456.02,4,6,
3,6,8,261,130-1,10,,527.81,4,6,
3,6,8,261,130-1,10,,Inf,4,6,
3,6,8,262,130-1,20,,71.95,0,0,
3,6,8,262,130-1,20,,120.03,0,0,
3,6,8,262,130-1,20,,167.99,1,1,
3,6,8,262,130-1,20,,215.66,3,2,
3,6,8,262,130-1,20,,264.06,4,4,
3,6,8,262,130-1,20,,312.03,4,5,
3,6,8,262,130-1,20,,360.06,5,5,
3,6,8,262,130-1,20,,408.1,5,5,
3,6,8,262,130-1,20,,456.02,5,5,
3,6,8,262,130-1,20,,527.81,5,5,
3,6,8,262,130-1,20,,Inf,5,5,
3,6,8,263,152-1,15,,71.95,0,0,
3,6,8,263,152-1,15,,120.03,4,0,
3,6,8,263,152-1,15,,167.99,7,0,
3,6,8,263,152-1,15,,215.66,7,0,
3,6,8,263,152-1,15,,264.06,8,0,
3,6,8,263,152-1,15,,312.03,8,1,
3,6,8,263,152-1,15,,360.06,8,1,
3,6,8,263,152-1,15,,408.1,8,1,
3,6,8,263,152-1,15,,456.02,8,1,
3,6,8,263,152-1,15,,527.81,8,1,
3,6,8,263,152-1,15,,Inf,8,2,
3,6,8,265,152-1,20,,71.95,0,0,
3,6,8,265,152-1,20,,120.03,0,0,
3,6,8,265,152-1,20,,167.99,6,0,
3,6,8,265,152-1,20,,215.66,10,0,
3,6,8,265,152-1,20,,264.06,10,0,
3,6,8,265,152-1,20,,312.03,10,0,
3,6,8,265,152-1,20,,360.06,10,0,
3,6,8,265,152-1,20,,408.1,10,0,
3,6,8,265,152-1,20,,456.02,10,0,
3,6,8,265,152-1,20,,527.81,10,0,
3,6,8,265,152-1,20,,Inf,10,0,
3,6,8,266,131-2,20,,71.95,0,0,
3,6,8,266,131-2,20,,120.03,0,0,
3,6,8,266,131-2,20,,167.99,2,0,
3,6,8,266,131-2,20,,215.66,4,1,
3,6,8,266,131-2,20,,264.06,5,1,
3,6,8,266,131-2,20,,312.03,5,1,
3,6,8,266,131-2,20,,360.06,6,1,
3,6,8,266,131-2,20,,408.1,6,1,
3,6,8,266,131-2,20,,456.02,6,1,
3,6,8,266,131-2,20,,527.81,7,1,
3,6,8,266,131-2,20,,Inf,9,1,
3,6,8,267,217-2,10,,71.95,0,0,
3,6,8,267,217-2,10,,120.03,8,0,
3,6,8,267,217-2,10,,167.99,8,0,
3,6,8,267,217-2,10,,215.66,7,0,
3,6,8,267,217-2,10,,264.06,8,0,
3,6,8,267,217-2,10,,312.03,8,1,
3,6,8,267,217-2,10,,360.06,8,2,
3,6,8,267,217-2,10,,408.1,8,2,
3,6,8,267,217-2,10,,456.02,8,2,
3,6,8,267,217-2,10,,527.81,8,2,
3,6,8,267,217-2,10,,Inf,8,2,
3,6,8,268,163-1,0,,71.95,0,0,
3,6,8,268,163-1,0,,120.03,1,0,
3,6,8,268,163-1,0,,167.99,1,0,
3,6,8,268,163-1,0,,215.66,1,0,
3,6,8,268,163-1,0,,264.06,2,0,
3,6,8,268,163-1,0,,312.03,2,0,
3,6,8,268,163-1,0,,360.06,2,1,
3,6,8,268,163-1,0,,408.1,2,1,
3,6,8,268,163-1,0,,456.02,2,2,
3,6,8,268,163-1,0,,527.81,2,4,
3,6,8,268,163-1,0,,Inf,2,8,
3,6,8,269,120-1,15,,71.95,1,0,
3,6,8,269,120-1,15,,120.03,5,0,
3,6,8,269,120-1,15,,167.99,5,1,
3,6,8,269,120-1,15,,215.66,5,1,
3,6,8,269,120-1,15,,264.06,5,1,
3,6,8,269,120-1,15,,312.03,5,2,
3,6,8,269,120-1,15,,360.06,5,3,
3,6,8,269,120-1,15,,408.1,5,3,
3,6,8,269,120-1,15,,456.02,5,3,
3,6,8,269,120-1,15,,527.81,5,5,
3,6,8,269,120-1,15,,Inf,5,5,
3,6,8,270,136-1,20,,71.95,0,0,
3,6,8,270,136-1,20,,120.03,0,1,
3,6,8,270,136-1,20,,167.99,2,1,
3,6,8,270,136-1,20,,215.66,5,1,
3,6,8,270,136-1,20,,264.06,6,2,
3,6,8,270,136-1,20,,312.03,6,2,
3,6,8,270,136-1,20,,360.06,6,4,
3,6,8,270,136-1,20,,408.1,6,4,
3,6,8,270,136-1,20,,456.02,6,4,
3,6,8,270,136-1,20,,527.81,6,4,
3,6,8,270,136-1,20,,Inf,6,4,
3,6,8,271,202-1,20,,71.95,0,0,
3,6,8,271,202-1,20,,120.03,0,0,
3,6,8,271,202-1,20,,167.99,1,0,
3,6,8,271,202-1,20,,215.66,1,0,
3,6,8,271,202-1,20,,264.06,3,0,
3,6,8,271,202-1,20,,312.03,4,0,
3,6,8,271,202-1,20,,360.06,4,0,
3,6,8,271,202-1,20,,408.1,4,0,
3,6,8,271,202-1,20,,456.02,6,0,
3,6,8,271,202-1,20,,527.81,6,1,
3,6,8,271,202-1,20,,Inf,9,1,
3,6,8,272,132-2,10,,71.95,0,0,
3,6,8,272,132-2,10,,120.03,2,0,
3,6,8,272,132-2,10,,167.99,2,2,
3,6,8,272,132-2,10,,215.66,3,3,
3,6,8,272,132-2,10,,264.06,3,3,
3,6,8,272,132-2,10,,312.03,3,5,
3,6,8,272,132-2,10,,360.06,3,5,
3,6,8,272,132-2,10,,408.1,3,5,
3,6,8,272,132-2,10,,456.02,3,7,
3,6,8,272,132-2,10,,527.81,3,7,
3,6,8,272,132-2,10,,Inf,3,7,
3,6,8,273,140-1,10,,71.95,0,0,
3,6,8,273,140-1,10,,120.03,1,0,
3,6,8,273,140-1,10,,167.99,1,0,
3,6,8,273,140-1,10,,215.66,2,1,
3,6,8,273,140-1,10,,264.06,2,2,
3,6,8,273,140-1,10,,312.03,2,4,
3,6,8,273,140-1,10,,360.06,2,4,
3,6,8,273,140-1,10,,408.1,2,4,
3,6,8,273,140-1,10,,456.02,2,5,
3,6,8,273,140-1,10,,527.81,2,5,
3,6,8,273,140-1,10,,Inf,2,8,
3,6,8,274,144-2,20,,71.95,0,1,
3,6,8,274,144-2,20,,120.03,0,1,
3,6,8,274,144-2,20,,167.99,1,1,
3,6,8,274,144-2,20,,215.66,1,1,
3,6,8,274,144-2,20,,264.06,5,1,
3,6,8,274,144-2,20,,312.03,5,1,
3,6,8,274,144-2,20,,360.06,5,1,
3,6,8,274,144-2,20,,408.1,7,1,
3,6,8,274,144-2,20,,456.02,7,0,
3,6,8,274,144-2,20,,527.81,7,1,
3,6,8,274,144-2,20,,Inf,8,2,
3,6,8,275,217-1,0,,71.95,0,0,
3,6,8,275,217-1,0,,120.03,4,0,
3,6,8,275,217-1,0,,167.99,10,0,
3,6,8,275,217-1,0,,215.66,10,0,
3,6,8,275,217-1,0,,264.06,10,0,
3,6,8,275,217-1,0,,312.03,10,0,
3,6,8,275,217-1,0,,360.06,10,0,
3,6,8,275,217-1,0,,408.1,10,0,
3,6,8,275,217-1,0,,456.02,10,0,
3,6,8,275,217-1,0,,527.81,10,0,
3,6,8,275,217-1,0,,Inf,10,0,
3,6,8,276,147-1,10,,71.95,1,0,
3,6,8,276,147-1,10,,120.03,1,1,
3,6,8,276,147-1,10,,167.99,2,1,
3,6,8,276,147-1,10,,215.66,2,1,
3,6,8,276,147-1,10,,264.06,2,5,
3,6,8,276,147-1,10,,312.03,2,8,
3,6,8,276,147-1,10,,360.06,2,8,
3,6,8,276,147-1,10,,408.1,2,8,
3,6,8,276,147-1,10,,456.02,2,8,
3,6,8,276,147-1,10,,527.81,2,8,
3,6,8,276,147-1,10,,Inf,2,8,
3,6,8,277,132-2,15,,71.95,0,2,
3,6,8,277,132-2,15,,120.03,2,3,
3,6,8,277,132-2,15,,167.99,3,3,
3,6,8,277,132-2,15,,215.66,3,5,
3,6,8,277,132-2,15,,264.06,3,5,
3,6,8,277,132-2,15,,312.03,3,6,
3,6,8,277,132-2,15,,360.06,3,6,
3,6,8,277,132-2,15,,408.1,3,6,
3,6,8,277,132-2,15,,456.02,3,6,
3,6,8,277,132-2,15,,527.81,3,7,
3,6,8,277,132-2,15,,Inf,3,7,
3,6,8,279,100-1,20,,71.95,0,0,
3,6,8,279,100-1,20,,120.03,0,0,
3,6,8,279,100-1,20,,167.99,0,0,
3,6,8,279,100-1,20,,215.66,2,0,
3,6,8,279,100-1,20,,264.06,3,0,
3,6,8,279,100-1,20,,312.03,3,0,
3,6,8,279,100-1,20,,360.06,3,0,
3,6,8,279,100-1,20,,408.1,3,0,
3,6,8,279,100-1,20,,456.02,3,0,
3,6,8,279,100-1,20,,527.81,3,0,
3,6,8,279,100-1,20,,Inf,9,1,
3,6,8,280,138-1,0,,71.95,0,0,
3,6,8,280,138-1,0,,120.03,1,0,
3,6,8,280,138-1,0,,167.99,2,1,
3,6,8,280,138-1,0,,215.66,2,1,
3,6,8,280,138-1,0,,264.06,2,5,
3,6,8,280,138-1,0,,312.03,2,5,
3,6,8,280,138-1,0,,360.06,2,8,
3,6,8,280,138-1,0,,408.1,2,8,
3,6,8,280,138-1,0,,456.02,2,8,
3,6,8,280,138-1,0,,527.81,2,8,
3,6,8,280,138-1,0,,Inf,2,8,
3,6,8,281,119-2,15,,71.95,0,0,
3,6,8,281,119-2,15,,120.03,2,0,
3,6,8,281,119-2,15,,167.99,3,1,
3,6,8,281,119-2,15,,215.66,3,1,
3,6,8,281,119-2,15,,264.06,8,1,
3,6,8,281,119-2,15,,312.03,8,1,
3,6,8,281,119-2,15,,360.06,8,2,
3,6,8,281,119-2,15,,408.1,8,2,
3,6,8,281,119-2,15,,456.02,8,2,
3,6,8,281,119-2,15,,527.81,8,2,
3,6,8,281,119-2,15,,Inf,8,2,
3,6,8,282,105-1,20,,71.95,0,0,
3,6,8,282,105-1,20,,120.03,0,0,
3,6,8,282,105-1,20,,167.99,0,0,
3,6,8,282,105-1,20,,215.66,0,0,
3,6,8,282,105-1,20,,264.06,0,0,
3,6,8,282,105-1,20,,312.03,0,0,
3,6,8,282,105-1,20,,360.06,0,2,
3,6,8,282,105-1,20,,408.1,0,2,
3,6,8,282,105-1,20,,456.02,0,5,
3,6,8,282,105-1,20,,527.81,0,5,
3,6,8,282,105-1,20,,Inf,5,5,
3,6,8,283,100-1,0,,71.95,0,0,
3,6,8,283,100-1,0,,120.03,1,0,
3,6,8,283,100-1,0,,167.99,2,0,
3,6,8,283,100-1,0,,215.66,4,0,
3,6,8,283,100-1,0,,264.06,6,0,
3,6,8,283,100-1,0,,312.03,8,1,
3,6,8,283,100-1,0,,360.06,8,1,
3,6,8,283,100-1,0,,408.1,8,1,
3,6,8,283,100-1,0,,456.02,8,1,
3,6,8,283,100-1,0,,527.81,9,1,
3,6,8,283,100-1,0,,Inf,9,1,
3,6,8,284,187-1,15,,71.95,0,0,
3,6,8,284,187-1,15,,120.03,1,0,
3,6,8,284,187-1,15,,167.99,2,0,
3,6,8,284,187-1,15,,215.66,2,1,
3,6,8,284,187-1,15,,264.06,2,1,
3,6,8,284,187-1,15,,312.03,2,4,
3,6,8,284,187-1,15,,360.06,2,4,
3,6,8,284,187-1,15,,408.1,2,4,
3,6,8,284,187-1,15,,456.02,2,4,
3,6,8,284,187-1,15,,527.81,2,4,
3,6,8,284,187-1,15,,Inf,6,4,
3,6,8,285,140-2,10,,71.95,0,0,
3,6,8,285,140-2,10,,120.03,2,2,
3,6,8,285,140-2,10,,167.99,2,2,
3,6,8,285,140-2,10,,215.66,2,2,
3,6,8,285,140-2,10,,264.06,2,6,
3,6,8,285,140-2,10,,312.03,2,6,
3,6,8,285,140-2,10,,360.06,2,6,
3,6,8,285,140-2,10,,408.1,2,6,
3,6,8,285,140-2,10,,456.02,2,7,
3,6,8,285,140-2,10,,527.81,2,7,
