Rep,Run,Shelf,Plate,Line,Trt,start date,start time,end date,end time,start,end,end germ,end disease,germ,disease,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,1,0,1,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,2,0,1,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,2,0,0,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,3,0,1,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,3,0,0,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,4,0,1,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,4,0,0,0,,
4,8,2,56,215-1,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,4,0,0,0,,
4,8,2,56,215-1,20,,,,,500,Inf,6,4,2,4,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,4,0,4,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,7,0,3,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,8,0,1,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,10,0,2,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,0,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,57,179-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,57,179-2,15,,,,,500,Inf,10,0,0,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,1,0,1,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,8,0,7,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,10,0,2,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,10,0,0,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,10,0,0,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,10,0,0,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,0,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,58,98-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,58,98-1,10,,,,,500,Inf,10,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,0,1,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,4,0,3,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,4,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,4,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,4,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,4,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,4,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,4,0,0,0,,
4,8,2,59,130-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,4,0,0,0,,
4,8,2,59,130-2,15,,,,,500,Inf,4,6,0,6,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,3,0,3,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,5,1,2,1,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,6,1,1,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,6,1,0,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,7,1,1,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,7,1,0,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,7,1,0,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,7,1,0,0,,
4,8,2,60,131-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,7,1,0,0,1 unviable,
4,8,2,60,131-2,15,,,,,500,Inf,8,2,1,1,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,3,0,3,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,3,0,0,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,3,0,0,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,3,0,0,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,3,1,0,1,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,3,1,0,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,3,1,0,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,3,1,0,0,,
4,8,2,61,135-2,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,3,3,0,2,3 unviable,
4,8,2,61,135-2,10,,,,,500,Inf,3,7,0,4,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,5,0,5,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,9,1,4,1,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,9,1,0,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,9,1,0,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,9,1,0,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,9,1,0,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,9,1,0,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,9,1,0,0,,
4,8,2,62,79-2,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,1,0,0,,
4,8,2,62,79-2,0,,,,,500,Inf,9,1,0,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,3,0,3,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,9,0,6,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,10,0,1,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,10,0,0,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,10,0,0,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,0,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,2,63,185-2,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,2,63,185-2,10,,,,,500,Inf,10,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,0,1,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,1,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,1,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,1,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,1,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,1,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,1,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,1,0,0,0,,
4,8,2,64,132-1,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,1,0,0,0,,
4,8,2,64,132-1,0,,,,,500,Inf,1,9,0,9,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,1,0,1,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,1,0,0,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,0,2,0,1,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,0,2,0,0,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,0,2,0,0,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,0,2,0,0,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,0,2,0,0,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,0,2,0,0,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,0,2,0,0,,
4,8,2,65,183-1,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,0,2,0,0,,
4,8,2,65,183-1,20,,,,,500,Inf,6,4,6,2,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,0,0,0,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,0,0,0,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,4,0,4,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,5,0,1,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,5,0,0,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,6,0,1,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,6,0,0,0,,
4,8,2,66,202-1,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,7,0,1,0,,
4,8,2,66,202-1,20,,,,,500,Inf,9,1,2,1,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,2,1,2,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,2,2,1,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,5,2,3,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,5,2,0,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,6,2,1,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,6,2,0,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,6,2,0,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,6,2,0,0,,
4,8,2,67,130-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,6,2,0,0,2 unviable,
4,8,2,67,130-1,15,,,,,500,Inf,6,4,0,2,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,1,0,1,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,1,2,0,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,2,1,0,0,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,2,1,0,0,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,2,1,0,0,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,2,1,0,0,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,2,2,0,1,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,2,2,0,0,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,2,2,0,0,,
4,8,2,68,151-2,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,2,2,0,0,2 unviable,
4,8,2,68,151-2,10,,,,,500,Inf,2,8,0,6,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,3,0,3,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,5,0,2,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,5,0,0,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,5,0,0,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,7,0,2,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,7,0,0,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,1,0,,
4,8,2,69,208-2,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,8,0,0,0,,
4,8,2,69,208-2,15,,,,,500,Inf,10,0,2,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,6,0,6,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,8,1,2,1,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,9,1,1,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,9,1,0,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,9,1,0,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,9,1,0,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,9,1,0,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,9,1,0,0,,
4,8,2,70,168-1,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,1,0,0,,
4,8,2,70,168-1,10,,,,,500,Inf,9,1,0,0,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,NA,NA,NA,NA,,
4,8,2,71,140-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,NA,NA,NA,NA,,
4,8,2,71,140-1,15,,,,,500,Inf,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/13/17,12:30:00 PM,114.25,163.5,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.5,211,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/17/17,10:00:00 AM,211,257,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,257,308.1666667,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,NA,NA,NA,NA,,
4,8,2,72,102-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,NA,NA,NA,NA,,
4,8,2,72,102-1,15,,,,,500,Inf,NA,NA,NA,NA,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,1,0,1,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,4,0,3,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,7,0,3,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,8,0,1,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,258,308.1666667,8,0,0,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,8,0,0,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,8,0,0,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,0,0,,
4,8,3,73,202-1,15,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,9,0,1,0,,
4,8,3,73,202-1,15,,,,,500,Inf,10,0,1,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,0,0,0,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,0,0,0,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,1,0,1,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,2,0,1,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,258,308.1666667,5,0,3,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,5,0,0,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,6,0,1,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,6,0,0,0,,
4,8,3,74,184-1,20,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,6,0,0,0,,
4,8,3,74,184-1,20,,,,,500,Inf,8,2,2,2,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,3,0,3,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,6,0,3,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,7,0,1,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,7,0,0,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,258,308.1666667,7,0,0,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,7,0,0,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,8,0,1,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,8,0,0,0,,
4,8,3,76,145-2,10,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,8,0,0,0,,
4,8,3,76,145-2,10,,,,,500,Inf,8,2,0,2,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,4,0,4,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,6,0,2,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,6,0,0,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,9,0,3,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/19/17,1:10:00 PM,258,308.1666667,10,0,1,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/21/17,1:35:00 PM,308.1666667,356.5833333,10,0,0,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/23/17,1:00:00 PM,356.5833333,404,10,0,0,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/25/17,2:00:00 PM,404,453,10,0,0,0,,
4,8,3,77,179-1,0,1/6/17,5:00:00 PM,1/27/17,1:00:00 PM,453,500,10,0,0,0,,
4,8,3,77,179-1,0,,,,,500,Inf,10,0,0,0,,
4,8,3,78,150-1,15,1/6/17,5:00:00 PM,1/9/17,10:45:00 AM,0,65.75,0,0,0,0,,
4,8,3,78,150-1,15,1/6/17,5:00:00 PM,1/11/17,11:15:00 AM,65.75,114.25,2,0,2,0,,
4,8,3,78,150-1,15,1/6/17,5:00:00 PM,1/13/17,12:40:00 PM,114.25,163.6666667,5,5,3,5,,
4,8,3,78,150-1,15,1/6/17,5:00:00 PM,1/15/17,12:00:00 PM,163.6666667,211,5,5,0,0,,
4,8,3,78,150-1,15,1/6/17,5:00:00 PM,1/17/17,11:00:00 AM,211,258,5,5,0,0,,
