,sampleid,line,rep,run,shelf,plate,trt,type,end,status,germinated,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
11577,CanStaCruz14,173-2,5,5,1,20,0,E3,522,0,5,14CAg173-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11578,CanStaCruz14,173-2,2,3,1,16,0,E3,157.9666667,1,3,14CAg173-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11579,CanStaCruz14,173-1,2,4,3,93,15,E3,303.92,1,1,14CAg173-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11580,CanStaCruz14,173-1,3,5,8,276,0,E3,207,1,2,14CAg173-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11581,CanStaCruz14,173-1,5,5,8,276,0,E3,522,0,6,14CAg173-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11582,CanStaCruz14,173-1,5,5,5,162,10,E3,522,0,1,14CAg173-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11583,CanStaCruz14,173-1,5,5,5,162,10,E3,522,0,4,14CAg173-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11584,CanStaCruz14,173-1,1,1,1,6,10,E3,542.5,0,4,14CAg173-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11585,CanStaCruz15,174-1,1,1,8,285,10,E3,102.2833333,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11586,CanStaCruz15,174-1,1,1,9,323,20,E3,198.6166667,1,5,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11587,CanStaCruz15,174-1,1,1,1,10,0,E3,198.1166667,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11588,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11589,CanStaCruz15,174-1,2,4,9,303,15,E3,497.5,0,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11590,CanStaCruz15,174-1,3,5,4,122,0,E3,109.5,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11591,CanStaCruz15,174-1,2,4,2,59,10,E3,66.85,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11592,CanStaCruz15,174-1,3,5,4,122,0,E3,522,0,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11593,CanStaCruz15,174-1,3,5,4,122,0,E3,156.75,1,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11594,CanStaCruz15,174-1,3,5,4,122,0,E3,156.75,1,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11595,CanStaCruz15,174-1,3,5,6,182,15,E3,156.75,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11596,CanStaCruz15,174-1,2,4,3,80,0,E3,160.37,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11597,CanStaCruz15,174-1,3,5,4,122,0,E3,522,0,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11598,CanStaCruz15,174-1,3,5,4,122,0,E3,522,0,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11599,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11600,CanStaCruz15,174-1,3,5,4,122,0,E3,522,0,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11601,CanStaCruz15,174-1,3,5,6,182,15,E3,254,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11602,CanStaCruz15,174-1,2,4,2,59,10,E3,497.5,0,7,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11603,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11604,CanStaCruz15,174-1,3,5,1,29,10,E3,156.75,1,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11605,CanStaCruz15,174-1,1,1,9,293,15,E3,542.5,0,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11606,CanStaCruz15,174-1,3,5,6,182,15,E3,109.5,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11607,CanStaCruz15,174-1,1,1,9,323,20,E3,246.3333333,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11608,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11609,CanStaCruz15,174-1,1,1,9,323,20,E3,198.6166667,1,5,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11610,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11611,CanStaCruz15,174-1,1,1,9,323,20,E3,295.4333333,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11612,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11613,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11614,CanStaCruz15,174-1,2,4,2,59,10,E3,497.5,0,7,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11615,CanStaCruz15,174-1,2,4,9,303,15,E3,114.13,1,6,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11616,CanStaCruz15,174-1,1,1,9,323,20,E3,542.5,0,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11617,CanStaCruz15,174-1,2,4,2,59,10,E3,497.5,0,7,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11618,CanStaCruz15,174-1,1,1,9,293,15,E3,390.4666667,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11619,CanStaCruz15,174-1,2,4,2,59,10,E3,497.5,0,7,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11620,CanStaCruz15,174-1,3,5,1,29,10,E3,156.75,1,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11621,CanStaCruz15,174-1,3,5,4,122,0,E3,156.75,1,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11622,CanStaCruz15,174-1,2,4,2,59,10,E3,114.45,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11623,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11624,CanStaCruz15,174-1,1,1,1,10,0,E3,542.5,0,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11625,CanStaCruz15,174-1,2,4,9,303,15,E3,497.5,0,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11626,CanStaCruz15,174-1,1,1,1,10,0,E3,542.5,0,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11627,CanStaCruz15,174-1,1,1,1,10,0,E3,101.9,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11628,CanStaCruz15,174-1,1,1,9,323,20,E3,342.4833333,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11629,CanStaCruz15,174-1,2,4,9,303,15,E3,114.13,1,6,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11630,CanStaCruz15,174-1,2,4,2,59,10,E3,497.5,0,7,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11631,CanStaCruz15,174-1,1,1,9,323,20,E3,342.4833333,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11632,CanStaCruz15,174-1,3,5,8,256,20,E3,352,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11633,CanStaCruz15,174-1,3,5,8,256,20,E3,303.75,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11634,CanStaCruz15,174-1,3,5,8,256,20,E3,207,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11635,CanStaCruz15,174-1,3,5,6,182,15,E3,303.75,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11636,CanStaCruz15,174-1,2,4,9,303,15,E3,497.5,0,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11637,CanStaCruz15,174-1,1,1,1,10,0,E3,150.3333333,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11638,CanStaCruz15,174-1,5,5,1,29,10,E3,522,0,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11639,CanStaCruz15,174-1,1,1,1,10,0,E3,198.1166667,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11640,CanStaCruz15,174-1,2,4,3,80,0,E3,208.3,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11641,CanStaCruz15,174-1,3,5,6,182,15,E3,207,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11642,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11643,CanStaCruz15,174-2,2,4,8,254,0,E3,497.5,0,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11644,CanStaCruz15,174-2,3,5,3,84,10,E3,522,0,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11645,CanStaCruz15,174-2,3,5,1,22,20,E3,254,1,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11646,CanStaCruz15,174-2,1,2,8,286,10,E3,542.5,0,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11647,CanStaCruz15,174-2,3,5,3,84,10,E3,109.5,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11648,CanStaCruz15,174-2,1,2,1,17,20,E3,254.0666667,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11649,CanStaCruz15,174-2,3,5,1,22,20,E3,207,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11650,CanStaCruz15,174-2,1,2,8,286,10,E3,155.2833333,1,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11651,CanStaCruz15,174-2,1,2,9,293,0,E3,542.5,0,6,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11652,CanStaCruz15,174-2,2,4,8,273,10,E3,114.2,1,3,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11653,CanStaCruz15,174-2,3,5,3,84,10,E3,522,0,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11654,CanStaCruz15,174-1,1,1,9,323,20,E3,198.6166667,1,5,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11655,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11656,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11657,CanStaCruz15,174-1,3,5,4,122,0,E3,522,0,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11658,CanStaCruz15,174-1,1,1,9,323,20,E3,198.6166667,1,5,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11659,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11660,CanStaCruz15,174-1,2,4,9,303,15,E3,114.13,1,6,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11661,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11662,CanStaCruz15,174-1,3,5,6,182,15,E3,156.75,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11663,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11664,CanStaCruz15,174-1,2,4,5,165,20,E3,160.18,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11665,CanStaCruz15,174-1,3,5,6,182,15,E3,109.5,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11666,CanStaCruz15,174-1,1,1,9,323,20,E3,198.6166667,1,5,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11667,CanStaCruz15,174-1,3,5,6,182,15,E3,522,0,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11668,CanStaCruz15,174-1,2,4,2,59,10,E3,114.45,1,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11669,CanStaCruz15,174-2,3,5,6,205,0,E3,109.5,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11670,CanStaCruz15,174-2,3,5,3,84,10,E3,522,0,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11671,CanStaCruz15,174-2,1,2,8,286,10,E3,107.2333333,1,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11672,CanStaCruz15,174-2,2,4,8,254,0,E3,114.2,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11673,CanStaCruz15,174-2,2,4,9,320,20,E3,497.5,0,7,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11674,CanStaCruz15,174-2,1,2,8,286,10,E3,542.5,0,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11675,CanStaCruz15,174-2,3,5,1,22,20,E3,352,1,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11676,CanStaCruz15,174-2,3,5,3,84,10,E3,156.75,1,3,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11677,CanStaCruz15,174-2,1,2,1,17,20,E3,254.0666667,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11678,CanStaCruz15,174-2,3,5,6,205,0,E3,109.5,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11679,CanStaCruz15,174-2,3,5,3,84,10,E3,522,0,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11680,CanStaCruz15,174-2,3,5,1,22,20,E3,522,0,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11681,CanStaCruz15,174-2,2,4,8,254,0,E3,497.5,0,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11682,CanStaCruz15,174-2,2,4,7,222,15,E3,497.5,0,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11683,CanStaCruz15,174-1,2,4,9,303,15,E3,114.13,1,6,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11684,CanStaCruz15,174-1,2,4,3,80,0,E3,497.5,0,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11685,CanStaCruz15,174-1,1,1,9,293,15,E3,150.7333333,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11686,CanStaCruz15,174-1,2,4,2,59,10,E3,497.5,0,7,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11687,CanStaCruz15,174-1,2,4,2,59,10,E3,497.5,0,7,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11688,CanStaCruz15,174-1,1,1,9,293,15,E3,150.7333333,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11689,CanStaCruz15,174-1,3,5,1,29,10,E3,109.5,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11690,CanStaCruz15,174-1,2,4,9,303,15,E3,114.13,1,6,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11691,CanStaCruz15,174-1,1,1,8,285,10,E3,198.55,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11692,CanStaCruz15,174-1,2,4,9,303,15,E3,160.08,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11693,CanStaCruz15,174-1,1,1,1,10,0,E3,101.9,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11694,CanStaCruz15,174-2,2,4,7,222,15,E3,160.78,1,3,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11695,CanStaCruz15,174-2,3,5,1,22,20,E3,522,0,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11696,CanStaCruz15,174-2,2,4,7,222,15,E3,497.5,0,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11697,CanStaCruz15,174-2,2,4,7,222,15,E3,497.5,0,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11698,CanStaCruz15,174-1,2,4,5,165,20,E3,497.5,0,2,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11699,CanStaCruz15,174-1,3,5,4,122,0,E3,156.75,1,4,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11700,CanStaCruz15,174-2,1,2,4,135,15,E3,542.5,0,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11701,CanStaCruz15,174-2,3,5,1,22,20,E3,446,1,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11702,CanStaCruz15,174-2,3,5,1,22,20,E3,156.75,1,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11703,CanStaCruz15,174-2,2,4,9,320,20,E3,497.5,0,7,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11704,CanStaCruz15,174-2,1,2,9,293,0,E3,542.5,0,6,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11705,CanStaCruz15,174-2,1,2,1,17,20,E3,254.0666667,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11706,CanStaCruz15,174-2,1,2,1,17,20,E3,206.3333333,1,3,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11707,CanStaCruz15,174-2,5,5,1,22,20,E3,522,0,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11708,CanStaCruz15,174-2,1,2,4,135,15,E3,155.7833333,1,3,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11709,CanStaCruz15,174-2,1,2,4,135,15,E3,155.7833333,1,3,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11710,CanStaCruz15,174-2,2,4,8,273,10,E3,66.53,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11711,CanStaCruz15,174-2,2,4,7,222,15,E3,497.5,0,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11712,CanStaCruz15,174-2,1,2,4,135,15,E3,205.85,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11713,CanStaCruz15,174-2,1,2,9,293,0,E3,542.5,0,6,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11714,CanStaCruz15,174-2,3,5,3,84,10,E3,109.5,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11715,CanStaCruz15,174-2,3,5,9,298,15,E3,109.5,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11716,CanStaCruz15,174-2,2,4,8,273,10,E3,497.5,0,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11717,CanStaCruz15,174-2,2,4,8,254,0,E3,160.15,1,1,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11718,CanStaCruz15,174-2,1,2,1,17,20,E3,254.0666667,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11719,CanStaCruz15,174-2,1,2,1,17,20,E3,254.0666667,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11720,CanStaCruz15,174-2,3,5,9,298,15,E3,254,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11721,CanStaCruz15,174-2,3,5,9,298,15,E3,156.75,1,4,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11722,CanStaCruz15,174-2,1,2,4,135,15,E3,155.7833333,1,3,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11723,CanStaCruz15,174-1,1,1,8,285,10,E3,246.3333333,1,1,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11724,CanStaCruz15,174-1,1,1,9,293,15,E3,150.7333333,1,8,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11725,CanStaCruz15,174-1,1,1,8,285,10,E3,150.6666667,1,5,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11726,CanStaCruz15,174-1,3,5,1,29,10,E3,109.5,1,3,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11727,CanStaCruz15,174-1,1,1,8,285,10,E3,150.6666667,1,5,14CAg174-1,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11728,CanStaCruz15,174-2,3,5,6,205,0,E3,156.75,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11729,CanStaCruz15,174-2,3,5,6,205,0,E3,156.75,1,2,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
11730,CanStaCruz15,174-2,2,4,8,254,0,E3,114.2,1,5,14CAg174-2,11/10/14,CAg,41,central valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
