rep,run,shelf,plate,line,trt,type,end,status,germinated,,
4,7,2,57,149-2,10,,153.75,1,2,,
4,7,2,57,149-2,10,,203.6666667,1,5,,
4,7,2,57,149-2,10,,253,1,0,,
4,7,2,57,149-2,10,,298.75,1,0,,
4,7,2,57,149-2,10,,344.75,1,0,,
4,7,2,57,149-2,10,,396,1,0,,
4,7,2,57,149-2,10,,445,1,0,,
4,7,2,57,149-2,10,,501,1,0,,
4,7,2,57,149-2,10,,Inf,1,0,,
4,7,2,58,185-1,15,,59.5,1,0,,
4,7,2,58,185-1,15,,107.3333333,1,0,,
4,7,2,58,185-1,15,,153.75,1,3,,
4,7,2,58,185-1,15,,203.6666667,1,3,,
4,7,2,58,185-1,15,,253,1,1,,
4,7,2,58,185-1,15,,298.75,1,0,,
4,7,2,58,185-1,15,,344.75,1,0,,
4,7,2,58,185-1,15,,396,1,0,,
4,7,2,58,185-1,15,,445,1,0,,
4,7,2,58,185-1,15,,501,1,0,,
4,7,2,58,185-1,15,,Inf,1,3,,
4,7,2,59,138-1,15,,59.5,1,0,,
4,7,2,59,138-1,15,,107.3333333,1,2,,
4,7,2,59,138-1,15,,153.75,1,2,,
4,7,2,59,138-1,15,,203.6666667,1,0,,
4,7,2,59,138-1,15,,253,1,0,,
4,7,2,59,138-1,15,,298.75,1,1,,
4,7,2,59,138-1,15,,344.75,1,0,,
4,7,2,59,138-1,15,,396,1,0,,
4,7,2,59,138-1,15,,445,1,0,,
4,7,2,59,138-1,15,,501,1,0,,
4,7,2,59,138-1,15,,Inf,1,0,,
4,7,2,60,134-1,15,,59.5,1,0,,
4,7,2,60,134-1,15,,107.3333333,1,0,,
4,7,2,60,134-1,15,,153.75,1,0,,
4,7,2,60,134-1,15,,203.6666667,1,2,,
4,7,2,60,134-1,15,,253,1,2,,
4,7,2,60,134-1,15,,298.75,1,0,,
4,7,2,60,134-1,15,,344.75,1,0,,
4,7,2,60,134-1,15,,396,1,0,,
4,7,2,60,134-1,15,,445,1,0,,
4,7,2,60,134-1,15,,501,1,0,,
4,7,2,60,134-1,15,,Inf,1,0,,
4,7,2,61,129-1,10,,59.5,1,0,,
4,7,2,61,129-1,10,,107.3333333,1,0,,
4,7,2,61,129-1,10,,153.75,1,0,,
4,7,2,61,129-1,10,,203.6666667,1,0,,
4,7,2,61,129-1,10,,253,1,1,,
4,7,2,61,129-1,10,,298.75,1,0,,
4,7,2,61,129-1,10,,344.75,1,0,,
4,7,2,61,129-1,10,,396,1,0,,
4,7,2,61,129-1,10,,445,1,0,,
4,7,2,61,129-1,10,,502.75,1,0,,
4,7,2,61,129-1,10,,Inf,1,0,,
4,7,2,62,170-1,0,,59.5,1,0,,
4,7,2,62,170-1,0,,107.3333333,1,2,,
4,7,2,62,170-1,0,,153.75,1,3,,
4,7,2,62,170-1,0,,203.6666667,1,1,,
4,7,2,62,170-1,0,,253,1,0,,
4,7,2,62,170-1,0,,298.75,1,0,,
4,7,2,62,170-1,0,,344.75,1,0,,
4,7,2,62,170-1,0,,396,1,0,,
4,7,2,62,170-1,0,,445,1,0,,
4,7,2,62,170-1,0,,501,1,0,,
4,7,2,62,170-1,0,,Inf,1,0,,
4,7,2,63,147-1,10,,59.5,1,0,,
4,7,2,63,147-1,10,,107.3333333,1,2,,
4,7,2,63,147-1,10,,153.75,1,1,,
4,7,2,63,147-1,10,,203.6666667,1,0,,
4,7,2,63,147-1,10,,253,1,0,,
4,7,2,63,147-1,10,,298.75,1,0,,
4,7,2,63,147-1,10,,344.75,1,0,,
4,7,2,63,147-1,10,,396,1,0,,
4,7,2,63,147-1,10,,445,1,0,,
4,7,2,63,147-1,10,,501,1,0,,
4,7,2,63,147-1,10,,Inf,1,0,,
4,7,2,64,138-2,0,,59.5,1,NA,,
4,7,2,64,138-2,0,,107.3333333,1,NA,,
4,7,2,64,138-2,0,,153.75,1,NA,,
4,7,2,64,138-2,0,,203.6666667,1,NA,,
4,7,2,64,138-2,0,,253,1,NA,,
4,7,2,64,138-2,0,,298.75,1,NA,,
4,7,2,64,138-2,0,,344.75,1,NA,,
4,7,2,64,138-2,0,,396,1,NA,,
4,7,2,64,138-2,0,,445,1,NA,,
4,7,2,64,138-2,0,,501,1,NA,,
4,7,2,64,138-2,0,,Inf,1,NA,,
4,7,2,65,151-1,0,,59.5,1,0,,
4,7,2,65,151-1,0,,107.3333333,1,3,,
4,7,2,65,151-1,0,,153.75,1,5,,
4,7,2,65,151-1,0,,203.6666667,1,2,,
4,7,2,65,151-1,0,,253,1,0,,
4,7,2,65,151-1,0,,298.75,1,0,,
4,7,2,65,151-1,0,,344.75,1,0,,
4,7,2,65,151-1,0,,396,1,0,,
4,7,2,65,151-1,0,,445,1,0,,
4,7,2,65,151-1,0,,501,1,0,,
4,7,2,65,151-1,0,,Inf,1,0,,
4,7,2,66,156-2,0,,59.5,1,0,,
4,7,2,66,156-2,0,,107.3333333,1,0,,
4,7,2,66,156-2,0,,153.75,1,0,,
4,7,2,66,156-2,0,,203.6666667,1,6,,
4,7,2,66,156-2,0,,253,1,2,,
4,7,2,66,156-2,0,,298.75,1,0,,
4,7,2,66,156-2,0,,344.75,1,0,,
4,7,2,66,156-2,0,,396,1,1,,
4,7,2,66,156-2,0,,445,1,0,,
4,7,2,66,156-2,0,,501,1,0,,
4,7,2,66,156-2,0,,Inf,1,0,,
4,7,2,67,107-2,0,,59.5,1,0,,
4,7,2,67,107-2,0,,107.3333333,1,0,,
4,7,2,67,107-2,0,,153.75,1,0,,
4,7,2,67,107-2,0,,203.6666667,1,3,,
4,7,2,67,107-2,0,,253,1,2,,
4,7,2,67,107-2,0,,298.75,1,2,,
4,7,2,67,107-2,0,,344.75,1,0,,
4,7,2,67,107-2,0,,396,1,0,,
4,7,2,67,107-2,0,,445,1,0,,
4,7,2,67,107-2,0,,502.75,1,0,,
4,7,2,67,107-2,0,,Inf,1,0,,
4,7,2,68,187-1,0,,59.5,1,NA,,
4,7,2,68,187-1,0,,107.3333333,1,NA,,
4,7,2,68,187-1,0,,153.75,1,NA,,
4,7,2,68,187-1,0,,203.6666667,1,NA,,
4,7,2,68,187-1,0,,253,1,NA,,
4,7,2,68,187-1,0,,298.75,1,NA,,
4,7,2,68,187-1,0,,344.75,1,NA,,
4,7,2,68,187-1,0,,396,1,NA,,
4,7,2,68,187-1,0,,445,1,NA,,
4,7,2,68,187-1,0,,501,1,NA,,
4,7,2,68,187-1,0,,Inf,1,NA,,
4,7,2,70,208-1,20,,59.5,1,NA,,
4,7,2,70,208-1,20,,107.3333333,1,NA,,
4,7,2,70,208-1,20,,153.75,1,NA,,
4,7,2,70,208-1,20,,203.6666667,1,NA,,
4,7,2,70,208-1,20,,253,1,NA,,
4,7,2,70,208-1,20,,298.75,1,NA,,
4,7,2,70,208-1,20,,344.75,1,NA,,
4,7,2,70,208-1,20,,396,1,NA,,
4,7,2,70,208-1,20,,445,1,NA,,
4,7,2,70,208-1,20,,501,1,NA,,
4,7,2,70,208-1,20,,Inf,1,NA,,
4,7,2,71,219-2,20,,59.5,1,0,,
4,7,2,71,219-2,20,,107.3333333,1,0,,
4,7,2,71,219-2,20,,153.75,1,1,,
4,7,2,71,219-2,20,,203.6666667,1,0,,
4,7,2,71,219-2,20,,253,1,0,,
4,7,2,71,219-2,20,,298.75,1,0,,
4,7,2,71,219-2,20,,344.75,1,0,,
4,7,2,71,219-2,20,,396,1,0,,
4,7,2,71,219-2,20,,445,1,0,,
4,7,2,71,219-2,20,,501,1,0,,
4,7,2,71,219-2,20,,Inf,1,4,,
4,7,2,72,104-1,15,,59.5,1,0,,
4,7,2,72,104-1,15,,107.3333333,1,0,,
4,7,2,72,104-1,15,,153.75,1,1,,
4,7,2,72,104-1,15,,203.6666667,1,1,,
4,7,2,72,104-1,15,,253,1,1,,
4,7,2,72,104-1,15,,298.75,1,0,,
4,7,2,72,104-1,15,,344.75,1,0,,
4,7,2,72,104-1,15,,396,1,0,,
4,7,2,72,104-1,15,,445,1,0,,
4,7,2,72,104-1,15,,502.75,1,0,,
4,7,2,72,104-1,15,,Inf,1,2,,
4,7,3,73,134-1,0,,59.5,1,0,,
4,7,3,73,134-1,0,,107.3333333,1,0,,
4,7,3,73,134-1,0,,153.75,1,0,,
4,7,3,73,134-1,0,,203.6666667,1,5,,
4,7,3,73,134-1,0,,253,1,0,,
4,7,3,73,134-1,0,,298.75,1,1,,
4,7,3,73,134-1,0,,344.75,1,0,,
4,7,3,73,134-1,0,,396,1,0,,
4,7,3,73,134-1,0,,445,1,0,,
4,7,3,73,134-1,0,,501,1,0,,
4,7,3,73,134-1,0,,Inf,1,0,,
4,7,3,75,120-1,20,,59.5,1,0,,
4,7,3,75,120-1,20,,107.3333333,1,0,,
4,7,3,75,120-1,20,,153.75,1,0,,
4,7,3,75,120-1,20,,203.6666667,1,0,,
4,7,3,75,120-1,20,,253,1,0,,
4,7,3,75,120-1,20,,298.75,1,0,,
4,7,3,75,120-1,20,,344.75,1,0,,
4,7,3,75,120-1,20,,396,1,0,,
4,7,3,75,120-1,20,,445,1,0,,
4,7,3,75,120-1,20,,502.75,1,0,,
4,7,3,75,120-1,20,,Inf,1,5,,
4,7,3,76,77-1,20,,59.5,1,0,,
4,7,3,76,77-1,20,,107.3333333,1,0,,
4,7,3,76,77-1,20,,153.75,1,0,,
4,7,3,76,77-1,20,,203.6666667,1,0,,
4,7,3,76,77-1,20,,253,1,0,,
4,7,3,76,77-1,20,,298.75,1,0,,
4,7,3,76,77-1,20,,344.75,1,0,,
4,7,3,76,77-1,20,,396,1,0,,
4,7,3,76,77-1,20,,445,1,0,,
4,7,3,76,77-1,20,,501,1,0,,
4,7,3,76,77-1,20,,Inf,1,5,,
4,7,3,77,136-1,10,,59.5,1,0,,
4,7,3,77,136-1,10,,107.3333333,1,2,,
4,7,3,77,136-1,10,,153.75,1,3,,
4,7,3,77,136-1,10,,203.6666667,1,3,,
4,7,3,77,136-1,10,,253,1,0,,
4,7,3,77,136-1,10,,298.75,1,0,,
4,7,3,77,136-1,10,,344.75,1,1,,
4,7,3,77,136-1,10,,396,1,0,,
4,7,3,77,136-1,10,,445,1,0,,
4,7,3,77,136-1,10,,501,1,0,,
4,7,3,77,136-1,10,,Inf,1,0,,
4,7,3,78,100-1,20,,59.5,1,0,,
4,7,3,78,100-1,20,,107.3333333,1,0,,
4,7,3,78,100-1,20,,153.75,1,0,,
4,7,3,78,100-1,20,,203.6666667,1,0,,
4,7,3,78,100-1,20,,253,1,2,,
4,7,3,78,100-1,20,,298.75,1,0,,
4,7,3,78,100-1,20,,344.75,1,1,,
4,7,3,78,100-1,20,,396,1,0,,
4,7,3,78,100-1,20,,445,1,0,,
4,7,3,78,100-1,20,,500,1,0,,
4,7,3,78,100-1,20,,Inf,1,5,,
4,7,3,79,217-1,0,,59.5,1,0,,
4,7,3,79,217-1,0,,107.3333333,1,0,,
4,7,3,79,217-1,0,,153.75,1,5,,
4,7,3,79,217-1,0,,203.6666667,1,2,,
4,7,3,79,217-1,0,,253,1,2,,
4,7,3,79,217-1,0,,298.75,1,1,,
4,7,3,79,217-1,0,,344.75,1,0,,
4,7,3,79,217-1,0,,396,1,0,,
4,7,3,79,217-1,0,,445,1,0,,
4,7,3,79,217-1,0,,501,1,0,,
4,7,3,79,217-1,0,,Inf,1,0,,
4,7,3,80,125-2,10,,59.5,1,0,,
4,7,3,80,125-2,10,,107.3333333,1,0,,
4,7,3,80,125-2,10,,153.75,1,0,,
4,7,3,80,125-2,10,,203.6666667,1,0,,
4,7,3,80,125-2,10,,253,1,0,,
4,7,3,80,125-2,10,,298.75,1,1,,
4,7,3,80,125-2,10,,344.75,1,1,,
4,7,3,80,125-2,10,,396,1,0,,
4,7,3,80,125-2,10,,445,1,1,,
4,7,3,80,125-2,10,,502.75,1,0,,
4,7,3,80,125-2,10,,Inf,1,1,,
4,7,3,81,Johnny's,15,,59.5,1,NA,,
4,7,3,81,Johnny's,15,,107.3333333,1,NA,,
4,7,3,81,Johnny's,15,,153.75,1,NA,,
4,7,3,81,Johnny's,15,,203.6666667,1,NA,,
4,7,3,81,Johnny's,15,,253,1,NA,,
4,7,3,81,Johnny's,15,,298.75,1,NA,,
4,7,3,81,Johnny's,15,,344.75,1,NA,,
4,7,3,81,Johnny's,15,,396,1,NA,,
4,7,3,81,Johnny's,15,,445,1,NA,,
4,7,3,81,Johnny's,15,,501,1,NA,,
4,7,3,81,Johnny's,15,,Inf,1,NA,,
4,7,3,82,118-2,10,,59.5,1,0,,
4,7,3,82,118-2,10,,107.3333333,1,3,,
4,7,3,82,118-2,10,,153.75,1,1,,
4,7,3,82,118-2,10,,203.6666667,1,0,,
4,7,3,82,118-2,10,,253,1,0,,
4,7,3,82,118-2,10,,298.75,1,0,,
4,7,3,82,118-2,10,,344.75,1,0,,
4,7,3,82,118-2,10,,396,1,0,,
4,7,3,82,118-2,10,,445,1,0,,
4,7,3,82,118-2,10,,502.75,1,0,,
4,7,3,82,118-2,10,,Inf,1,2,,
4,7,3,83,148-1,15,,59.5,1,NA,,
4,7,3,83,148-1,15,,107.3333333,1,NA,,
4,7,3,83,148-1,15,,153.75,1,NA,,
4,7,3,83,148-1,15,,203.6666667,1,NA,,
4,7,3,83,148-1,15,,253,1,NA,,
4,7,3,83,148-1,15,,298.75,1,NA,,
4,7,3,83,148-1,15,,344.75,1,NA,,
4,7,3,83,148-1,15,,396,1,NA,,
4,7,3,83,148-1,15,,445,1,NA,,
4,7,3,83,148-1,15,,501,1,NA,,
4,7,3,83,148-1,15,,Inf,1,NA,,
4,7,3,85,125-1,15,,59.5,1,NA,,
4,7,3,85,125-1,15,,107.3333333,1,NA,,
4,7,3,85,125-1,15,,153.75,1,NA,,
4,7,3,85,125-1,15,,203.6666667,1,NA,,
4,7,3,85,125-1,15,,253,1,NA,,
4,7,3,85,125-1,15,,298.75,1,NA,,
4,7,3,85,125-1,15,,344.75,1,NA,,
4,7,3,85,125-1,15,,396,1,NA,,
4,7,3,85,125-1,15,,445,1,NA,,
4,7,3,85,125-1,15,,502.75,1,NA,,
4,7,3,85,125-1,15,,Inf,1,NA,,
4,7,3,87,125-2,0,,59.5,1,0,,
4,7,3,87,125-2,0,,107.3333333,1,0,,
4,7,3,87,125-2,0,,153.75,1,0,,
4,7,3,87,125-2,0,,203.6666667,1,1,,
4,7,3,87,125-2,0,,253,1,2,,
4,7,3,87,125-2,0,,298.75,1,1,,
4,7,3,87,125-2,0,,344.75,1,0,,
4,7,3,87,125-2,0,,396,1,2,,
4,7,3,87,125-2,0,,445,1,3,,
4,7,3,87,125-2,0,,502.75,1,0,,
4,7,3,87,125-2,0,,Inf,1,0,,
4,7,3,88,138-2,20,,59.5,1,0,,
4,7,3,88,138-2,20,,107.3333333,1,0,,
4,7,3,88,138-2,20,,153.75,1,0,,
4,7,3,88,138-2,20,,203.6666667,1,0,,
4,7,3,88,138-2,20,,253,1,0,,
4,7,3,88,138-2,20,,298.75,1,0,,
4,7,3,88,138-2,20,,344.75,1,0,,
4,7,3,88,138-2,20,,396,1,0,,
4,7,3,88,138-2,20,,445,1,0,,
4,7,3,88,138-2,20,,501,1,0,,
4,7,3,88,138-2,20,,Inf,1,2,,
4,7,3,89,100-1,20,,59.5,1,0,,
4,7,3,89,100-1,20,,107.3333333,1,0,,
4,7,3,89,100-1,20,,153.75,1,0,,
4,7,3,89,100-1,20,,203.6666667,1,0,,
4,7,3,89,100-1,20,,253,1,0,,
4,7,3,89,100-1,20,,298.75,1,0,,
4,7,3,89,100-1,20,,344.75,1,2,,
4,7,3,89,100-1,20,,396,1,0,,
4,7,3,89,100-1,20,,445,1,0,,
4,7,3,89,100-1,20,,500,1,0,,
4,7,3,89,100-1,20,,Inf,1,0,,
4,7,3,91,188-1,0,,59.5,1,NA,,
4,7,3,91,188-1,0,,107.3333333,1,NA,,
4,7,3,91,188-1,0,,153.75,1,NA,,
4,7,3,91,188-1,0,,203.6666667,1,NA,,
4,7,3,91,188-1,0,,253,1,NA,,
4,7,3,91,188-1,0,,298.75,1,NA,,
4,7,3,91,188-1,0,,344.75,1,NA,,
4,7,3,91,188-1,0,,396,1,NA,,
4,7,3,91,188-1,0,,445,1,NA,,
4,7,3,91,188-1,0,,501,1,NA,,
4,7,3,91,188-1,0,,Inf,1,NA,,
4,7,3,92,190-1,10,,59.5,1,0,,
4,7,3,92,190-1,10,,107.3333333,1,0,,
4,7,3,92,190-1,10,,153.75,1,1,,
4,7,3,92,190-1,10,,203.6666667,1,2,,
4,7,3,92,190-1,10,,253,1,1,,
4,7,3,92,190-1,10,,298.75,1,0,,
4,7,3,92,190-1,10,,344.75,1,1,,
4,7,3,92,190-1,10,,396,1,0,,
4,7,3,92,190-1,10,,445,1,0,,
4,7,3,92,190-1,10,,501,1,0,,
4,7,3,92,190-1,10,,Inf,1,2,,
4,7,3,93,136-1,20,,59.5,1,0,,
4,7,3,93,136-1,20,,107.3333333,1,0,,
4,7,3,93,136-1,20,,153.75,1,0,,
4,7,3,93,136-1,20,,203.6666667,1,1,,
4,7,3,93,136-1,20,,253,1,0,,
4,7,3,93,136-1,20,,298.75,1,0,,
4,7,3,93,136-1,20,,344.75,1,0,,
4,7,3,93,136-1,20,,396,1,0,,
4,7,3,93,136-1,20,,445,1,0,,
4,7,3,93,136-1,20,,501,1,0,,
4,7,3,93,136-1,20,,Inf,1,0,,
4,7,3,94,Johnny's,15,,59.5,1,0,,
4,7,3,94,Johnny's,15,,107.3333333,1,0,,
4,7,3,94,Johnny's,15,,153.75,1,0,,
4,7,3,94,Johnny's,15,,203.6666667,1,0,,
4,7,3,94,Johnny's,15,,253,1,0,,
4,7,3,94,Johnny's,15,,298.75,1,0,,
4,7,3,94,Johnny's,15,,344.75,1,1,,
4,7,3,94,Johnny's,15,,396,1,2,,
4,7,3,94,Johnny's,15,,445,1,1,,
4,7,3,94,Johnny's,15,,501,1,1,,
4,7,3,94,Johnny's,15,,Inf,1,0,,
4,7,3,95,208-1,0,,59.5,1,0,,
4,7,3,95,208-1,0,,107.3333333,1,0,,
4,7,3,95,208-1,0,,153.75,1,3,,
4,7,3,95,208-1,0,,203.6666667,1,5,,
4,7,3,95,208-1,0,,253,1,2,,
4,7,3,95,208-1,0,,298.75,1,0,,
4,7,3,95,208-1,0,,344.75,1,0,,
4,7,3,95,208-1,0,,396,1,0,,
4,7,3,95,208-1,0,,445,1,0,,
4,7,3,95,208-1,0,,501,1,0,,
4,7,3,95,208-1,0,,Inf,1,0,,
4,7,3,96,109-2,0,,59.5,1,0,,
4,7,3,96,109-2,0,,107.3333333,1,0,,
4,7,3,96,109-2,0,,153.75,1,0,,
4,7,3,96,109-2,0,,203.6666667,1,3,,
4,7,3,96,109-2,0,,253,1,4,,
4,7,3,96,109-2,0,,298.75,1,2,,
4,7,3,96,109-2,0,,344.75,1,1,,
4,7,3,96,109-2,0,,396,1,0,,
4,7,3,96,109-2,0,,445,1,0,,
4,7,3,96,109-2,0,,502.75,1,0,,
4,7,3,96,109-2,0,,Inf,1,0,,
4,7,3,98,Johnny's,20,,59.5,1,0,,
4,7,3,98,Johnny's,20,,107.3333333,1,0,,
4,7,3,98,Johnny's,20,,153.75,1,0,,
4,7,3,98,Johnny's,20,,203.6666667,1,0,,
4,7,3,98,Johnny's,20,,253,1,0,,
4,7,3,98,Johnny's,20,,298.75,1,0,,
4,7,3,98,Johnny's,20,,344.75,1,0,,
4,7,3,98,Johnny's,20,,396,1,0,,
4,7,3,98,Johnny's,20,,445,1,0,,
4,7,3,98,Johnny's,20,,501,1,0,,
4,7,3,98,Johnny's,20,,Inf,1,1,,
4,7,3,99,186-1,20,,59.5,1,0,,
4,7,3,99,186-1,20,,107.3333333,1,0,,
4,7,3,99,186-1,20,,153.75,1,2,,
4,7,3,99,186-1,20,,203.6666667,1,1,,
4,7,3,99,186-1,20,,253,1,0,,
4,7,3,99,186-1,20,,298.75,1,0,,
4,7,3,99,186-1,20,,344.75,1,0,,
4,7,3,99,186-1,20,,396,1,0,,
4,7,3,99,186-1,20,,445,1,0,,
4,7,3,99,186-1,20,,501,1,0,,
4,7,3,99,186-1,20,,Inf,1,0,,
4,7,3,100,125-1,0,,59.5,1,0,,
4,7,3,100,125-1,0,,107.3333333,1,0,,
4,7,3,100,125-1,0,,153.75,1,4,,
4,7,3,100,125-1,0,,203.6666667,1,4,,
4,7,3,100,125-1,0,,253,1,0,,
4,7,3,100,125-1,0,,298.75,1,0,,
4,7,3,100,125-1,0,,344.75,1,0,,
4,7,3,100,125-1,0,,396,1,0,,
4,7,3,100,125-1,0,,445,1,0,,
4,7,3,100,125-1,0,,502.75,1,0,,
4,7,3,100,125-1,0,,Inf,1,0,,
4,7,3,101,128-2,15,,59.5,1,0,,
4,7,3,101,128-2,15,,107.3333333,1,0,,
4,7,3,101,128-2,15,,153.75,1,0,,
4,7,3,101,128-2,15,,203.6666667,1,2,,
4,7,3,101,128-2,15,,253,1,0,,
4,7,3,101,128-2,15,,298.75,1,0,,
4,7,3,101,128-2,15,,344.75,1,0,,
4,7,3,101,128-2,15,,396,1,0,,
4,7,3,101,128-2,15,,445,1,0,,
4,7,3,101,128-2,15,,502.75,1,0,,
4,7,3,101,128-2,15,,Inf,1,0,,
4,7,3,102,191-2,0,,59.5,1,0,,
4,7,3,102,191-2,0,,107.3333333,1,0,,
4,7,3,102,191-2,0,,153.75,1,0,,
4,7,3,102,191-2,0,,203.6666667,1,3,,
4,7,3,102,191-2,0,,253,1,4,,
4,7,3,102,191-2,0,,298.75,1,0,,
4,7,3,102,191-2,0,,344.75,1,3,,
4,7,3,102,191-2,0,,396,1,0,,
4,7,3,102,191-2,0,,445,1,0,,
4,7,3,102,191-2,0,,501,1,0,,
4,7,3,102,191-2,0,,Inf,1,0,,
4,7,3,103,152-1,15,,59.5,1,0,,
4,7,3,103,152-1,15,,107.3333333,1,2,,
4,7,3,103,152-1,15,,153.75,1,1,,
4,7,3,103,152-1,15,,203.6666667,1,1,,
4,7,3,103,152-1,15,,253,1,0,,
4,7,3,103,152-1,15,,298.75,1,0,,
4,7,3,103,152-1,15,,344.75,1,0,,
4,7,3,103,152-1,15,,396,1,0,,
4,7,3,103,152-1,15,,445,1,0,,
4,7,3,103,152-1,15,,501,1,0,,
4,7,3,103,152-1,15,,Inf,1,0,,
4,7,3,104,92-1,15,,59.5,1,0,,
4,7,3,104,92-1,15,,107.3333333,1,0,,
4,7,3,104,92-1,15,,153.75,1,0,,
4,7,3,104,92-1,15,,203.6666667,1,0,,
4,7,3,104,92-1,15,,253,1,0,,
4,7,3,104,92-1,15,,298.75,1,1,,
4,7,3,104,92-1,15,,344.75,1,0,,
4,7,3,104,92-1,15,,396,1,0,,
4,7,3,104,92-1,15,,445,1,0,,
4,7,3,104,92-1,15,,501,1,0,,
4,7,3,104,92-1,15,,Inf,1,2,,
4,7,3,105,139-2,15,,59.5,1,0,,
4,7,3,105,139-2,15,,107.3333333,1,0,,
4,7,3,105,139-2,15,,153.75,1,0,,
4,7,3,105,139-2,15,,203.6666667,1,0,,
4,7,3,105,139-2,15,,253,1,1,,
4,7,3,105,139-2,15,,298.75,1,0,,
4,7,3,105,139-2,15,,344.75,1,0,,
4,7,3,105,139-2,15,,396,1,0,,
4,7,3,105,139-2,15,,445,1,0,,
4,7,3,105,139-2,15,,501,1,0,,
4,7,3,105,139-2,15,,Inf,1,0,,
4,7,3,106,204-2,20,,59.5,1,0,,
4,7,3,106,204-2,20,,107.3333333,1,0,,
4,7,3,106,204-2,20,,153.75,1,0,,
4,7,3,106,204-2,20,,203.6666667,1,0,,
4,7,3,106,204-2,20,,253,1,0,,
4,7,3,106,204-2,20,,298.75,1,0,,
4,7,3,106,204-2,20,,344.75,1,0,,
4,7,3,106,204-2,20,,396,1,0,,
4,7,3,106,204-2,20,,445,1,0,,
4,7,3,106,204-2,20,,501,1,1,,
4,7,3,106,204-2,20,,Inf,1,7,,
4,7,3,107,75-2,0,,59.5,1,0,,
4,7,3,107,75-2,0,,107.3333333,1,0,,
4,7,3,107,75-2,0,,153.75,1,1,,
4,7,3,107,75-2,0,,203.6666667,1,3,,
4,7,3,107,75-2,0,,253,1,3,,
4,7,3,107,75-2,0,,298.75,1,0,,
4,7,3,107,75-2,0,,344.75,1,0,,
4,7,3,107,75-2,0,,396,1,0,,
4,7,3,107,75-2,0,,445,1,0,,
4,7,3,107,75-2,0,,501,1,0,,
4,7,3,107,75-2,0,,Inf,1,0,,
4,7,3,108,146-1,0,,59.5,1,0,,
4,7,3,108,146-1,0,,107.3333333,1,0,,
4,7,3,108,146-1,0,,153.75,1,0,,
4,7,3,108,146-1,0,,203.6666667,1,2,,
4,7,3,108,146-1,0,,253,1,1,,
4,7,3,108,146-1,0,,298.75,1,0,,
4,7,3,108,146-1,0,,344.75,1,0,,
4,7,3,108,146-1,0,,396,1,0,,
4,7,3,108,146-1,0,,445,1,0,,
4,7,3,108,146-1,0,,501,1,0,,
4,7,3,108,146-1,0,,Inf,1,0,,
4,7,4,109,138-1,0,,59.5,1,0,,
4,7,4,109,138-1,0,,107.3333333,1,0,,
4,7,4,109,138-1,0,,153.75,1,1,,
4,7,4,109,138-1,0,,203.6666667,1,0,,
4,7,4,109,138-1,0,,253,1,0,,
4,7,4,109,138-1,0,,298.75,1,0,,
4,7,4,109,138-1,0,,344.75,1,0,,
4,7,4,109,138-1,0,,396,1,0,,
4,7,4,109,138-1,0,,445,1,0,,
4,7,4,109,138-1,0,,501,1,0,,
4,7,4,109,138-1,0,,Inf,1,0,,
4,7,4,110,170-1,15,,59.5,1,0,,
4,7,4,110,170-1,15,,107.3333333,1,2,,
4,7,4,110,170-1,15,,153.75,1,2,,
4,7,4,110,170-1,15,,203.6666667,1,1,,
4,7,4,110,170-1,15,,253,1,0,,
4,7,4,110,170-1,15,,298.75,1,0,,
4,7,4,110,170-1,15,,344.75,1,0,,
4,7,4,110,170-1,15,,396,1,0,,
4,7,4,110,170-1,15,,445,1,0,,
4,7,4,110,170-1,15,,501,1,0,,
4,7,4,110,170-1,15,,Inf,1,0,,
4,7,4,111,156-1,0,,59.5,1,0,,
4,7,4,111,156-1,0,,107.3333333,1,1,,
4,7,4,111,156-1,0,,153.75,1,0,,
4,7,4,111,156-1,0,,203.6666667,1,6,,
4,7,4,111,156-1,0,,253,1,2,,
4,7,4,111,156-1,0,,298.75,1,0,,
4,7,4,111,156-1,0,,344.75,1,0,,
4,7,4,111,156-1,0,,396,1,0,,
4,7,4,111,156-1,0,,445,1,0,,
4,7,4,111,156-1,0,,501,1,0,,
4,7,4,111,156-1,0,,Inf,1,0,,
4,7,4,112,100-1,15,,59.5,1,0,,
4,7,4,112,100-1,15,,107.3333333,1,0,,
4,7,4,112,100-1,15,,153.75,1,1,,
4,7,4,112,100-1,15,,203.6666667,1,4,,
4,7,4,112,100-1,15,,253,1,1,,
4,7,4,112,100-1,15,,298.75,1,0,,
4,7,4,112,100-1,15,,344.75,1,0,,
4,7,4,112,100-1,15,,396,1,0,,
4,7,4,112,100-1,15,,445,1,0,,
4,7,4,112,100-1,15,,500,1,0,,
4,7,4,112,100-1,15,,Inf,1,3,,
4,7,4,113,217-1,10,,59.5,1,0,,
4,7,4,113,217-1,10,,107.3333333,1,0,,
4,7,4,113,217-1,10,,153.75,1,0,,
4,7,4,113,217-1,10,,203.6666667,1,4,,
4,7,4,113,217-1,10,,253,1,6,,
4,7,4,113,217-1,10,,298.75,1,0,,
4,7,4,113,217-1,10,,344.75,1,0,,
4,7,4,113,217-1,10,,396,1,0,,
4,7,4,113,217-1,10,,445,1,0,,
4,7,4,113,217-1,10,,501,1,0,,
4,7,4,113,217-1,10,,Inf,1,0,,
4,7,4,114,188-2,20,,59.5,1,0,,
