"","sampleid","line","rep","run","shelf","plate","trt","type","end","status","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"2653","CanLobera5","144-2",2,3,5,149,20,"E3",157.5,1,2,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2654","CanLobera5","144-1",1,1,9,298,10,"E3",102.3166667,1,4,NA,"14CAg144-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2655","CanLobera5","144-1",2,3,6,186,10,"E3",156.75,1,7,NA,"14CAg144-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2656","CanLobera5","144-1",2,3,2,66,0,"E3",350.3166667,1,1,NA,"14CAg144-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2657","CanLobera5","144-2",2,3,5,149,20,"E3",497.5,0,2,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2658","CanLobera5","144-2",1,2,8,278,0,"E3",205.5166667,1,1,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2659","CanLobera5","144-2",2,3,9,302,0,"E3",348.9,1,1,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2660","CanLobera5","144-2",2,3,9,302,0,"E3",156.7,1,5,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2661","CanLobera5","144-2",1,2,2,47,15,"E3",108.2333333,1,2,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2662","CanLobera5","144-2",2,3,9,302,0,"E3",156.7,1,5,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2663","CanLobera5","144-1",1,1,9,298,10,"E3",102.3166667,1,4,NA,"14CAg144-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2664","CanLobera5","144-1",1,1,4,141,0,"E3",542.5,0,1,NA,"14CAg144-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2665","CanLobera5","144-1",2,3,5,156,20,"E3",157.5,1,5,NA,"14CAg144-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2666","CanLobera5","144-1",1,1,3,94,20,"E3",542.5,0,1,NA,"14CAg144-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2667","CanLobera5","144-2",1,2,1,12,20,"E3",156.35,1,5,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2668","CanLobera5","144-2",1,2,1,12,20,"E3",206.3333333,1,3,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2669","CanLobera5","144-2",1,2,8,278,0,"E3",155.2833333,1,2,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2670","CanLobera5","144-2",1,2,1,12,20,"E3",206.3333333,1,3,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2671","CanLobera5","144-2",1,2,1,29,10,"E3",303.3333333,1,1,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2672","CanLobera5","144-2",2,3,9,302,0,"E3",156.7,1,5,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2673","CanLobera5","144-2",2,3,9,302,0,"E3",156.7,1,5,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2674","CanLobera5","144-2",2,3,2,59,15,"E3",206.6666667,1,1,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2675","CanLobera5","144-2",1,2,8,278,0,"E3",107.2333333,1,2,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2676","CanLobera5","144-2",2,3,2,59,15,"E3",157.7833333,1,3,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2677","CanLobera5","144-2",2,3,7,234,10,"E3",206.3666667,1,4,NA,"14CAg144-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2678","CanLobera6","145-1",1,1,4,119,10,"E3",150.4833333,1,5,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2679","CanLobera6","145-1",2,3,5,176,15,"E3",497.5,0,3,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2680","CanLobera6","145-1",2,3,3,93,10,"E3",495.1166667,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2681","CanLobera6","145-1",1,1,5,173,0,"E3",246.1833333,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2682","CanLobera6","145-1",1,1,5,173,0,"E3",198.3833333,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2683","CanLobera6","145-1",1,1,6,193,20,"E3",198.4333333,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2684","CanLobera6","145-1",2,3,5,176,15,"E3",157.5,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2685","CanLobera6","145-1",2,3,3,93,10,"E3",157.8666667,1,3,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2686","CanLobera6","145-1",1,1,4,119,10,"E3",542.5,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2687","CanLobera6","145-1",2,3,5,164,20,"E3",497.5,0,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2688","CanLobera6","145-1",1,1,5,165,15,"E3",295.15,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2689","CanLobera6","145-1",1,1,4,119,10,"E3",150.4833333,1,5,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2690","CanLobera6","145-1",2,3,3,93,10,"E3",206.75,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2691","CanLobera6","145-1",2,3,5,164,20,"E3",206.3166667,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2692","CanLobera6","145-1",2,3,5,164,20,"E3",157.5,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2693","CanLobera6","145-1",2,3,5,164,20,"E3",497.5,0,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2694","CanLobera6","145-1",2,3,3,93,10,"E3",157.8666667,1,3,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2695","CanLobera6","145-1",2,3,3,94,0,"E3",254.85,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2696","CanLobera6","145-1",1,1,5,165,15,"E3",198.3833333,1,4,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2697","CanLobera6","145-2",2,4,3,107,20,"E3",208.3,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2698","CanLobera6","145-2",1,2,1,4,15,"E3",156.35,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2699","CanLobera6","145-2",1,2,1,4,15,"E3",156.35,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2700","CanLobera6","145-2",1,2,9,294,20,"E3",542.5,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2701","CanLobera6","145-1",1,1,5,165,15,"E3",198.3833333,1,4,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2702","CanLobera6","145-1",1,1,5,165,15,"E3",198.3833333,1,4,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2703","CanLobera6","145-2",1,2,9,294,20,"E3",205.3333333,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2704","CanLobera6","145-2",2,4,2,38,15,"E3",114.45,1,5,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2705","CanLobera6","145-2",1,2,1,4,15,"E3",156.35,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2706","CanLobera6","145-1",1,1,6,193,20,"E3",198.4333333,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2707","CanLobera6","145-2",1,2,6,181,10,"E3",395.45,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2708","CanLobera6","145-2",2,4,3,107,20,"E3",114.48,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2709","CanLobera6","145-2",1,2,9,294,20,"E3",348.7666667,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2710","CanLobera6","145-1",1,1,4,119,10,"E3",542.5,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2711","CanLobera6","145-1",1,1,4,119,10,"E3",246.1,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2712","CanLobera6","145-1",1,1,5,165,15,"E3",246.1833333,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2713","CanLobera6","145-1",2,3,3,93,10,"E3",157.8666667,1,3,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2714","CanLobera6","145-1",1,1,4,119,10,"E3",150.4833333,1,5,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2715","CanLobera6","145-1",1,1,6,193,20,"E3",542.5,0,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2716","CanLobera6","145-1",1,1,5,165,15,"E3",198.3833333,1,4,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2717","CanLobera6","145-1",1,1,4,119,10,"E3",150.4833333,1,5,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2718","CanLobera6","145-1",2,3,3,93,10,"E3",254.85,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2719","CanLobera6","145-1",1,1,5,165,15,"E3",438.45,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2720","CanLobera6","145-1",1,1,6,193,20,"E3",342.4333333,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2721","CanLobera6","145-1",1,1,5,173,0,"E3",198.3833333,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2722","CanLobera6","145-1",1,1,5,165,15,"E3",342.35,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2723","CanLobera6","145-1",2,3,5,176,15,"E3",497.5,0,3,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2724","CanLobera6","145-1",2,3,3,93,10,"E3",398.6333333,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2725","CanLobera6","145-2",2,4,2,38,15,"E3",114.45,1,5,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2726","CanLobera6","145-2",1,2,4,136,0,"E3",205.85,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2727","CanLobera6","145-2",1,2,9,294,20,"E3",542.5,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2728","CanLobera6","145-2",1,2,6,181,10,"E3",155.5,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2729","CanLobera6","145-2",1,2,9,294,20,"E3",155.1,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2730","CanLobera6","145-1",2,3,3,94,0,"E3",206.75,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2731","CanLobera6","145-1",2,3,5,176,15,"E3",497.5,0,3,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2732","CanLobera6","145-1",1,1,5,173,0,"E3",542.5,0,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2733","CanLobera6","145-2",1,2,6,181,10,"E3",107.4833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2734","CanLobera6","145-1",1,1,4,119,10,"E3",150.4833333,1,5,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2735","CanLobera6","145-1",1,1,6,193,20,"E3",295.3,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2736","CanLobera6","145-1",2,3,5,176,15,"E3",349.8833333,1,1,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2737","CanLobera6","145-2",1,2,4,136,0,"E3",302.8333333,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2738","CanLobera6","145-2",1,2,1,4,15,"E3",156.35,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2739","CanLobera6","145-2",2,4,2,38,15,"E3",114.45,1,5,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2740","CanLobera6","145-2",2,4,7,245,10,"E3",160.78,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2741","CanLobera6","145-2",1,2,6,181,10,"E3",107.4833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2742","CanLobera6","145-1",1,1,5,165,15,"E3",295.15,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2743","CanLobera6","145-2",2,4,2,38,15,"E3",114.45,1,5,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2744","CanLobera6","145-2",2,4,3,107,20,"E3",160.37,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2745","CanLobera6","145-2",1,2,6,181,10,"E3",155.5,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2746","CanLobera6","145-1",1,1,5,173,0,"E3",246.1833333,1,2,NA,"14CAg145-1","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2747","CanLobera6","145-2",2,4,4,144,0,"E3",448.25,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2748","CanLobera6","145-2",1,2,4,136,0,"E3",155.7833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2749","CanLobera6","145-2",1,2,4,136,0,"E3",155.7833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2750","CanLobera6","145-2",1,2,6,181,10,"E3",205.7,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2751","CanLobera6","145-2",1,2,6,181,10,"E3",107.4833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2752","CanLobera6","145-2",2,4,2,38,15,"E3",114.45,1,5,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2753","CanLobera6","145-2",1,2,4,136,0,"E3",155.7833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2754","CanLobera6","145-2",1,2,4,136,0,"E3",155.7833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2755","CanLobera6","145-2",1,2,1,4,15,"E3",303.3333333,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2756","CanLobera6","145-2",1,2,1,4,15,"E3",108.4333333,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2757","CanLobera6","145-2",2,4,2,38,15,"E3",160.32,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2758","CanLobera6","145-2",2,4,3,107,20,"E3",160.37,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2759","CanLobera6","145-2",2,4,2,38,15,"E3",256.42,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2760","CanLobera6","145-2",2,4,4,144,0,"E3",353.8,1,1,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2761","CanLobera6","145-2",1,2,4,136,0,"E3",205.85,1,2,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2762","CanLobera6","145-2",1,2,6,181,10,"E3",107.4833333,1,4,NA,"14CAg145-2","11/10/14","CAg",14,"central valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2763","CanMani1","202-1",2,4,8,271,0,"E3",208.17,1,5,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2764","CanMani1","202-1",1,2,4,121,10,"E3",205.85,1,5,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2765","CanMani1","202-1",2,4,9,316,15,"E3",114.13,1,1,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2766","CanMani1","202-1",1,2,9,311,0,"E3",205.3333333,1,5,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2767","CanMani1","202-1",2,4,8,281,10,"E3",256.25,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2768","CanMani1","202-1",2,4,8,281,10,"E3",208.17,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2769","CanMani1","202-1",1,2,4,143,15,"E3",205.85,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2770","CanMani1","202-1",2,4,7,231,20,"E3",448.77,1,1,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2771","CanMani1","202-1",2,4,8,271,0,"E3",208.17,1,5,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2772","CanMani1","202-1",1,2,4,143,15,"E3",395.7333333,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2773","CanMani1","202-1",1,2,4,121,10,"E3",205.85,1,5,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2774","CanMani1","202-1",2,4,7,231,20,"E3",497.5,0,8,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2775","CanMani1","202-1",2,4,7,231,20,"E3",497.5,0,8,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2776","CanMani1","202-1",2,4,8,271,0,"E3",497.5,0,1,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2777","CanMani1","202-1",2,4,8,281,10,"E3",208.17,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2778","CanMani1","202-1",2,4,7,231,20,"E3",497.5,0,8,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2779","CanMani1","202-1",1,2,4,143,15,"E3",395.7333333,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2780","CanMani1","202-1",1,2,4,143,15,"E3",253.9666667,1,1,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2781","CanMani1","202-1",1,2,4,121,10,"E3",205.85,1,5,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2782","CanMani1","202-1",2,4,7,231,20,"E3",497.5,0,8,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2783","CanMani1","202-1",2,4,8,281,10,"E3",256.25,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2784","CanMani1","202-1",2,4,8,281,10,"E3",303.7,1,3,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
"2785","CanMani1","202-1",1,2,9,311,0,"E3",253.5833333,1,2,NA,"14Par202-1","11/10/14","Par",21,"yucatan","Par_44","landrace","Paradito","Backyard",""
