,sampleid,line,rep,run,shelf,plate,trt,end,status,germinated,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
164,CanAbasolo1,215-1,2,3,8,269,0,157.05,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
165,CanAbasolo1,215-1,1,1,7,237,10,102.1833333,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
166,CanAbasolo1,215-1,2,3,5,170,10,494.6,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
167,CanAbasolo1,215-1,1,1,7,245,20,542.5,0,5,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
168,CanAbasolo1,215-1,4,8,2,56,20,Inf,0,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
169,CanAbasolo1,215-1,1,1,3,96,0,246.05,1,2,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
170,CanAbasolo1,215-1,3,6,1,17,0,120.03,1,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
171,CanAbasolo1,215-1,2,3,9,322,15,156.7,1,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
172,CanAbasolo1,215-1,2,3,9,322,15,156.7,1,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
173,CanAbasolo1,215-1,3,6,2,37,15,120.03,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
174,CanAbasolo1,215-1,3,6,7,248,10,167.99,0,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
175,CanAbasolo1,215-1,4,8,2,56,20,163.5,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
176,CanAbasolo1,215-1,1,1,3,78,15,542.5,0,7,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
177,CanAbasolo1,215-1,3,6,1,17,0,120.03,1,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
178,CanAbasolo1,215-1,2,3,8,269,0,497.5,0,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
179,CanAbasolo1,215-1,1,1,7,237,10,102.1833333,1,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
180,CanAbasolo1,215-1,4,8,6,207,0,163.6666667,1,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
181,CanAbasolo1,215-1,2,3,5,170,10,157.5,1,6,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
182,CanAbasolo1,215-1,1,1,7,245,20,542.5,0,5,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
183,CanAbasolo1,215-1,1,1,3,96,0,150.4333333,1,2,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
184,CanAbasolo1,215-1,3,6,1,17,0,312.03,0,2,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
185,CanAbasolo1,215-1,4,8,6,207,0,211,0,3,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
186,CanAbasolo1,215-2,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
187,CanAbasolo1,215-2,1,1,9,307,15,198.6166667,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
188,CanAbasolo1,215-2,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
189,CanAbasolo1,215-2,4,8,1,10,20,163.25,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
190,CanAbasolo1,215-2,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
191,CanAbasolo1,215-2,1,1,9,307,15,542.5,0,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
192,CanAbasolo1,215-2,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
193,CanAbasolo1,215-2,2,3,4,111,20,497.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
194,CanAbasolo1,215-2,2,3,4,137,10,61.3,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
195,CanAbasolo1,215-2,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
196,CanAbasolo1,215-2,2,3,4,121,15,497.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
197,CanAbasolo1,215-1,1,1,3,96,0,101.9833333,1,2,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
198,CanAbasolo1,215-1,3,6,7,248,10,527.81,0,4,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
199,CanAbasolo1,215-1,4,8,6,207,0,114.25,0,1,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
200,CanAbasolo1,215-1,4,8,5,176,15,114.25,0,5,14CAg215-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
201,CanAbasolo1,215-2,1,1,5,155,20,342.35,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
202,CanAbasolo1,215-2,4,8,1,10,20,211,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
203,CanAbasolo1,215-2,4,8,9,299,15,Inf,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
204,CanAbasolo1,215-2,2,3,4,137,10,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
205,CanAbasolo1,215-2,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
206,CanAbasolo1,215-2,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
207,CanAbasolo1,215-2,4,8,1,10,20,163.25,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
208,CanAbasolo1,215-2,4,8,9,299,15,164,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
209,CanAbasolo1,215-2,1,1,5,155,20,438.45,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
210,CanAbasolo1,215-2,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
211,CanAbasolo1,215-2,1,1,5,155,20,438.45,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
212,CanAbasolo1,215-2,2,3,4,111,20,207.1666667,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
213,CanAbasolo1,215-2,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
214,CanAbasolo1,215-2,4,8,1,10,20,257,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
215,CanAbasolo1,215-2,2,3,4,121,15,158.2,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
216,CanAbasolo1,215-2,4,8,9,299,15,Inf,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
217,CanAbasolo1,215-2,4,8,9,299,15,114.25,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
218,CanAbasolo1,215-2,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
219,CanAbasolo1,215-2,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
220,CanAbasolo1,215-2,4,8,1,10,20,257,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
221,CanAbasolo1,215-2,1,1,7,228,0,102.1833333,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
222,CanAbasolo1,215-2,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
223,CanAbasolo1,215-2,4,8,9,299,15,Inf,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
224,CanAbasolo1,215-2,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
225,CanAbasolo1,215-2,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
226,CanAbasolo1,215-2,4,8,1,10,20,Inf,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
227,CanAbasolo1,215-2,2,3,4,121,15,497.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
228,CanAbasolo1,215-2,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
229,CanAbasolo1,215-2,4,8,8,285,0,356.75,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
230,CanAbasolo1,215-2,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
231,CanAbasolo1,215-2,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
232,CanAbasolo1,215-2,2,3,4,137,10,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
233,CanAbasolo1,215-2,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
234,CanAbasolo1,215-2,2,3,4,137,10,158.2,1,4,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
235,CanAbasolo1,215-2,2,3,4,111,20,497.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
236,CanAbasolo1,215-2,2,3,4,121,15,255.2333333,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
237,CanAbasolo1,215-2,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
238,CanAbasolo1,215-2,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
239,CanAbasolo1,215-2,2,3,4,111,20,207.1666667,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
240,CanAbasolo1,215-2,4,8,9,299,15,Inf,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
241,CanAbasolo1,215-2,1,1,5,155,20,438.45,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
242,CanAbasolo1,215-2,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
243,CanAbasolo1,215-2,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
244,CanAbasolo1,215-2,2,3,4,121,15,158.2,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
245,CanAbasolo1,215-2,2,3,4,111,20,497.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
246,CanAbasolo1,215-2,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
247,CanAbasolo1,215-2,1,1,9,307,15,542.5,0,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
248,CanAbasolo1,215-2,2,3,4,137,10,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
249,CanAbasolo1,215-2,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
250,CanAbasolo1,215-2,2,3,4,121,15,497.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
251,CanAbasolo1,215-2,2,3,4,132,0,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
252,CanAbasolo1,215-2,4,8,8,285,0,308.8333333,0,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
253,CanAbasolo1,215-2,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
254,CanAbasolo1,215-2,4,8,9,299,15,Inf,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
255,CanAbasolo1,215-2,4,8,8,285,0,114.25,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
256,CanAbasolo1,215-2,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
257,CanAbasolo1,215-2,4,8,9,299,15,Inf,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
258,CanAbasolo1,215-2,4,8,8,285,0,211,1,2,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
259,CanAbasolo1,215-2,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
260,CanAbasolo1,215-2,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
261,CanAbasolo1,215-2,2,3,4,111,20,158.2,1,1,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
262,CanAbasolo1,215-2,1,1,9,307,15,542.5,0,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
263,CanAbasolo1,215-2,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
264,CanAbasolo1,215-2,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
265,CanAbasolo1,215-2,2,3,4,132,0,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
266,CanAbasolo1,215-2,2,3,4,132,0,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
267,CanAbasolo1,215-2,2,3,4,132,0,497.5,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
268,CanAbasolo1,215-2,4,8,9,299,15,Inf,0,6,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
269,CanAbasolo1,215-2,1,1,4,125,10,150.4833333,1,3,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
270,CanAbasolo1,215-2,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
271,CanAbasolo2,216-1,1,1,9,291,15,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
272,CanAbasolo2,216-1,3,6,3,108,10,264.06,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
273,CanAbasolo2,216-1,2,3,9,312,15,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
274,CanAbasolo2,216-1,2,3,7,241,20,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
275,CanAbasolo2,216-1,1,1,9,316,10,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
276,CanAbasolo2,216-1,3,6,3,108,10,167.99,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
277,CanAbasolo2,216-1,4,8,9,310,10,356.75,0,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
278,CanAbasolo2,216-1,2,3,7,241,20,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
279,CanAbasolo2,216-1,1,1,9,316,10,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
280,CanAbasolo2,216-1,2,3,9,312,15,156.7,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
281,CanAbasolo2,216-1,4,8,9,310,10,114.25,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
282,CanAbasolo2,216-1,2,3,4,123,10,255.2333333,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
283,CanAbasolo2,216-1,1,1,9,316,10,150.7333333,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
284,CanAbasolo2,216-1,3,6,3,108,10,120.03,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
285,CanAbasolo2,216-1,1,1,9,291,15,342.4833333,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
286,CanAbasolo2,216-1,1,1,3,98,20,246.05,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
287,CanAbasolo2,216-1,1,1,3,98,20,198.2166667,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
288,CanAbasolo2,216-1,3,6,4,112,0,456.02,0,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
289,CanAbasolo2,216-1,2,3,7,241,20,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
290,CanAbasolo2,216-1,1,1,9,291,15,150.7333333,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
291,CanAbasolo2,216-1,4,8,9,310,10,500,0,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
292,CanAbasolo2,216-1,1,1,9,291,15,150.7333333,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
293,CanAbasolo2,216-1,4,8,9,310,10,356.75,0,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
294,CanAbasolo2,216-1,2,3,4,123,10,255.2333333,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
295,CanAbasolo2,216-1,1,1,3,98,20,198.2166667,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
296,CanAbasolo2,216-1,1,1,9,316,10,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
297,CanAbasolo2,216-1,4,8,1,16,20,356.5833333,0,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
298,CanAbasolo2,216-1,1,1,9,291,15,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
299,CanAbasolo2,216-1,4,8,9,310,10,258,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
300,CanAbasolo2,216-1,2,3,9,312,15,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
301,CanAbasolo2,216-1,4,8,9,310,10,356.75,0,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
302,CanAbasolo2,216-1,4,8,1,16,20,163.25,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
303,CanAbasolo2,216-1,2,3,9,312,15,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
304,CanAbasolo2,216-1,2,3,8,287,0,205.8,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
305,CanAbasolo2,216-1,2,3,9,312,15,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
306,CanAbasolo2,216-1,4,8,9,310,10,500,0,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
307,CanAbasolo2,216-1,2,3,4,123,10,158.2,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
308,CanAbasolo2,216-1,1,1,3,98,20,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
309,CanAbasolo2,216-1,4,8,6,211,0,356.75,0,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
310,CanAbasolo2,216-1,1,1,3,98,20,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
311,CanAbasolo2,216-1,2,3,8,287,0,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
312,CanAbasolo2,216-1,1,1,6,216,0,542.5,0,7,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
313,CanAbasolo2,216-1,2,3,8,287,0,494.05,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
314,CanAbasolo2,216-1,1,1,9,291,15,102.3166667,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
315,CanAbasolo2,216-1,2,3,7,241,20,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
316,CanAbasolo2,216-1,3,6,4,112,0,120.03,1,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
317,CanAbasolo2,216-1,3,6,4,122,15,167.99,0,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
318,CanAbasolo2,216-1,2,3,7,241,20,157.6166667,1,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
319,CanAbasolo2,216-1,4,8,9,310,10,308.8333333,0,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
320,CanAbasolo2,216-1,1,1,9,316,10,542.5,0,8,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
321,CanAbasolo2,216-1,1,1,9,291,15,542.5,0,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
322,CanAbasolo2,216-1,4,8,1,16,20,211,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
323,CanAbasolo2,216-1,1,1,9,291,15,198.6166667,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
324,CanAbasolo2,216-1,2,3,8,287,0,497.5,0,6,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
325,CanAbasolo2,216-1,4,8,1,16,20,Inf,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
326,CanAbasolo2,216-1,3,6,4,122,15,264.06,0,2,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
327,CanAbasolo2,216-1,2,3,4,123,10,158.2,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
328,CanAbasolo2,216-1,3,6,4,122,15,120.03,1,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
329,CanAbasolo2,216-1,3,6,3,108,10,264.06,0,3,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
330,CanAbasolo2,216-1,4,8,6,211,0,114.25,1,4,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
331,CanAbasolo2,216-1,2,3,7,241,20,497.5,0,5,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
332,CanAbasolo2,216-1,3,6,4,122,15,264.06,1,1,14CAg216-1,11/10/14,CAg,1,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
