"","X","sampleid","line","rep","run","shelf","plate","trt","end","status","number","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use","uniqueplate"
"16264",16264,"CanSPablo4","181-1",4,"8",6,206,10,114.2,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_206"
"16265",16265,"CanSPablo4","181-1",3,"5",6,186,0,207,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16266",16266,"CanSPablo4","181-1",4,"8",6,206,10,65.8,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_206"
"16267",16267,"CanSPablo4","181-1",1,"1",1,1,0,150.3,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_1"
"16268",16268,"CanSPablo4","181-1",3,"5",6,186,0,254,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16270",16270,"CanSPablo4","181-1",1,"1",3,75,10,102,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16271",16271,"CanSPablo4","181-1",1,"1",1,1,0,101.9,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_1"
"16272",16272,"CanSPablo4","181-1",3,"5",5,150,15,254,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16273",16273,"CanSPablo4","181-1",4,"8",2,44,15,65.8,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_44"
"16274",16274,"CanSPablo4","181-1",3,"5",6,186,0,61.8,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16275",16275,"CanSPablo4","181-1",1,"1",5,175,15,198.4,1,4,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_175"
"16277",16277,"CanSPablo4","181-1",1,"1",5,175,15,150.5,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_175"
"16280",16280,"CanSPablo4","181-1",4,"8",2,44,15,163.5,1,8,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_44"
"16281",16281,"CanSPablo4","181-1",4,"8",2,44,15,114.2,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_44"
"16282",16282,"CanSPablo4","181-1",4,"8",3,88,20,356.6,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_88"
"16283",16283,"CanSPablo4","181-1",1,"1",5,175,15,198.4,1,4,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_175"
"16284",16284,"CanSPablo4","181-1",2,"4",2,46,10,497.5,0,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","4_46"
"16285",16285,"CanSPablo4","181-1",1,"1",1,1,0,101.9,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_1"
"16286",16286,"CanSPablo4","181-1",1,"1",5,175,15,150.5,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_175"
"16291",16291,"CanSPablo4","181-1",4,"8",9,296,0,Inf,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_296"
"16292",16292,"CanSPablo4","181-1",4,"8",9,296,0,Inf,0,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_296"
"16293",16293,"CanSPablo4","181-1",4,"8",2,44,15,163.5,1,8,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_44"
"16294",16294,"CanSPablo4","181-1",1,"1",3,75,10,295.1,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16295",16295,"CanSPablo4","181-1",1,"1",3,75,10,246.1,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16296",16296,"CanSPablo4","181-1",3,"5",5,150,15,446,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16297",16297,"CanSPablo4","181-1",1,"1",5,175,15,198.4,1,4,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_175"
"16298",16298,"CanSPablo4","181-1",3,"5",5,150,15,207,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16299",16299,"CanSPablo4","181-1",1,"1",1,1,0,101.9,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_1"
"16300",16300,"CanSPablo4","181-1",1,"1",1,1,0,101.9,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_1"
"16301",16301,"CanSPablo4","181-1",3,"5",3,105,10,109.5,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_105"
"16302",16302,"CanSPablo4","181-1",1,"1",1,1,0,101.9,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_1"
"16305",16305,"CanSPablo4","181-1",4,"8",2,44,15,163.5,1,8,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_44"
"16306",16306,"CanSPablo4","181-1",1,"1",3,75,10,542.5,0,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16307",16307,"CanSPablo4","181-1",1,"1",3,75,10,542.5,0,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16308",16308,"CanSPablo4","181-1",1,"1",5,175,15,198.4,1,4,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_175"
"16309",16309,"CanSPablo4","181-1",2,"4",2,46,10,114.5,1,6,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","4_46"
"16310",16310,"CanSPablo4","181-1",3,"5",3,105,10,207,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_105"
"16311",16311,"CanSPablo4","181-1",2,"4",2,46,10,114.5,1,6,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","4_46"
"16312",16312,"CanSPablo4","181-1",4,"8",3,88,20,258,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_88"
"16314",16314,"CanSPablo4","181-1",3,"5",6,186,0,156.8,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16315",16315,"CanSPablo4","181-1",3,"5",6,186,0,109.5,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16317",16317,"CanSPablo4","181-1",3,"5",3,105,10,156.8,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_105"
"16319",16319,"CanSPablo4","181-1",4,"8",9,296,0,308.8,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_296"
"16320",16320,"CanSPablo4","181-1",3,"5",5,150,15,Inf,0,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16321",16321,"CanSPablo4","181-1",3,"5",5,150,15,Inf,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16322",16322,"CanSPablo4","181-1",3,"5",5,150,15,254,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16323",16323,"CanSPablo4","181-1",2,"4",2,46,10,114.5,1,6,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","4_46"
"16324",16324,"CanSPablo4","181-1",3,"5",5,150,15,109.5,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16325",16325,"CanSPablo4","181-1",1,"1",5,175,15,54.1,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_175"
"16326",16326,"CanSPablo4","181-1",3,"5",6,186,0,156.8,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16327",16327,"CanSPablo4","181-1",3,"5",6,186,0,254,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16328",16328,"CanSPablo4","181-1",3,"5",6,186,0,352,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16329",16329,"CanSPablo4","181-1",4,"8",6,206,10,114.2,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_206"
"16330",16330,"CanSPablo4","181-1",1,"1",1,1,0,150.3,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_1"
"16331",16331,"CanSPablo4","181-1",4,"8",9,296,0,211,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_296"
"16332",16332,"CanSPablo4","181-1",1,"1",3,75,10,150.4,1,4,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16333",16333,"CanSPablo4","181-1",4,"8",9,296,0,211,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_296"
"16334",16334,"CanSPablo4","181-1",3,"5",5,150,15,397.5,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16335",16335,"CanSPablo4","181-1",1,"1",3,75,10,102,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16336",16336,"CanSPablo4","181-1",4,"8",3,88,20,163.7,1,1,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_88"
"16337",16337,"CanSPablo4","181-1",2,"4",2,46,10,160.3,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","4_46"
"16338",16338,"CanSPablo4","181-1",3,"5",5,150,15,109.5,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_150"
"16340",16340,"CanSPablo4","181-1",3,"5",6,186,0,156.8,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16341",16341,"CanSPablo4","181-1",4,"8",9,296,0,211,1,3,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_296"
"16342",16342,"CanSPablo4","181-1",4,"8",6,206,10,65.8,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_206"
"16343",16343,"CanSPablo4","181-1",3,"5",6,186,0,352,1,2,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_186"
"16345",16345,"CanSPablo4","181-1",1,"1",3,75,10,150.4,1,4,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_75"
"16346",16346,"CanSPablo4","181-1",3,"5",3,105,10,156.8,1,5,"14Tav181-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_105"
"16354",16354,"CanSPablo5","182-1",1,"1",5,158,10,542.5,0,2,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16359",16359,"CanSPablo5","182-1",3,"5",8,267,10,254,1,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16361",16361,"CanSPablo5","182-1",3,"5",8,267,10,156.8,1,5,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16365",16365,"CanSPablo5","182-1",1,"1",5,158,10,342.4,1,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16366",16366,"CanSPablo5","182-1",1,"1",5,158,10,542.5,0,2,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16369",16369,"CanSPablo5","182-1",1,"1",6,211,15,150.6,1,4,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16378",16378,"CanSPablo5","182-1",1,"1",6,211,15,150.6,1,4,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16381",16381,"CanSPablo5","182-1",3,"5",8,267,10,Inf,0,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16384",16384,"CanSPablo5","182-1",1,"1",5,158,10,150.5,1,6,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16385",16385,"CanSPablo5","182-1",3,"5",8,267,10,109.5,0,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16387",16387,"CanSPablo5","182-1",3,"5",8,267,10,303.8,1,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16407",16407,"CanSPablo5","182-1",1,"1",6,211,15,342.4,1,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16419",16419,"CanSPablo5","182-1",3,"5",8,267,10,156.8,1,5,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16420",16420,"CanSPablo5","182-1",1,"1",6,211,15,542.5,0,2,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16425",16425,"CanSPablo5","182-1",1,"1",6,211,15,102.1,1,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16428",16428,"CanSPablo5","182-1",1,"1",6,211,15,198.4,1,2,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16431",16431,"CanSPablo5","182-1",1,"1",6,211,15,542.5,0,2,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16433",16433,"CanSPablo5","182-1",1,"1",6,211,15,198.4,1,2,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16436",16436,"CanSPablo5","182-1",3,"5",8,267,10,156.8,1,5,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16444",16444,"CanSPablo5","182-1",1,"1",5,158,10,150.5,1,6,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16447",16447,"CanSPablo5","182-1",1,"1",5,158,10,150.5,1,6,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16454",16454,"CanSPablo5","182-1",1,"1",6,211,15,150.6,1,4,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16457",16457,"CanSPablo5","182-1",3,"5",8,267,10,156.8,1,5,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16458",16458,"CanSPablo5","182-1",1,"1",6,211,15,150.6,1,4,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_211"
"16459",16459,"CanSPablo5","182-1",3,"5",8,267,10,156.8,1,5,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16472",16472,"CanSPablo5","182-1",1,"1",5,158,10,246.2,1,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16476",16476,"CanSPablo5","182-1",1,"1",5,158,10,150.5,1,6,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16478",16478,"CanSPablo5","182-1",1,"1",5,158,10,150.5,1,6,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16479",16479,"CanSPablo5","182-1",3,"5",8,267,10,397.5,1,1,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","5_267"
"16481",16481,"CanSPablo5","182-1",1,"1",5,158,10,150.5,1,6,"14Tav182-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","1_158"
"16505",16505,"CanSPablo6","183-1",4,"8",1,17,15,308.2,1,2,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16519",16519,"CanSPablo6","183-1",4,"8",1,17,15,257,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16523",16523,"CanSPablo6","183-1",4,"8",1,17,15,500,0,1,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16531",16531,"CanSPablo6","183-1",4,"8",4,119,10,163.7,1,4,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16534",16534,"CanSPablo6","183-1",4,"8",1,17,15,211,1,1,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16536",16536,"CanSPablo6","183-1",4,"8",4,119,10,114.2,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16537",16537,"CanSPablo6","183-1",1,"2",5,163,15,205.8,1,5,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16539",16539,"CanSPablo6","183-1",1,"2",5,163,15,205.8,1,5,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16540",16540,"CanSPablo6","183-1",4,"8",4,119,10,163.7,1,4,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16542",16542,"CanSPablo6","183-1",1,"2",5,163,15,205.8,1,5,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16543",16543,"CanSPablo6","183-1",4,"8",4,119,10,163.7,1,4,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16545",16545,"CanSPablo6","183-1",1,"2",5,163,15,253.8,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16547",16547,"CanSPablo6","183-1",1,"2",5,163,15,205.8,1,5,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16550",16550,"CanSPablo6","183-1",1,"2",5,163,15,205.8,1,5,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16551",16551,"CanSPablo6","183-1",4,"8",4,119,10,163.7,1,4,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16553",16553,"CanSPablo6","183-1",1,"2",5,163,15,253.8,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16559",16559,"CanSPablo6","183-1",4,"8",1,17,15,257,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16561",16561,"CanSPablo6","183-1",4,"8",4,119,10,114.2,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16562",16562,"CanSPablo6","183-1",4,"8",1,17,15,308.2,1,2,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16564",16564,"CanSPablo6","183-1",4,"8",4,119,10,114.2,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16567",16567,"CanSPablo6","183-1",1,"2",5,163,15,155.6,1,1,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16569",16569,"CanSPablo6","183-1",1,"2",5,163,15,253.8,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16573",16573,"CanSPablo6","183-1",4,"8",1,17,15,163.2,1,2,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16577",16577,"CanSPablo6","183-1",4,"8",1,17,15,Inf,0,1,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16582",16582,"CanSPablo6","183-1",1,"2",5,163,15,542.5,0,1,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","2_163"
"16585",16585,"CanSPablo6","183-1",4,"8",1,17,15,257,1,3,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16589",16589,"CanSPablo6","183-1",4,"8",4,119,10,453,1,1,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16591",16591,"CanSPablo6","183-1",4,"8",4,119,10,Inf,1,2,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16616",16616,"CanSPablo6","183-1",4,"8",1,17,15,163.2,1,2,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_17"
"16626",16626,"CanSPablo6","183-1",4,"8",4,119,10,Inf,1,2,"14Tav183-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","8_119"
"16648",16648,"CanSPablo7","184-1",2,"3",3,89,20,157.9,1,6,"14Tav184-1","11/10/14","Tav","39","central valleys","Tav_37","landrace","Taviche","Milpa","Dry","3_89"
