sampleid,line,X,rep,run,shelf,plate,trt,end,status,viable,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use,uniqueplate
CanSPablo10,185-2,2961.5,2,3,4,130,0,158.2,1,1,9,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,3_130
CanSPablo10,185-2,7808.3,4,8,1,22,20,500,0,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_22
CanSPablo10,185-2,7806.1,4,8,1,22,20,211,1,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_22
CanSPablo10,185-2,1565,1,2,3,86,15,542.4,1,1,1,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,2_86
CanSPablo10,185-2,7806,4,8,1,22,20,211,1,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_22
CanSPablo10,185-2,7955.5,4,8,2,63,10,163.5,1,1,6,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_63
CanSPablo10,185-2,7954.1,4,8,2,63,10,114.2,1,1,3,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_63
CanSPablo10,185-2,6905.7,3,5,1,6,15,522,0,1,8,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_6
CanSPablo10,185-2,6905.4,3,5,1,6,15,522,0,1,8,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_6
CanSPablo10,185-2,6905.5,3,5,1,6,15,522,0,1,8,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_6
CanSPablo10,185-2,5392.1,3,5,2,51,10,254,1,1,3,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_51
CanSPablo10,185-2,8438.1,4,8,6,215,0,211,1,1,2,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_215
CanSPablo10,185-2,7806.2,4,8,1,22,20,211,1,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_22
CanSPablo10,185-2,8437.1,4,8,6,215,0,163.7,1,1,6,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_215
CanSPablo10,185-2,5681.2,3,5,5,165,0,156.8,1,1,3,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_165
CanSPablo10,185-2,7806.3,4,8,1,22,20,211,1,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_22
CanSPablo10,185-2,1894.2,1,2,5,169,0,205.8,1,1,3,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,2_169
CanSPablo10,185-2,1562,1,2,3,86,15,253.8,1,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,2_86
CanSPablo10,185-2,7808.2,4,8,1,22,20,500,0,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_22
CanSPablo10,185-2,8646,4,8,8,278,15,500,0,0,1,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_278
CanSPablo10,185-2,2857.5,2,3,3,96,10,157.9,1,1,8,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,3_96
CanSPablo10,185-2,6905.3,3,5,1,6,15,522,0,1,8,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_6
CanSPablo10,185-2,2067,1,2,6,213,10,205.7,1,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,2_213
CanSPablo10,185-2,6905.1,3,5,1,6,15,522,0,1,8,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_6
CanSPablo10,185-2,7955.1,4,8,2,63,10,163.5,1,1,6,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_63
CanSPablo10,185-2,5681.1,3,5,5,165,0,156.8,1,1,3,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_165
CanSPablo10,185-2,5391.2,3,5,2,51,10,207,1,1,4,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,5_51
CanSPablo10,185-2,1893,1,2,5,169,0,155.6,1,1,1,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,2_169
CanSPablo10,185-2,2857.4,2,3,3,96,10,157.9,1,1,8,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,3_96
CanSPablo10,185-2,1564,1,2,3,86,15,349.6,1,1,1,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,2_86
CanSPablo10,185-2,1645,1,2,3,106,20,542.5,0,0,1,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,2_106
CanSPablo10,185-2,8437.3,4,8,6,215,0,163.7,1,1,6,14Tus185-2,11/10/14,Tus,central valleys,Tus_38,landrace,Tusta,Milpa,Dry,8_215
CanSPablo4,181-1,5634,3,5,5,150,15,109.5,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,7884.2,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,5748.1,3,5,6,186,0,254,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,8713,4,8,9,296,0,164,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,3390.4,2,4,2,46,10,114.5,1,1,6,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,5749.1,3,5,6,186,0,352,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,8715,4,8,9,296,0,308.8,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,5636,3,5,5,150,15,254,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,4829,3,5,5,150,15,522,0,0,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,8398.3,4,8,6,206,10,65.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,5744,3,5,6,186,0,61.8,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,8032,4,8,3,88,20,163.7,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,5532.1,3,5,3,105,10,156.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,5747,3,5,6,186,0,207,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,6856,3,5,5,150,15,522,0,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,5531,3,5,3,105,10,109.5,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,8716,4,8,9,296,0,500,0,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,8398.2,4,8,6,206,10,65.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,5638,3,5,5,150,15,446,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,7883,4,8,2,44,15,114.2,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,5746.1,3,5,6,186,0,156.8,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,8033,4,8,3,88,20,211,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,5746.2,3,5,6,186,0,156.8,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,7884.7,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,5748,3,5,6,186,0,254,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,8034,4,8,3,88,20,258,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,284,1,1,3,75,10,102,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,5532.2,3,5,3,105,10,156.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,697,1,1,5,175,15,295.1,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,1.3,1,1,1,1,0,101.9,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,8398.4,4,8,6,206,10,65.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,8712.1,4,8,9,296,0,114.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,375,1,1,3,95,20,390,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,374,1,1,3,95,20,342.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,1.2,1,1,1,1,0,101.9,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,3390,2,4,2,46,10,114.5,1,1,6,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,698,1,1,5,175,15,542.5,0,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,8717,4,8,9,296,0,500,0,0,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,3391.2,2,4,2,46,10,160.3,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,376,1,1,3,95,20,437.9,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,373,1,1,3,95,20,295.1,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,8033.1,4,8,3,88,20,211,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,285.3,1,1,3,75,10,150.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,372,1,1,3,95,20,150.4,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,694,1,1,5,175,15,54.1,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,7884.3,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,3391,2,4,2,46,10,160.3,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,7884.4,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,5532.4,3,5,3,105,10,156.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,5530,3,5,3,105,10,61.8,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,374.1,1,1,3,95,20,342.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,3390.5,2,4,2,46,10,114.5,1,1,6,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,7884.1,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,5749,3,5,6,186,0,352,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,1.4,1,1,1,1,0,101.9,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,5636.1,3,5,5,150,15,254,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,3391.1,2,4,2,46,10,160.3,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,5634.1,3,5,5,150,15,109.5,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,285,1,1,3,75,10,150.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,5637.1,3,5,5,150,15,397.5,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,8401,4,8,6,206,10,308.5,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,8034.1,4,8,3,88,20,258,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,3679.1,2,4,4,119,20,497.5,0,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,3679,2,4,4,119,20,497.5,0,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,8400,4,8,6,206,10,163.7,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,286,1,1,3,75,10,246.1,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,8399.2,4,8,6,206,10,114.2,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,3677.3,2,4,4,119,20,160.2,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,5534,3,5,3,105,10,254,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,8398,4,8,6,206,10,65.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,695.1,1,1,5,175,15,150.5,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,695,1,1,5,175,15,150.5,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,284.1,1,1,3,75,10,102,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,287,1,1,3,75,10,295.1,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,8036,4,8,3,88,20,356.6,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,7884,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,3390.3,2,4,2,46,10,114.5,1,1,6,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,8037,4,8,3,88,20,500,0,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,8714.1,4,8,9,296,0,211,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,3390.2,2,4,2,46,10,114.5,1,1,6,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,5637,3,5,5,150,15,397.5,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,696,1,1,5,175,15,198.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,373.4,1,1,3,95,20,295.1,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,2.1,1,1,1,1,0,150.3,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,8713.1,4,8,9,296,0,164,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,3677,2,4,4,119,20,160.2,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,373.2,1,1,3,95,20,295.1,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,2,1,1,1,1,0,150.3,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,7884.6,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,373.3,1,1,3,95,20,295.1,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,5745,3,5,6,186,0,109.5,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,696.1,1,1,5,175,15,198.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,3390.1,2,4,2,46,10,114.5,1,1,6,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,3,1,1,1,1,0,342,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,373.1,1,1,3,95,20,295.1,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_95
CanSPablo4,181-1,8712,4,8,9,296,0,114.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,1,1,1,1,1,0,101.9,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,5532,3,5,3,105,10,156.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,2.2,1,1,1,1,0,150.3,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,7884.5,4,8,2,44,15,163.5,1,1,8,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
CanSPablo4,181-1,696.3,1,1,5,175,15,198.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,3393,2,4,2,46,10,497.5,0,0,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_46
CanSPablo4,181-1,5746,3,5,6,186,0,156.8,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_186
CanSPablo4,181-1,8714.2,4,8,9,296,0,211,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_296
CanSPablo4,181-1,3677.1,2,4,4,119,20,160.2,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,1.1,1,1,1,1,0,101.9,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,695.2,1,1,5,175,15,150.5,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,8398.1,4,8,6,206,10,65.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,8035.1,4,8,3,88,20,308.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,4,1,1,1,1,0,542.5,0,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_1
CanSPablo4,181-1,3678,2,4,4,119,20,208.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,5531.1,3,5,3,105,10,109.5,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,285.1,1,1,3,75,10,150.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,8399.1,4,8,6,206,10,114.2,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,288.1,1,1,3,75,10,542.5,0,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,288,1,1,3,75,10,542.5,0,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,3678.1,2,4,4,119,20,208.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,8035,4,8,3,88,20,308.2,1,1,2,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,3680,2,4,4,119,20,497.5,0,0,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,5533,3,5,3,105,10,207,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,3677.2,2,4,4,119,20,160.2,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,3676,2,4,4,119,20,66.7,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,4_119
CanSPablo4,181-1,8399,4,8,6,206,10,114.2,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_206
CanSPablo4,181-1,5532.3,3,5,3,105,10,156.8,1,1,5,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_105
CanSPablo4,181-1,285.2,1,1,3,75,10,150.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_75
CanSPablo4,181-1,8033.2,4,8,3,88,20,211,1,1,3,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_88
CanSPablo4,181-1,5635,3,5,5,150,15,207,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,5_150
CanSPablo4,181-1,696.2,1,1,5,175,15,198.4,1,1,4,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,1_175
CanSPablo4,181-1,7882,4,8,2,44,15,65.8,1,1,1,14Tav181-1,11/10/14,Tav,central valleys,Tav_37,landrace,Taviche,Milpa,Dry,8_44
