"","sampleid","line","X","rep","run","shelf","plate","trt","end","status","viable","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use"
"151","CanAbasolo1","215-2",2981.1,2,3,4,137,10,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"152","CanAbasolo1","215-2",8728.4,4,8,9,299,15,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"153","CanAbasolo1","215-2",2931,2,3,4,121,15,158.2,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"154","CanAbasolo1","215-2",2930,2,3,4,121,15,255.2333333,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"155","CanAbasolo1","215-2",4875.5,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"156","CanAbasolo1","215-2",8728.2,4,8,9,299,15,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"157","CanAbasolo1","215-2",8728.3,4,8,9,299,15,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"158","CanAbasolo1","215-2",2966.4,2,3,4,132,0,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"159","CanAbasolo1","215-2",7762,4,8,1,10,20,500,0,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"160","CanAbasolo1","215-2",7761,4,8,1,10,20,257,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"161","CanAbasolo1","215-2",4890.4,3,5,9,291,20,522,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"162","CanAbasolo1","215-2",7759.2,4,8,1,10,20,163.25,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"163","CanAbasolo1","215-2",2965,2,3,4,132,0,158.2,1,1,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"164","CanAbasolo1","215-2",8728.5,4,8,9,299,15,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"165","CanAbasolo1","215-2",616,1,1,5,155,20,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"166","CanAbasolo1","215-2",2931.1,2,3,4,121,15,158.2,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"167","CanAbasolo1","215-2",2933.3,2,3,4,121,15,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"168","CanAbasolo1","215-2",8217.6,4,8,4,142,10,500,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"169","CanAbasolo1","215-2",6030.1,3,5,9,291,20,254,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"170","CanAbasolo1","215-2",495.2,1,1,4,125,10,150.4833333,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"171","CanAbasolo1","215-2",616.2,1,1,5,155,20,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"172","CanAbasolo1","215-2",2903,2,3,4,111,20,158.2,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"173","CanAbasolo1","215-2",8217.3,4,8,4,142,10,500,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"174","CanAbasolo1","215-2",616.4,1,1,5,155,20,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"175","CanAbasolo1","215-2",6870,3,5,8,261,15,522,0,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"176","CanAbasolo1","215-2",7759,4,8,1,10,20,163.25,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"177","CanAbasolo1","215-2",8669,4,8,8,285,0,356.75,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"178","CanAbasolo1","215-2",4890.2,3,5,9,291,20,522,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"179","CanAbasolo1","215-2",496,1,1,4,125,10,542.5,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"180","CanAbasolo1","215-2",8217.2,4,8,4,142,10,500,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"181","CanAbasolo1","215-2",495,1,1,4,125,10,150.4833333,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"182","CanAbasolo1","215-2",616.3,1,1,5,155,20,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"183","CanAbasolo1","215-2",615.2,1,1,5,155,20,438.45,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"184","CanAbasolo1","215-2",1176,1,1,9,307,15,198.6166667,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"185","CanAbasolo1","215-2",2966.3,2,3,4,132,0,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"186","CanAbasolo1","215-2",2902.1,2,3,4,111,20,207.1666667,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"187","CanAbasolo1","215-2",8668.1,4,8,8,285,0,211,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"188","CanAbasolo1","215-2",1175.5,1,1,9,307,15,150.7333333,1,1,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"189","CanAbasolo1","215-2",4890.5,3,5,9,291,20,522,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"190","CanAbasolo1","215-2",8670.3,4,8,8,285,0,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"191","CanAbasolo1","215-2",8670.2,4,8,8,285,0,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"192","CanAbasolo1","215-2",2981.4,2,3,4,137,10,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"193","CanAbasolo1","215-2",2904.5,2,3,4,111,20,496,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"194","CanAbasolo1","215-2",6031,3,5,9,291,20,352,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"195","CanAbasolo1","215-2",4890.1,3,5,9,291,20,522,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"196","CanAbasolo1","215-2",4890,3,5,9,291,20,522,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"197","CanAbasolo1","215-2",2933,2,3,4,121,15,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"198","CanAbasolo1","215-2",4875.1,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"199","CanAbasolo1","215-2",8667,4,8,8,285,0,114.25,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"200","CanAbasolo1","215-2",8670.5,4,8,8,285,0,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"201","CanAbasolo1","215-2",8670.1,4,8,8,285,0,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"202","CanAbasolo1","215-2",1175.3,1,1,9,307,15,150.7333333,1,1,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"203","CanAbasolo1","215-2",8217,4,8,4,142,10,500,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"204","CanAbasolo1","215-2",496.3,1,1,4,125,10,542.5,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"205","CanAbasolo1","215-2",1175.4,1,1,9,307,15,150.7333333,1,1,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"206","CanAbasolo1","215-2",2981.3,2,3,4,137,10,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"207","CanAbasolo1","215-2",8670.4,4,8,8,285,0,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"208","CanAbasolo1","215-2",496.2,1,1,4,125,10,542.5,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"209","CanAbasolo1","215-2",2933.1,2,3,4,121,15,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"210","CanAbasolo1","215-2",2981,2,3,4,137,10,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"211","CanAbasolo1","215-2",4875,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"212","CanAbasolo1","215-2",2904.4,2,3,4,111,20,496,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"213","CanAbasolo1","215-2",1175.2,1,1,9,307,15,150.7333333,1,1,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"214","CanAbasolo1","215-2",616.5,1,1,5,155,20,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"215","CanAbasolo1","215-2",496.1,1,1,4,125,10,542.5,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"216","CanAbasolo1","215-2",8217.1,4,8,4,142,10,500,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"217","CanAbasolo1","215-2",2933.2,2,3,4,121,15,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"218","CanAbasolo1","215-2",8670,4,8,8,285,0,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"219","CanAbasolo1","215-2",2981.2,2,3,4,137,10,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"220","CanAbasolo1","215-2",4875.2,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"221","CanAbasolo1","215-2",2933.4,2,3,4,121,15,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"222","CanAbasolo1","215-2",2904.6,2,3,4,111,20,496,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"223","CanAbasolo1","215-2",4890.3,3,5,9,291,20,522,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"224","CanAbasolo1","215-2",1175,1,1,9,307,15,150.7333333,1,1,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"225","CanAbasolo1","215-2",496.5,1,1,4,125,10,542.5,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"226","CanAbasolo1","215-2",2965.4,2,3,4,132,0,158.2,1,1,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"227","CanAbasolo1","215-2",8727,4,8,9,299,15,500,0,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"228","CanAbasolo1","215-2",2904,2,3,4,111,20,496,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"229","CanAbasolo1","215-2",7761.1,4,8,1,10,20,257,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"230","CanAbasolo1","215-2",880,1,1,7,228,0,102.1833333,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"231","CanAbasolo1","215-2",2904.3,2,3,4,111,20,496,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"232","CanAbasolo1","215-2",8217.4,4,8,4,142,10,500,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"233","CanAbasolo1","215-2",1177.1,1,1,9,307,15,542.5,0,0,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"234","CanAbasolo1","215-2",615.1,1,1,5,155,20,438.45,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"235","CanAbasolo1","215-2",496.6,1,1,4,125,10,542.5,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"236","CanAbasolo1","215-2",8726,4,8,9,299,15,164,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"237","CanAbasolo1","215-2",8725,4,8,9,299,15,114.25,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"238","CanAbasolo1","215-2",8728.1,4,8,9,299,15,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"239","CanAbasolo1","215-2",881,1,1,7,228,0,542.5,0,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"240","CanAbasolo1","215-2",2966.2,2,3,4,132,0,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"241","CanAbasolo1","215-2",2966,2,3,4,132,0,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"242","CanAbasolo1","215-2",2965.1,2,3,4,132,0,158.2,1,1,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"243","CanAbasolo1","215-2",4890.6,3,5,9,291,20,522,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"244","CanAbasolo1","215-2",2965.2,2,3,4,132,0,158.2,1,1,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"245","CanAbasolo1","215-2",5460,3,5,3,78,10,156.75,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"246","CanAbasolo1","215-2",882,1,1,7,228,0,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"247","CanAbasolo1","215-2",4875.3,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"248","CanAbasolo1","215-2",495.1,1,1,4,125,10,150.4833333,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"249","CanAbasolo1","215-2",4875.7,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"250","CanAbasolo1","215-2",8726.1,4,8,9,299,15,164,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"251","CanAbasolo1","215-2",2979.3,2,3,4,137,10,158.2,1,1,4,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"252","CanAbasolo1","215-2",616.1,1,1,5,155,20,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"253","CanAbasolo1","215-2",8728,4,8,9,299,15,500,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"254","CanAbasolo1","215-2",2902,2,3,4,111,20,207.1666667,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"255","CanAbasolo1","215-2",1177,1,1,9,307,15,542.5,0,0,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"256","CanAbasolo1","215-2",2966.1,2,3,4,132,0,496,0,0,5,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"257","CanAbasolo1","215-2",7763.1,4,8,1,10,20,500,0,0,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"258","CanAbasolo1","215-2",6030,3,5,9,291,20,254,1,1,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"259","CanAbasolo1","215-2",5459,3,5,3,78,10,109.5,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"260","CanAbasolo1","215-2",2932,2,3,4,121,15,496,0,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"261","CanAbasolo1","215-2",2931.2,2,3,4,121,15,158.2,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"262","CanAbasolo1","215-2",2979.2,2,3,4,137,10,158.2,1,1,4,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"263","CanAbasolo1","215-2",4875.6,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"264","CanAbasolo1","215-2",2980,2,3,4,137,10,61.3,1,1,1,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"265","CanAbasolo1","215-2",882.4,1,1,7,228,0,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"266","CanAbasolo1","215-2",4875.4,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"267","CanAbasolo1","215-1",300.2,1,1,3,78,15,542.5,0,0,5,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"268","CanAbasolo1","215-1",380,1,1,3,96,0,542.5,0,1,1,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"269","CanAbasolo1","215-1",5003,3,6,3,94,20,528,0,1,1,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"270","CanAbasolo1","215-1",300.1,1,1,3,78,15,542.5,0,0,5,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"271","CanAbasolo1","215-1",6185,3,6,2,37,15,120.03,1,1,1,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"272","CanAbasolo1","215-1",4307.1,2,3,8,269,0,496,0,1,3,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"273","CanAbasolo1","215-1",6137,3,6,1,17,0,167.99,1,1,1,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"274","CanAbasolo1","215-1",7929,4,8,2,56,20,308.1666667,1,1,1,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"275","CanAbasolo1","215-1",2795.1,2,3,3,78,20,206.75,1,1,2,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"276","CanAbasolo1","215-1",7932,4,8,2,56,20,500,0,0,4,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"277","CanAbasolo1","215-1",2793,2,3,3,78,20,350.3833333,1,1,1,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"278","CanAbasolo1","215-1",913,1,1,7,237,10,102.1833333,1,1,4,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"279","CanAbasolo1","215-1",2795,2,3,3,78,20,206.75,1,1,2,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"280","CanAbasolo1","215-2",8217.5,4,8,4,142,10,500,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"281","CanAbasolo1","215-2",2904.2,2,3,4,111,20,496,0,0,7,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"282","CanAbasolo1","215-2",882.2,1,1,7,228,0,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"283","CanAbasolo1","215-2",7763,4,8,1,10,20,500,0,0,2,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"284","CanAbasolo1","215-1",944.1,1,1,7,245,20,198.4833333,1,1,4,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"285","CanAbasolo1","215-1",7928,4,8,2,56,20,211,1,1,1,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"286","CanAbasolo1","215-1",944,1,1,7,245,20,198.4833333,1,1,4,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"287","CanAbasolo1","215-1",5002.7,3,6,3,94,20,528,0,0,8,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"288","CanAbasolo1","215-1",6136,3,6,1,17,0,120.03,1,1,3,"14CAg215-1","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"289","CanAbasolo1","215-2",880.1,1,1,7,228,0,102.1833333,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"290","CanAbasolo1","215-2",880.2,1,1,7,228,0,102.1833333,1,1,3,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"291","CanAbasolo1","215-2",882.3,1,1,7,228,0,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"292","CanAbasolo1","215-2",882.1,1,1,7,228,0,542.5,0,0,6,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"293","CanAbasolo1","215-2",4875.8,3,5,8,261,15,522,0,0,9,"14CAg215-2","11/10/14","CAg","central valleys","CAg_52","landrace","Chile de Agua","Milpa",""
