,sampleid,line,X,rep,run,shelf,plate,trt,end,status,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use
162,CanAbasolo1,215-2,540,1,1,5,155,20,438.45,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
163,CanAbasolo1,215-2,2654.3,2,3,4,111,20,496,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
164,CanAbasolo1,215-2,4489,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
165,CanAbasolo1,215-2,541,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
166,CanAbasolo1,215-2,541.2,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
167,CanAbasolo1,215-2,2725.2,2,3,4,137,10,158.2,1,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
168,CanAbasolo1,215-2,1029,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
169,CanAbasolo1,215-2,1029.4,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
170,CanAbasolo1,215-2,435.2,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
171,CanAbasolo1,215-2,435.4,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
172,CanAbasolo1,215-2,2654.6,2,3,4,111,20,496,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
173,CanAbasolo1,215-2,773.5,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
174,CanAbasolo1,215-2,2727.1,2,3,4,137,10,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
175,CanAbasolo1,215-2,8982.5,4,8,9,299,15,500,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
176,CanAbasolo1,215-2,4489.3,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
177,CanAbasolo1,215-2,4489.2,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
178,CanAbasolo1,215-2,2726,2,3,4,137,10,61.3,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
179,CanAbasolo1,215-2,2711.3,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
180,CanAbasolo1,215-2,2727,2,3,4,137,10,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
181,CanAbasolo1,215-2,5382.1,3,5,9,291,20,522,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
182,CanAbasolo1,215-2,5382.2,3,5,9,291,20,522,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
183,CanAbasolo1,215-2,7912.1,4,8,1,10,20,211,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
184,CanAbasolo1,215-2,2654.5,2,3,4,111,20,496,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
185,CanAbasolo1,215-2,2680.5,2,3,4,121,15,496,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
186,CanAbasolo1,215-2,8982.3,4,8,9,299,15,500,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
187,CanAbasolo1,215-2,5247,3,5,8,261,15,522,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
188,CanAbasolo1,215-2,5404.1,3,5,9,297,0,522,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
189,CanAbasolo1,215-2,5404.3,3,5,9,297,0,522,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
190,CanAbasolo1,215-2,1031.2,1,1,9,307,15,542.5,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
191,CanAbasolo1,215-2,2679.1,2,3,4,121,15,158.2,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
192,CanAbasolo1,215-2,2654.2,2,3,4,111,20,496,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
193,CanAbasolo1,215-2,541.4,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
194,CanAbasolo1,215-2,2652,2,3,4,111,20,207.1666667,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
195,CanAbasolo1,215-2,5383,3,5,9,291,20,522,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
196,CanAbasolo1,215-2,1029.1,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
197,CanAbasolo1,215-2,4489.1,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
198,CanAbasolo1,215-2,5405,3,5,9,297,0,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
199,CanAbasolo1,215-2,8982.2,4,8,9,299,15,500,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
200,CanAbasolo1,215-2,2679.2,2,3,4,121,15,158.2,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
201,CanAbasolo1,215-2,5404.4,3,5,9,297,0,522,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
202,CanAbasolo1,215-2,5403.1,3,5,9,297,0,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
203,CanAbasolo1,215-2,7911,4,8,1,10,20,163.25,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
204,CanAbasolo1,215-2,2680.3,2,3,4,121,15,496,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
205,CanAbasolo1,215-2,4486,3,5,3,78,10,109.5,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
206,CanAbasolo1,215-2,2725.1,2,3,4,137,10,158.2,1,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
207,CanAbasolo1,215-2,2654.4,2,3,4,111,20,496,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
208,CanAbasolo1,215-2,2654,2,3,4,111,20,496,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
209,CanAbasolo1,215-2,541.5,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
210,CanAbasolo1,215-2,5405.1,3,5,9,297,0,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
211,CanAbasolo1,215-2,2711.4,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
212,CanAbasolo1,215-2,2712.4,2,3,4,132,0,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
213,CanAbasolo1,215-2,5404.2,3,5,9,297,0,522,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
214,CanAbasolo1,215-2,8982.4,4,8,9,299,15,500,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
215,CanAbasolo1,215-2,4487,3,5,3,78,10,156.75,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
216,CanAbasolo1,215-2,2652.1,2,3,4,111,20,207.1666667,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
217,CanAbasolo1,215-2,4488.2,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
218,CanAbasolo1,215-2,1029.2,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
219,CanAbasolo1,215-2,2725.3,2,3,4,137,10,158.2,1,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
220,CanAbasolo1,215-2,1029.5,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
221,CanAbasolo1,215-2,2654.1,2,3,4,111,20,496,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
222,CanAbasolo1,215-2,2680,2,3,4,121,15,496,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
223,CanAbasolo1,215-2,541.3,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
224,CanAbasolo1,215-2,434.2,1,1,4,125,10,150.4833333,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
225,CanAbasolo1,215-2,5403,3,5,9,297,0,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
226,CanAbasolo1,215-2,5246.1,3,5,8,261,15,522,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
227,CanAbasolo1,215-2,5246,3,5,8,261,15,522,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
228,CanAbasolo1,215-2,1031,1,1,9,307,15,542.5,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
229,CanAbasolo1,215-2,2727.2,2,3,4,137,10,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
230,CanAbasolo1,215-2,434.1,1,1,4,125,10,150.4833333,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
231,CanAbasolo1,215-2,2712.3,2,3,4,132,0,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
232,CanAbasolo1,215-2,435,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
233,CanAbasolo1,215-2,773.6,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
234,CanAbasolo1,215-2,4488,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
235,CanAbasolo1,215-2,2680.1,2,3,4,121,15,496,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
236,CanAbasolo1,215-2,5404,3,5,9,297,0,522,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
237,CanAbasolo1,215-2,2653,2,3,4,111,20,158.2,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
238,CanAbasolo1,215-2,435.1,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
239,CanAbasolo1,215-2,2679,2,3,4,121,15,158.2,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
240,CanAbasolo1,215-2,4488.1,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
241,CanAbasolo1,215-2,5402,3,5,9,297,0,109.5,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
242,CanAbasolo1,215-2,8982,4,8,9,299,15,500,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
243,CanAbasolo1,215-2,7915,4,8,1,10,20,114.25,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
244,CanAbasolo1,215-2,7916,4,8,1,10,20,404,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
245,CanAbasolo1,215-2,5381,3,5,9,291,20,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
246,CanAbasolo1,215-2,2727.4,2,3,4,137,10,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
247,CanAbasolo1,215-2,2678,2,3,4,121,15,255.2333333,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
248,CanAbasolo1,215-2,773.3,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
249,CanAbasolo1,215-2,8911.4,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
250,CanAbasolo1,215-2,7913,4,8,1,10,20,257,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
251,CanAbasolo1,215-2,7911.1,4,8,1,10,20,163.25,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
252,CanAbasolo1,215-2,8981,4,8,9,299,15,500,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
253,CanAbasolo1,215-2,8909,4,8,8,285,0,356.75,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
254,CanAbasolo1,215-2,8980.1,4,8,9,299,15,164,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
255,CanAbasolo1,215-2,4488.3,3,5,3,78,10,522,0,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
256,CanAbasolo1,215-2,5249,3,5,8,261,15,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
257,CanAbasolo1,215-2,5380,3,5,9,291,20,352,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
258,CanAbasolo1,215-2,773.1,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
259,CanAbasolo1,215-2,2727.3,2,3,4,137,10,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
260,CanAbasolo1,215-2,2712,2,3,4,132,0,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
261,CanAbasolo1,215-2,773.2,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
262,CanAbasolo1,215-2,2725,2,3,4,137,10,158.2,1,4,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
263,CanAbasolo1,215-2,8982.1,4,8,9,299,15,500,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
264,CanAbasolo1,215-2,5249.1,3,5,8,261,15,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
265,CanAbasolo1,215-2,7914,4,8,1,10,20,500,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
266,CanAbasolo1,215-2,7911.2,4,8,1,10,20,163.25,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
267,CanAbasolo1,215-2,5245,3,5,8,261,15,522,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
268,CanAbasolo1,215-2,5382,3,5,9,291,20,522,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
269,CanAbasolo1,215-2,2680.2,2,3,4,121,15,496,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
270,CanAbasolo1,215-2,541.1,1,1,5,155,20,542.5,0,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
271,CanAbasolo1,215-2,773.4,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
272,CanAbasolo1,215-2,540.2,1,1,5,155,20,438.45,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
273,CanAbasolo1,215-2,8911.3,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
274,CanAbasolo1,215-2,540.1,1,1,5,155,20,438.45,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
275,CanAbasolo1,215-2,539,1,1,5,155,20,342.35,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
276,CanAbasolo1,215-2,772.1,1,1,7,228,0,102.1833333,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
277,CanAbasolo1,215-2,1031.1,1,1,9,307,15,542.5,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
278,CanAbasolo1,215-2,5379.1,3,5,9,291,20,254,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
279,CanAbasolo1,215-2,773,1,1,7,228,0,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
280,CanAbasolo1,215-2,8911.1,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
281,CanAbasolo1,215-2,8907,4,8,8,285,0,114.25,1,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
282,CanAbasolo1,215-2,8908.1,4,8,8,285,0,211,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
283,CanAbasolo1,215-1,332,1,1,3,96,0,542.5,0,4,14CAg215-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
284,CanAbasolo1,215-1,799.1,1,1,7,237,10,102.1833333,1,4,14CAg215-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
285,CanAbasolo1,215-2,5246.2,3,5,8,261,15,522,0,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
286,CanAbasolo1,215-2,772.2,1,1,7,228,0,102.1833333,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
287,CanAbasolo1,215-2,8911.2,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
288,CanAbasolo1,215-2,8910,4,8,8,285,0,308.8333333,0,1,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
289,CanAbasolo1,215-2,2711.2,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
290,CanAbasolo1,215-2,772,1,1,7,228,0,102.1833333,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
291,CanAbasolo1,215-1,5955,3,6,3,94,20,528,0,1,14CAg215-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
292,CanAbasolo1,215-1,3252.2,2,3,9,322,15,156.7,1,6,14CAg215-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
293,CanAbasolo1,215-1,2818.1,2,3,5,170,10,157.5,1,6,14CAg215-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
294,CanAbasolo1,215-1,2818.3,2,3,5,170,10,157.5,1,6,14CAg215-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
295,CanAbasolo1,215-1,331,1,1,3,96,0,246.05,1,2,14CAg215-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
296,CanAbasolo1,215-2,2711,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
297,CanAbasolo1,215-2,8908,4,8,8,285,0,211,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
298,CanAbasolo1,215-2,435.6,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
299,CanAbasolo1,215-2,435.5,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
300,CanAbasolo1,215-2,435.3,1,1,4,125,10,542.5,0,7,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
301,CanAbasolo1,215-2,8980,4,8,9,299,15,164,1,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
302,CanAbasolo1,215-2,434,1,1,4,125,10,150.4833333,1,3,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
303,CanAbasolo1,215-2,8911,4,8,8,285,0,500,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
304,CanAbasolo1,215-2,1029.3,1,1,9,307,15,150.7333333,1,6,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
305,CanAbasolo1,215-2,5381.1,3,5,9,291,20,522,0,2,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
306,CanAbasolo1,215-2,2712.1,2,3,4,132,0,496,0,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
307,CanAbasolo1,215-2,2711.1,2,3,4,132,0,158.2,1,5,14CAg215-2,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
308,CanAbasolo2,216-1,3162.2,2,3,8,287,0,496,0,6,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
309,CanAbasolo2,216-1,2687.4,2,3,4,123,10,496,0,5,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
310,CanAbasolo2,216-1,3229.4,2,3,9,312,15,496,0,5,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
311,CanAbasolo2,216-1,2687,2,3,4,123,10,496,0,5,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
312,CanAbasolo2,216-1,1053.7,1,1,9,316,10,542.5,0,8,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
313,CanAbasolo2,216-1,6018,3,6,3,108,10,264.06,1,1,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
314,CanAbasolo2,216-1,2686.2,2,3,4,123,10,158.2,1,3,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
315,CanAbasolo2,216-1,9036,4,8,9,310,10,356.75,0,3,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
316,CanAbasolo2,216-1,338,1,1,3,98,20,246.05,1,1,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
317,CanAbasolo2,216-1,6016,3,6,3,108,10,120.03,1,1,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
318,CanAbasolo2,216-1,9035,4,8,9,310,10,308.8333333,0,2,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
319,CanAbasolo2,216-1,6042,3,6,4,112,0,528,0,1,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
320,CanAbasolo2,216-1,6040.1,3,6,4,112,0,528,0,4,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
321,CanAbasolo2,216-1,3162.3,2,3,8,287,0,496,0,6,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
322,CanAbasolo2,216-1,3228.3,2,3,9,312,15,156.7,1,4,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
323,CanAbasolo2,216-1,9032,4,8,9,310,10,114.25,1,1,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
324,CanAbasolo2,216-1,989.1,1,1,9,291,15,542.5,0,4,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
325,CanAbasolo2,216-1,1053.2,1,1,9,316,10,542.5,0,8,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
326,CanAbasolo2,216-1,3026.2,2,3,7,241,20,157.6166667,1,5,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
327,CanAbasolo2,216-1,3027,2,3,7,241,20,496,0,5,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
328,CanAbasolo2,216-1,6020,3,6,3,108,10,528,0,2,14CAg216-1,11/10/14,CAg,central valleys,CAg_52,landrace,Chile de Agua,Milpa,
