"","X.1","sampleid","line","X","rep","run","shelf","plate","trt","end","status","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use","uniqueplate"
"20558",20558,"CfrPind1","109-1",8082.1,4,"8",2,52,10,308.2,1,4,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","8_52"
"20559",20559,"CfrPind1","109-1",2014,1,"2",8,253,15,302.2,1,2,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_253"
"20560",20560,"CfrPind1","109-1",2061.1,1,"2",8,263,0,302.4,1,3,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_263"
"20569",20569,"CfrPind1","109-1",2059.3,1,"2",8,263,0,205.5,1,4,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_263"
"20576",20576,"CfrPind1","109-1",2016,1,"2",8,253,15,395.2,1,1,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_253"
"20577",20577,"CfrPind1","109-1",2059.2,1,"2",8,263,0,205.5,1,4,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_263"
"20579",20579,"CfrPind1","109-1",8082,4,"8",2,52,10,308.2,1,4,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","8_52"
"20580",20580,"CfrPind1","109-1",8081.2,4,"8",2,52,10,211,1,3,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","8_52"
"20583",20583,"CfrPind1","109-1",8081.1,4,"8",2,52,10,211,1,3,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","8_52"
"20586",20586,"CfrPind1","109-1",2012,1,"2",8,253,15,205.5,1,1,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_253"
"20587",20587,"CfrPind1","109-1",2013,1,"2",8,253,15,253.7,1,3,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_253"
"20591",20591,"CfrPind1","109-1",8083,4,"8",2,52,10,356.6,1,1,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","8_52"
"20609",20609,"CfrPind1","109-2",1461,1,"2",3,104,0,349.6,1,1,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20611",20611,"CfrPind1","109-2",1459.3,1,"2",3,104,0,253.8,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20613",20613,"CfrPind1","109-2",1460.3,1,"2",3,104,0,302.9,1,5,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20615",20615,"CfrPind1","109-2",7344,4,"7",3,96,0,203.7,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20616",20616,"CfrPind1","109-2",7345.3,4,"7",3,96,0,253,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20617",20617,"CfrPind1","109-2",7345.2,4,"7",3,96,0,253,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20622",20622,"CfrPind1","109-2",7345,4,"7",3,96,0,253,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20623",20623,"CfrPind1","109-2",7346,4,"7",3,96,0,298.8,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20628",20628,"CfrPind1","109-2",1459.2,1,"2",3,104,0,253.8,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20629",20629,"CfrPind1","109-2",1460.1,1,"2",3,104,0,302.9,1,5,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20633",20633,"CfrPind1","109-1",2013.1,1,"2",8,253,15,253.7,1,3,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_253"
"20638",20638,"CfrPind1","109-1",2061.2,1,"2",8,263,0,302.4,1,3,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_263"
"20639",20639,"CfrPind1","109-1",2062,1,"2",8,263,0,348.9,1,1,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_263"
"20646",20646,"CfrPind1","109-2",7344.2,4,"7",3,96,0,203.7,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20659",20659,"CfrPind1","109-1",2017,1,"2",8,253,15,494,1,2,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_253"
"20660",20660,"CfrPind1","109-1",2017.1,1,"2",8,253,15,494,1,2,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_253"
"20663",20663,"CfrPind1","109-1",8080,4,"8",2,52,10,114.2,1,2,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","8_52"
"20664",20664,"CfrPind1","109-1",8080.1,4,"8",2,52,10,114.2,1,2,"14Mir109-1","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","8_52"
"20675",20675,"CfrPind1","109-2",1460,1,"2",3,104,0,302.9,1,5,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20677",20677,"CfrPind1","109-2",7344.1,4,"7",3,96,0,203.7,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20680",20680,"CfrPind1","109-2",1459,1,"2",3,104,0,253.8,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20719",20719,"CfrPind1","109-2",2354,2,"3",1,17,10,302.4,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20720",20720,"CfrPind1","109-2",1459.1,1,"2",3,104,0,253.8,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20721",20721,"CfrPind1","109-2",2501.1,2,"3",2,61,0,302.1,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20722",20722,"CfrPind1","109-2",2501,2,"3",2,61,0,302.1,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20724",20724,"CfrPind1","109-2",2500,2,"3",2,61,0,350.3,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20728",20728,"CfrPind1","109-2",2356.1,2,"3",1,17,10,206.8,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20732",20732,"CfrPind1","109-2",2502,2,"3",2,61,0,254.8,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20733",20733,"CfrPind1","109-2",2354.1,2,"3",1,17,10,302.4,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20738",20738,"CfrPind1","109-2",2352,2,"3",1,17,10,398.9,1,1,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20743",20743,"CfrPind1","109-2",2356,2,"3",1,17,10,206.8,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20745",20745,"CfrPind1","109-2",2354.2,2,"3",1,17,10,302.4,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20747",20747,"CfrPind1","109-2",2355,2,"3",1,17,10,255,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20756",20756,"CfrPind1","109-2",2499,2,"3",2,61,0,447.7,1,1,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20767",20767,"CfrPind1","109-2",2500.1,2,"3",2,61,0,350.3,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20769",20769,"CfrPind1","109-2",2353,2,"3",1,17,10,350.6,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20773",20773,"CfrPind1","109-2",2503,2,"3",2,61,0,206.7,1,1,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20775",20775,"CfrPind1","109-2",2502.2,2,"3",2,61,0,254.8,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20787",20787,"CfrPind1","109-2",7346.1,4,"7",3,96,0,298.8,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20799",20799,"CfrPind1","109-2",1460.2,1,"2",3,104,0,302.9,1,5,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20814",20814,"CfrPind1","109-2",7347,4,"7",3,96,0,344.8,1,1,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20816",20816,"CfrPind1","109-2",2353.1,2,"3",1,17,10,350.6,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20817",20817,"CfrPind1","109-2",1460.4,1,"2",3,104,0,302.9,1,5,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","2_104"
"20820",20820,"CfrPind1","109-2",2501.2,2,"3",2,61,0,302.1,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20822",20822,"CfrPind1","109-2",2502.1,2,"3",2,61,0,254.8,1,3,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_61"
"20829",20829,"CfrPind1","109-2",2355.1,2,"3",1,17,10,255,1,2,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","3_17"
"20832",20832,"CfrPind1","109-2",7345.1,4,"7",3,96,0,253,1,4,"14Mir109-2","11/10/14","Mir","ecoast","Mir_12","landrace","Mirasol","Backyard","Fresh","7_96"
"20838",20838,"CfrReyes2","102-1",2192.4,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20851",20851,"CfrReyes2","102-1",6197.2,3,"6",4,143,0,264.1,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20852",20852,"CfrReyes2","102-1",2192.3,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20854",20854,"CfrReyes2","102-1",2227.1,1,"2",9,306,15,395.1,1,2,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20857",20857,"CfrReyes2","102-1",6196.2,3,"6",4,143,0,215.7,1,5,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20859",20859,"CfrReyes2","102-1",2194,1,"2",9,297,0,348.8,1,1,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20861",20861,"CfrReyes2","102-1",2224.2,1,"2",9,306,15,253.6,1,3,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20864",20864,"CfrReyes2","102-1",2192,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20866",20866,"CfrReyes2","102-1",2227,1,"2",9,306,15,395.1,1,2,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20868",20868,"CfrReyes2","102-1",6195,3,"6",4,143,0,168,1,1,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20869",20869,"CfrReyes2","102-1",6196,3,"6",4,143,0,215.7,1,5,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20871",20871,"CfrReyes2","102-1",2193,1,"2",9,297,0,253.6,1,1,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20872",20872,"CfrReyes2","102-1",8838.2,4,"8",8,269,10,211,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20873",20873,"CfrReyes2","102-1",8841.2,4,"8",8,269,10,356.8,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20874",20874,"CfrReyes2","102-1",8840,4,"8",8,269,10,308.8,1,1,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20876",20876,"CfrReyes2","102-1",8841.1,4,"8",8,269,10,356.8,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20890",20890,"CfrReyes2","102-1",2226.1,1,"2",9,306,15,348.8,1,2,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20892",20892,"CfrReyes2","102-1",8838,4,"8",8,269,10,211,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20896",20896,"CfrReyes2","102-1",2225.1,1,"2",9,306,15,302.2,1,2,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20900",20900,"CfrReyes2","102-1",2192.5,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20906",20906,"CfrReyes2","102-1",6197.3,3,"6",4,143,0,264.1,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20915",20915,"CfrReyes2","102-1",6197,3,"6",4,143,0,264.1,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20930",20930,"CfrReyes2","102-1",8841.3,4,"8",8,269,10,356.8,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20931",20931,"CfrReyes2","102-1",6197.1,3,"6",4,143,0,264.1,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20936",20936,"CfrReyes2","102-1",2192.7,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20939",20939,"CfrReyes2","102-1",6196.4,3,"6",4,143,0,215.7,1,5,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20940",20940,"CfrReyes2","102-1",8838.3,4,"8",8,269,10,211,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20941",20941,"CfrReyes2","102-1",2224.1,1,"2",9,306,15,253.6,1,3,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20945",20945,"CfrReyes2","102-1",2192.1,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20948",20948,"CfrReyes2","102-1",2192.6,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20949",20949,"CfrReyes2","102-1",6196.3,3,"6",4,143,0,215.7,1,5,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20950",20950,"CfrReyes2","102-1",6196.1,3,"6",4,143,0,215.7,1,5,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","6_143"
"20953",20953,"CfrReyes2","102-1",2223,1,"2",9,306,15,107,1,1,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20954",20954,"CfrReyes2","102-1",8839,4,"8",8,269,10,258,1,1,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20956",20956,"CfrReyes2","102-1",8841,4,"8",8,269,10,356.8,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20959",20959,"CfrReyes2","102-1",2192.2,1,"2",9,297,0,205.3,1,8,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_297"
"20969",20969,"CfrReyes2","102-1",2224,1,"2",9,306,15,253.6,1,3,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20971",20971,"CfrReyes2","102-1",2225,1,"2",9,306,15,302.2,1,2,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20973",20973,"CfrReyes2","102-1",8838.1,4,"8",8,269,10,211,1,4,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","8_269"
"20978",20978,"CfrReyes2","102-1",2226,1,"2",9,306,15,348.8,1,2,"14Fru102-1","11/10/14","Fru","ecoast","Fru_11","letstand","Frutescens","Backyard","Fresh","2_306"
"20982",20982,"CfrReyes4","104-1",2074.1,1,"2",8,267,15,302.4,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_267"
"20984",20984,"CfrReyes4","104-1",4963,3,"5",6,191,10,156.8,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_191"
"20985",20985,"CfrReyes4","104-1",4842,3,"5",5,164,0,156.8,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_164"
"20987",20987,"CfrReyes4","104-1",4843.2,3,"5",5,164,0,207,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_164"
"20988",20988,"CfrReyes4","104-1",2073,1,"2",8,267,15,253.7,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_267"
"20989",20989,"CfrReyes4","104-1",2073.1,1,"2",8,267,15,253.7,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_267"
"20990",20990,"CfrReyes4","104-1",2074,1,"2",8,267,15,302.4,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_267"
"20994",20994,"CfrReyes4","104-1",1761.2,1,"2",6,184,0,302.6,1,3,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_184"
"20995",20995,"CfrReyes4","104-1",1762,1,"2",6,184,0,542.3,1,1,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_184"
"20998",20998,"CfrReyes4","104-1",4842.1,3,"5",5,164,0,156.8,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_164"
"20999",20999,"CfrReyes4","104-1",4964,3,"5",6,191,10,207,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_191"
"21004",21004,"CfrReyes4","104-1",2203,1,"2",9,300,10,348.8,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_300"
"21005",21005,"CfrReyes4","104-1",2203.1,1,"2",9,300,10,348.8,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_300"
"21021",21021,"CfrReyes4","104-1",1760,1,"2",6,184,0,253.8,1,3,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_184"
"21023",21023,"CfrReyes4","104-1",2076.1,1,"2",8,267,15,445,1,3,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_267"
"21024",21024,"CfrReyes4","104-1",2076.2,1,"2",8,267,15,445,1,3,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_267"
"21025",21025,"CfrReyes4","104-1",4963.3,3,"5",6,191,10,156.8,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_191"
"21026",21026,"CfrReyes4","104-1",2200,1,"2",9,300,10,205.3,1,1,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_300"
"21030",21030,"CfrReyes4","104-1",4964.1,3,"5",6,191,10,207,1,2,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_191"
"21032",21032,"CfrReyes4","104-1",4963.1,3,"5",6,191,10,156.8,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","5_191"
"21033",21033,"CfrReyes4","104-1",1760.2,1,"2",6,184,0,253.8,1,3,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_184"
"21034",21034,"CfrReyes4","104-1",1761,1,"2",6,184,0,302.6,1,3,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_184"
"21035",21035,"CfrReyes4","104-1",1759,1,"2",6,184,0,205.7,1,1,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_184"
"21036",21036,"CfrReyes4","104-1",2201.1,1,"2",9,300,10,253.6,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_300"
"21041",21041,"CfrReyes4","104-1",2201,1,"2",9,300,10,253.6,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_300"
"21043",21043,"CfrReyes4","104-1",2201.2,1,"2",9,300,10,253.6,1,4,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_300"
"21044",21044,"CfrReyes4","104-1",1761.1,1,"2",6,184,0,302.6,1,3,"14Fru104-1","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","2_184"
"21051",21051,"CfrReyes4","104-2",7982,4,"8",1,27,0,257,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_27"
"21055",21055,"CfrReyes4","104-2",7981,4,"8",1,27,0,211,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_27"
"21057",21057,"CfrReyes4","104-2",3009,2,"3",7,235,10,254.5,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","3_235"
"21063",21063,"CfrReyes4","104-2",3009.1,2,"3",7,235,10,254.5,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","3_235"
"21067",21067,"CfrReyes4","104-2",7981.1,4,"8",1,27,0,211,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_27"
"21069",21069,"CfrReyes4","104-2",7980.3,4,"8",1,27,0,163.2,1,4,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_27"
"21102",21102,"CfrReyes4","104-2",2985.2,2,"3",7,229,0,254.5,1,5,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","3_229"
"21107",21107,"CfrReyes4","104-2",7940,4,"8",1,15,10,308.2,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_15"
"21109",21109,"CfrReyes4","104-2",7939,4,"8",1,15,10,257,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_15"
"21111",21111,"CfrReyes4","104-2",3010.1,2,"3",7,235,10,206.4,1,3,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","3_235"
"21113",21113,"CfrReyes4","104-2",3011.1,2,"3",7,235,10,157.6,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","3_235"
"21115",21115,"CfrReyes4","104-2",7937,4,"8",1,15,10,163.2,1,1,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_15"
"21120",21120,"CfrReyes4","104-2",7940.1,4,"8",1,15,10,308.2,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","8_15"
"21129",21129,"CfrReyes4","104-2",3007,2,"3",7,235,10,349.9,1,2,"14Fru104-2","11/10/14","Fru","ecoast","Tus_10","landrace","Tusta","Milpa","Fresh-Dry","3_235"
