"","X","sampleid","line","rep","run","shelf","plate","trt","read.time","start","end","start.count","end.count","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"5604",3200,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",108.2333333,156.1666667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5605",3246,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",156.1666667,206.1833333,0,1,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5606",3343,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",206.1833333,253.9833333,1,3,2,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5607",3330,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",253.9833333,303.15,3,4,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5608",3331,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",303.15,349.8,4,4,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5609",3332,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",349.8,396.1,4,4,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5610",3333,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",396.1,445.8,4,4,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5611",3344,NA,"Johnny's",1,2,2,66,15,"2/8/16 20:15",445.8,494.9166667,4,7,3,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5612",3267,NA,"Johnny's",1,2,2,66,15,"",494.9166667,Inf,7,10,3,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5613",3262,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",0,59.58333333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5614",3263,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",59.58333333,107.4833333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5615",3264,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",107.4833333,155.5,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5616",3250,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",155.5,205.7,0,1,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5617",3251,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",205.7,253.8166667,1,5,4,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5618",3252,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",253.8166667,302.5833333,5,5,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5619",3240,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",302.5833333,349.1666667,5,5,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5620",3241,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",349.1666667,395.45,5,5,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5621",3242,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",395.45,445.25,5,6,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5622",3243,NA,"Johnny's",1,2,6,192,15,"2/8/16 21:10",445.25,494.2166667,6,6,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5623",3244,NA,"Johnny's",1,2,6,192,15,"",494.2166667,Inf,6,10,4,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5624",3290,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",0,59.31666667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5625",3249,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",59.31666667,107.2333333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5626",3190,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",107.2333333,155.2833333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5627",3191,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",155.2833333,205.5166667,0,2,2,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5628",3179,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",205.5166667,253.7166667,2,5,3,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5629",3180,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",253.7166667,302.4166667,5,7,2,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5630",3181,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",302.4166667,348.95,7,7,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5631",3182,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",348.95,395.25,7,7,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5632",3183,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",395.25,445.0166667,7,7,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5633",3171,NA,"Johnny's",1,2,8,264,15,"2/8/16 21:30",445.0166667,493.9666667,7,7,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5634",3245,NA,"Johnny's",1,2,8,264,15,"",493.9666667,Inf,7,10,3,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5635",3210,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",0,59.1,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5636",3198,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",59.1,107.0166667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5637",3199,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",107.0166667,155.1,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5638",3186,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",155.1,205.3333333,0,1,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5639",3327,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",205.3333333,253.5833333,1,4,3,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5640",3328,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",253.5833333,302.2333333,4,4,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5641",3174,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",302.2333333,348.7666667,4,4,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5642",3175,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",348.7666667,395.05,4,4,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5643",3176,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",395.05,444.8166667,4,5,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5644",3177,NA,"Johnny's",1,2,9,307,15,"2/8/16 21:45",444.8166667,493.7833333,5,5,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5645",3178,NA,"Johnny's",1,2,9,307,15,"",493.7833333,Inf,5,10,5,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5646",1471,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",0,59.1,0,0,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5647",1488,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",59.1,107.0166667,0,1,1,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5648",1482,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",107.0166667,155.1,1,5,4,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5649",1479,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",155.1,205.3333333,5,8,3,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5650",1470,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",205.3333333,253.5833333,8,10,2,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5651",1485,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",253.5833333,302.2333333,10,10,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5652",1487,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",302.2333333,348.7666667,10,10,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5653",1459,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",348.7666667,395.05,10,10,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5654",1537,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",395.05,444.8166667,10,10,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5655",1463,"CanRanchoLlano1B","217-2",1,2,9,319,15,"2/8/16 21:45",444.8166667,493.7833333,10,10,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5656",1533,"CanRanchoLlano1B","217-2",1,2,9,319,15,"",493.7833333,Inf,10,10,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5657",1455,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",0,60.15,0,0,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5658",1464,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",60.15,108.0166667,0,0,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5659",1474,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",108.0166667,155.9833333,0,0,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5660",1473,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",155.9833333,206.1,0,1,1,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5661",1476,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",206.1,253.8333333,1,6,5,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5662",1475,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",253.8333333,302.9,6,8,2,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5663",1465,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",302.9,349.6,8,8,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5664",1480,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",349.6,395.9,8,8,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5665",1477,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",395.9,445.55,8,8,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5666",1481,"CanRanchoLlano1B","217-2",1,2,3,102,20,"2/8/16 20:30",445.55,494.7166667,8,8,0,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5667",1469,"CanRanchoLlano1B","217-2",1,2,3,102,20,"",494.7166667,Inf,8,10,2,NA,"14Pay217-2","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5668",3258,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",0,59.93333333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5669",3259,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",59.93333333,107.8,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5670",3260,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",107.8,155.7833333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5671",3261,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",155.7833333,205.85,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5672",3302,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",205.85,253.9666667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5673",3234,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",253.9666667,302.8333333,0,1,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5674",3235,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",302.8333333,349.45,1,1,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5675",3236,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",349.45,395.7333333,1,1,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5676",3237,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",395.7333333,445.4333333,1,1,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5677",3238,NA,"Johnny's",1,2,4,117,20,"2/8/16 20:45",445.4333333,494.5166667,1,2,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5678",3239,NA,"Johnny's",1,2,4,117,20,"",494.5166667,Inf,2,10,8,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5679",3192,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",0,59.71666667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5680",3253,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",59.71666667,107.6,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5681",3254,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",107.6,155.5833333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5682",3255,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",155.5833333,205.8,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5683",3268,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",205.8,253.85,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5684",3269,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",253.85,302.6666667,0,1,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5685",3270,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",302.6666667,349.2833333,1,1,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5686",3271,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",349.2833333,395.5666667,1,1,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5687",3272,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",395.5666667,445.2333333,1,2,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5688",3273,NA,"Johnny's",1,2,5,174,20,"2/8/16 21:00",445.2333333,494.3333333,2,2,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5689",3274,NA,"Johnny's",1,2,5,174,20,"",494.3333333,Inf,2,10,8,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5690",3291,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",0,59.45,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5691",3292,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",59.45,107.3666667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5692",3293,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",107.3666667,155.4,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5693",3334,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",155.4,205.6166667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5694",3335,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",205.6166667,253.7666667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5695",3337,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",253.7666667,302.4166667,0,2,2,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5696",3338,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",302.4166667,349,2,2,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5697",3339,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",349,395.35,2,3,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5698",3340,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",395.35,445.1333333,3,3,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5699",3341,NA,"Johnny's",1,2,7,219,20,"2/8/16 21:20",445.1333333,494.1,3,3,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5700",3342,NA,"Johnny's",1,2,7,219,20,"",494.1,Inf,3,10,7,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5701",1527,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",0,59.45,0,0,0,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5702",1500,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",59.45,107.3666667,0,0,0,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5703",1509,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",107.3666667,155.4,0,0,0,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5704",1520,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",155.4,205.6166667,0,1,1,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5705",1492,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",205.6166667,253.7666667,1,2,1,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5706",1519,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",253.7666667,302.4166667,2,5,3,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5707",1491,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",302.4166667,349,5,5,0,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5708",1532,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",349,395.35,5,5,0,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5709",1529,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",395.35,445.1333333,5,6,1,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5710",1508,"CanRanchoLlano1B","217-1",1,2,7,250,20,"2/8/16 21:20",445.1333333,494.1,6,6,0,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5711",1515,"CanRanchoLlano1B","217-1",1,2,7,250,20,"",494.1,Inf,6,10,4,NA,"14Pay217-1","11/10/14","Pay",28,"E Coast",NA,NA,NA,NA,NA
"5712",3266,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",0,59.31666667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5713",3294,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",59.31666667,107.2333333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5714",3295,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",107.2333333,155.2833333,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5715",3283,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",155.2833333,205.5166667,0,0,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5716",3257,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",205.5166667,253.7166667,0,1,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5717",3201,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",253.7166667,302.25,1,2,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5718",3187,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",302.25,348.95,2,3,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5719",3211,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",348.95,395.25,3,3,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5720",3231,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",395.25,445.0166667,3,4,1,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5721",3228,NA,"Johnny's",1,2,8,257,20,"2/8/16 21:30",445.0166667,493.9666667,4,4,0,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5722",3219,NA,"Johnny's",1,2,8,257,20,"",493.9666667,Inf,4,10,6,NA,NA,NA,NA,NA,"Johnny's",NA,NA,NA,NA,NA
"5723",2360,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",0,60.58333333,0,0,0,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5724",2359,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",60.58333333,108.4333333,0,0,0,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5725",2354,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",108.4333333,156.35,0,1,1,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5726",2363,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",156.35,206.3333333,1,4,3,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5727",2343,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",206.3333333,254.0666667,4,8,4,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5728",2367,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",254.0666667,303.3333333,8,10,2,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5729",2365,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",303.3333333,349.95,10,10,0,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5730",2345,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",349.95,396.2833333,10,10,0,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5731",2355,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",396.2833333,446,10,10,0,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5732",2333,"CanSLucia1","188-2",1,2,1,14,0,"2/8/16 20:00",446,495.1166667,10,10,0,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5733",2350,"CanSLucia1","188-2",1,2,1,14,0,"",495.1166667,Inf,10,10,0,NA,"14Tus188-2","11/10/14","Tus",42,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5734",2323,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",0,59.31666667,0,0,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5735",2313,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",59.31666667,107.2333333,0,0,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5736",2329,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",107.2333333,155.2833333,0,0,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5737",2308,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",155.2833333,205.5166667,0,0,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5738",2289,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",205.5166667,253.7166667,0,6,6,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5739",2317,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",253.7166667,302.4166667,6,9,3,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5740",2314,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",302.4166667,348.95,9,9,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5741",2332,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",348.95,395.25,9,10,1,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5742",2324,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",395.25,445.0166667,10,10,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5743",2297,"CanSBalta1","187-1",1,2,8,272,0,"2/8/16 21:30",445.0166667,493.9666667,10,10,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
"5744",2319,"CanSBalta1","187-1",1,2,8,272,0,"",493.9666667,Inf,10,10,0,NA,"14Tus187-1","11/10/14","Tus",37,"Sierra Madre de la Sur","Tus_39","landrace","Tusta","","Fresh-Dry"
