,sampleid,line,rep,run,shelf,plate,trt,read.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
264,CanAnil7,81-2,1,1,1,15,20,2/3/16 8:23,342.03,389.88,9,9,0,,14CAm81-2,11/10/14,Cam,4,W Coast,CAm_1,landrace,Costeno Amarillo,Plantation,Dry
251,CanAnil7,81-2,1,1,1,15,20,2/5/16 8:08,389.88,437.63,9,9,0,,14CAm81-2,11/10/14,Cam,4,W Coast,CAm_1,landrace,Costeno Amarillo,Plantation,Dry
239,CanAnil7,81-2,1,1,1,15,20,,437.63,Inf,9,10,1,,14CAm81-2,11/10/14,Cam,4,W Coast,CAm_1,landrace,Costeno Amarillo,Plantation,Dry
1473,CanParaje5,149-1,1,1,1,16,20,1/20/16 8:30,0,54,0,0,0,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1451,CanParaje5,149-1,1,1,1,16,20,1/22/16 8:24,54,101.9,0,0,0,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1444,CanParaje5,149-1,1,1,1,16,20,1/24/16 8:50,101.9,150.33,0,2,2,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1423,CanParaje5,149-1,1,1,1,16,20,1/26/16 8:37,150.33,198.12,2,6,4,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1437,CanParaje5,149-1,1,1,1,16,20,1/28/16 8:28,198.12,245.97,6,8,2,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1450,CanParaje5,149-1,1,1,1,16,20,1/30/16 9:25,245.97,294.92,8,8,0,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1443,CanParaje5,149-1,1,1,1,16,20,2/1/16 8:32,294.92,342.03,8,8,0,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1453,CanParaje5,149-1,1,1,1,16,20,2/3/16 8:23,342.03,389.88,8,8,0,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1472,CanParaje5,149-1,1,1,1,16,20,2/5/16 8:08,389.88,437.63,8,8,0,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1465,CanParaje5,149-1,1,1,1,16,20,,437.63,Inf,8,10,2,,14CAg149-1,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1842,CanSaa2,125-2,1,1,1,17,0,1/20/16 8:30,0,54,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1846,CanSaa2,125-2,1,1,1,17,0,1/22/16 8:24,54,101.9,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1849,CanSaa2,125-2,1,1,1,17,0,1/24/16 8:50,101.9,150.33,0,0,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1817,CanSaa2,125-2,1,1,1,17,0,1/26/16 8:37,150.33,198.12,0,1,1,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1840,CanSaa2,125-2,1,1,1,17,0,1/28/16 8:28,198.12,245.97,1,2,1,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1837,CanSaa2,125-2,1,1,1,17,0,1/30/16 9:25,245.97,294.92,2,4,2,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1845,CanSaa2,125-2,1,1,1,17,0,2/1/16 8:32,294.92,342.03,4,5,1,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1850,CanSaa2,125-2,1,1,1,17,0,2/3/16 8:23,342.03,389.88,5,5,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1844,CanSaa2,125-2,1,1,1,17,0,2/5/16 8:08,389.88,437.63,5,5,0,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1826,CanSaa2,125-2,1,1,1,17,0,,437.63,Inf,5,10,5,,14Slt125-2,11/10/14,Slt,36,E Coast,Slt_23,landrace,Solterito,Backyard,Dry
1719,CanRose6B,164-2,1,1,1,18,10,1/20/16 8:30,0,54,0,0,0,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1710,CanRose6B,164-2,1,1,1,18,10,1/22/16 8:24,54,101.9,0,0,0,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1703,CanRose6B,164-2,1,1,1,18,10,1/24/16 8:50,101.9,150.33,0,0,0,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1713,CanRose6B,164-2,1,1,1,18,10,1/26/16 8:37,150.33,198.12,0,2,2,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1730,CanRose6B,164-2,1,1,1,18,10,1/28/16 8:28,198.12,245.97,2,2,6,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1717,CanRose6B,164-2,1,1,1,18,10,1/30/16 9:25,245.97,294.92,2,2,0,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1718,CanRose6B,164-2,1,1,1,18,10,2/1/16 8:32,294.92,342.03,2,3,1,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1722,CanRose6B,164-2,1,1,1,18,10,2/3/16 8:23,342.03,389.88,3,4,1,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1712,CanRose6B,164-2,1,1,1,18,10,2/5/16 8:08,389.88,437.63,4,4,0,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1729,CanRose6B,164-2,1,1,1,18,10,,437.63,Inf,4,10,6,,14CRo164-2,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2196,CanStaCruz11,170-1,1,1,1,20,20,1/20/16 8:30,0,54,0,0,0,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2195,CanStaCruz11,170-1,1,1,1,20,20,1/22/16 8:24,54,101.9,0,0,0,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2181,CanStaCruz11,170-1,1,1,1,20,20,1/24/16 8:50,101.9,150.33,0,0,0,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2176,CanStaCruz11,170-1,1,1,1,20,20,1/26/16 8:37,150.33,198.12,0,3,3,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2180,CanStaCruz11,170-1,1,1,1,20,20,1/28/16 8:28,198.12,245.97,3,7,4,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2179,CanStaCruz11,170-1,1,1,1,20,20,1/30/16 9:25,245.97,294.92,7,8,1,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2167,CanStaCruz11,170-1,1,1,1,20,20,2/1/16 8:32,294.92,342.03,8,8,0,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2170,CanStaCruz11,170-1,1,1,1,20,20,2/3/16 8:23,342.03,389.88,8,8,0,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2164,CanStaCruz11,170-1,1,1,1,20,20,2/5/16 8:08,389.88,437.63,8,8,0,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
2166,CanStaCruz11,170-1,1,1,1,20,20,,437.63,Inf,8,10,2,,14CAg170-1,11/10/14,CAg,41,Central Valleys,CAg_33,landrace,Chile de Agua,Plantation,Fresh
1541,CanParaje7,151-2,1,1,1,21,10,1/20/16 8:30,0,54,0,0,0,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1571,CanParaje7,151-2,1,1,1,21,10,1/22/16 8:24,54,101.9,0,3,3,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1573,CanParaje7,151-2,1,1,1,21,10,1/24/16 8:50,101.9,150.33,3,4,1,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1555,CanParaje7,151-2,1,1,1,21,10,1/26/16 8:37,150.33,198.12,4,4,0,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1542,CanParaje7,151-2,1,1,1,21,10,1/28/16 8:28,198.12,245.97,4,4,0,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1580,CanParaje7,151-2,1,1,1,21,10,1/30/16 9:25,245.97,294.92,4,5,1,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1560,CanParaje7,151-2,1,1,1,21,10,2/1/16 8:32,294.92,342.03,5,5,0,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1543,CanParaje7,151-2,1,1,1,21,10,2/3/16 8:23,342.03,389.88,5,5,0,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1574,CanParaje7,151-2,1,1,1,21,10,2/5/16 8:08,389.88,437.63,5,5,0,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
1570,CanParaje7,151-2,1,1,1,21,10,,437.63,Inf,5,10,5,,14CAg151-2,11/10/14,CAg,22,Central Valleys,CAg_27,landrace,Chile de Agua,Plantation,Fresh
150,CanAnil1,75-1,1,1,1,22,0,1/20/16 8:30,0,54,0,0,0,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
138,CanAnil1,75-1,1,1,1,22,0,1/22/16 8:24,54,101.9,0,0,0,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
123,CanAnil1,75-1,1,1,1,22,0,1/24/16 8:50,101.9,150.33,0,1,1,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
117,CanAnil1,75-1,1,1,1,22,0,1/26/16 8:37,150.33,198.12,1,5,4,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
142,CanAnil1,75-1,1,1,1,22,0,1/28/16 8:28,198.12,245.97,5,8,3,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
139,CanAnil1,75-1,1,1,1,22,0,1/30/16 9:25,245.97,294.92,8,8,0,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
112,CanAnil1,75-1,1,1,1,22,0,2/1/16 8:32,294.92,342.03,8,8,0,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
124,CanAnil1,75-1,1,1,1,22,0,2/3/16 8:23,342.03,389.88,8,9,1,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
127,CanAnil1,75-1,1,1,1,22,0,2/5/16 8:08,389.88,437.63,9,9,0,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
134,CanAnil1,75-1,1,1,1,22,0,,437.63,Inf,9,10,1,,14CRo75-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
835,CanLabor4,137-2,1,1,1,23,0,1/20/16 8:30,0,54,0,0,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
849,CanLabor4,137-2,1,1,1,23,0,1/22/16 8:24,54,101.9,0,5,5,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
855,CanLabor4,137-2,1,1,1,23,0,1/24/16 8:50,101.9,150.33,5,7,2,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
853,CanLabor4,137-2,1,1,1,23,0,1/26/16 8:37,150.33,198.12,7,10,3,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
837,CanLabor4,137-2,1,1,1,23,0,1/28/16 8:28,198.12,245.97,10,10,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
831,CanLabor4,137-2,1,1,1,23,0,1/30/16 9:25,245.97,294.92,10,10,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
832,CanLabor4,137-2,1,1,1,23,0,2/1/16 8:32,294.92,342.03,10,10,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
848,CanLabor4,137-2,1,1,1,23,0,2/3/16 8:23,342.03,389.88,10,10,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
826,CanLabor4,137-2,1,1,1,23,0,2/5/16 8:08,389.88,437.63,10,10,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
828,CanLabor4,137-2,1,1,1,23,0,,437.63,Inf,10,10,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
188,CanAnil3,77-1,1,1,1,24,15,1/20/16 8:30,0,54,0,0,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
185,CanAnil3,77-1,1,1,1,24,15,1/22/16 8:24,54,101.9,0,3,3,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
159,CanAnil3,77-1,1,1,1,24,15,1/24/16 8:50,101.9,150.33,3,8,5,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
167,CanAnil3,77-1,1,1,1,24,15,1/26/16 8:37,150.33,198.12,8,10,2,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
182,CanAnil3,77-1,1,1,1,24,15,1/28/16 8:28,198.12,245.97,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
184,CanAnil3,77-1,1,1,1,24,15,1/30/16 9:25,245.97,294.92,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
187,CanAnil3,77-1,1,1,1,24,15,2/1/16 8:32,294.92,342.03,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
151,CanAnil3,77-1,1,1,1,24,15,2/3/16 8:23,342.03,389.88,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
166,CanAnil3,77-1,1,1,1,24,15,2/5/16 8:08,389.88,437.63,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
176,CanAnil3,77-1,1,1,1,24,15,,437.63,Inf,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
2649,CfrLaguna1,100-2,1,1,1,25,10,1/20/16 8:30,0,54,0,0,0,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2652,CfrLaguna1,100-2,1,1,1,25,10,1/22/16 8:24,54,101.9,0,0,0,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2637,CfrLaguna1,100-2,1,1,1,25,10,1/24/16 8:50,101.9,150.33,0,0,0,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2635,CfrLaguna1,100-2,1,1,1,25,10,1/26/16 8:37,150.33,198.12,0,0,0,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2655,CfrLaguna1,100-2,1,1,1,25,10,1/28/16 8:28,198.12,245.97,0,2,2,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2646,CfrLaguna1,100-2,1,1,1,25,10,1/30/16 9:25,245.97,294.92,2,2,0,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2658,CfrLaguna1,100-2,1,1,1,25,10,2/1/16 8:32,294.92,342.03,2,3,1,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2662,CfrLaguna1,100-2,1,1,1,25,10,2/3/16 8:23,342.03,389.88,3,6,3,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2710,CfrLaguna1,100-2,1,1,1,25,10,2/5/16 8:08,389.88,437.63,6,9,3,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2636,CfrLaguna1,100-2,1,1,1,25,10,,437.63,Inf,9,10,1,,14FBo100-2,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
1739,CanRose7B,165-1,1,1,1,26,15,1/20/16 8:30,0,54,0,0,0,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1737,CanRose7B,165-1,1,1,1,26,15,1/22/16 8:24,54,101.9,0,1,1,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1741,CanRose7B,165-1,1,1,1,26,15,1/24/16 8:50,101.9,150.33,1,3,2,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1750,CanRose7B,165-1,1,1,1,26,15,1/26/16 8:37,150.33,198.12,3,4,1,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1743,CanRose7B,165-1,1,1,1,26,15,1/28/16 8:28,198.12,245.97,4,4,0,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1738,CanRose7B,165-1,1,1,1,26,15,1/30/16 9:25,245.97,294.92,4,4,0,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1744,CanRose7B,165-1,1,1,1,26,15,2/1/16 8:32,294.92,342.03,4,6,2,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1765,CanRose7B,165-1,1,1,1,26,15,2/3/16 8:23,342.03,389.88,6,6,0,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1762,CanRose7B,165-1,1,1,1,26,15,2/5/16 8:08,389.88,437.63,6,6,0,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
1735,CanRose7B,165-1,1,1,1,26,15,,437.63,Inf,6,10,4,,14CRo165-1,11/10/14,CRo,33,E Coast,CRo_32,landrace,Costeno Rojo,Plantation,Dry
2538,CfrHuax6,92-1,1,1,1,27,10,1/20/16 8:30,0,54,0,0,0,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2521,CfrHuax6,92-1,1,1,1,27,10,1/22/16 8:24,54,101.9,0,1,1,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2525,CfrHuax6,92-1,1,1,1,27,10,1/24/16 8:50,101.9,150.33,1,1,0,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2530,CfrHuax6,92-1,1,1,1,27,10,1/26/16 8:37,150.33,198.12,1,2,1,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2523,CfrHuax6,92-1,1,1,1,27,10,1/28/16 8:28,198.12,245.97,2,2,0,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2535,CfrHuax6,92-1,1,1,1,27,10,1/30/16 9:25,245.97,294.92,2,7,5,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2529,CfrHuax6,92-1,1,1,1,27,10,2/1/16 8:32,294.92,342.03,7,7,0,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2531,CfrHuax6,92-1,1,1,1,27,10,2/3/16 8:23,342.03,389.88,7,9,2,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2540,CfrHuax6,92-1,1,1,1,27,10,2/5/16 8:08,389.88,437.63,9,10,1,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
2528,CfrHuax6,92-1,1,1,1,27,10,,437.63,Inf,10,10,0,,14FPi92-1,11/10/14,Fpi,11,W Coast,FPi_6,landrace,Piquin,Backyard,Fresh
322,CanCoat4,129-1,1,1,1,28,0,1/20/16 8:30,0,54,0,0,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
344,CanCoat4,129-1,1,1,1,28,0,1/22/16 8:24,54,101.9,0,0,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
343,CanCoat4,129-1,1,1,1,28,0,1/24/16 8:50,101.9,150.33,0,2,2,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
332,CanCoat4,129-1,1,1,1,28,0,1/26/16 8:37,150.33,198.12,2,2,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
330,CanCoat4,129-1,1,1,1,28,0,1/28/16 8:28,198.12,245.97,2,2,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
349,CanCoat4,129-1,1,1,1,28,0,1/30/16 9:25,245.97,294.92,2,2,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
337,CanCoat4,129-1,1,1,1,28,0,2/1/16 8:32,294.92,342.03,2,2,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
327,CanCoat4,129-1,1,1,1,28,0,2/3/16 8:23,342.03,389.88,2,2,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
346,CanCoat4,129-1,1,1,1,28,0,2/5/16 8:08,389.88,437.63,2,2,0,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
331,CanCoat4,129-1,1,1,1,28,0,,437.63,Inf,2,10,8,,14CAg129-1,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
177,CanAnil3,77-1,1,1,1,29,0,1/20/16 8:30,0,54,0,0,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
170,CanAnil3,77-1,1,1,1,29,0,1/22/16 8:24,54,101.9,0,0,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
169,CanAnil3,77-1,1,1,1,29,0,1/24/16 8:50,101.9,150.33,0,10,10,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
162,CanAnil3,77-1,1,1,1,29,0,1/26/16 8:37,150.33,198.12,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
155,CanAnil3,77-1,1,1,1,29,0,1/28/16 8:28,198.12,245.97,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
154,CanAnil3,77-1,1,1,1,29,0,1/30/16 9:25,245.97,294.92,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
174,CanAnil3,77-1,1,1,1,29,0,2/1/16 8:32,294.92,342.03,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
190,CanAnil3,77-1,1,1,1,29,0,2/3/16 8:23,342.03,389.88,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
180,CanAnil3,77-1,1,1,1,29,0,2/5/16 8:08,389.88,437.63,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
178,CanAnil3,77-1,1,1,1,29,0,,437.63,Inf,10,10,0,,14CRo77-1,11/10/14,CRo,4,W Coast,CRo_1,landrace,Costeno Rojo,Plantation,Dry
2818,NA,Johnny's,1,1,1,30,10,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2806,NA,Johnny's,1,1,1,30,10,1/22/16 8:24,54,101.9,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2816,NA,Johnny's,1,1,1,30,10,1/24/16 8:50,101.9,150.33,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2803,NA,Johnny's,1,1,1,30,10,1/26/16 8:37,150.33,198.12,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2796,NA,Johnny's,1,1,1,30,10,1/28/16 8:28,198.12,245.97,0,4,4,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2797,NA,Johnny's,1,1,1,30,10,1/30/16 9:25,245.97,294.92,4,8,4,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
