,X,sampleid,line,rep,run,shelf,plate,trt,type,concatenate,start.day,start.time,start.day.time,read.day.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
5808,5853,CfrLaguna1,100-1,1,2,4,122,10,C2,10+C2+E Coast,2/8/16,20:45,2/8/16 20:45,2/11/16 8:41,0,59.93333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5812,5854,CfrLaguna1,100-1,1,2,4,122,10,C2,10+C2+E Coast,2/11/16,8:41,2/8/16 20:45,2/13/16 8:33,59.93333333,107.8,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5811,5855,CfrLaguna1,100-1,1,2,4,122,10,C2,10+C2+E Coast,2/13/16,8:33,2/8/16 20:45,2/15/16 8:32,107.8,155.7833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5928,5700,CfrLaguna1,100-1,1,2,4,125,15,C2,15+C2+E Coast,2/8/16,20:45,2/8/16 20:45,2/11/16 8:41,0,59.93333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5988,5962,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:34,0,54.06666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5990,5963,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,1/20/16,8:34,1/18/16 2:30,1/22/16 8:34,54.06666667,102.0666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5989,5924,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,1/22/16,8:34,1/18/16 2:30,1/24/16 9:04,102.0666667,150.5666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5995,5925,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,1/24/16,9:04,1/18/16 2:30,1/26/16 8:56,150.5666667,198.4333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5993,5926,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,1/26/16,8:56,1/18/16 2:30,1/28/16 8:45,198.4333333,246.25,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5992,5927,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,1/28/16,8:45,1/18/16 2:30,1/30/16 9:48,246.25,295.3,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5996,5928,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,1/30/16,9:48,1/18/16 2:30,2/1/16 8:56,295.3,342.4333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5994,5929,CfrLaguna1,100-1,1,1,6,187,20,C2,20+C2+E Coast,2/1/16,8:56,1/18/16 2:30,2/3/16 8:42,342.4333333,390.2,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5740,5808,CfrLaguna1,100-1,1,1,7,225,0,C2,0+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5741,5809,CfrLaguna1,100-1,1,1,7,225,0,C2,0+C2+E Coast,1/20/16,8:38,1/18/16 2:30,1/22/16 8:41,54.13333333,102.1833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5742,5810,CfrLaguna1,100-1,1,1,7,225,0,C2,0+C2+E Coast,1/22/16,8:41,1/18/16 2:30,1/24/16 9:07,102.1833333,150.6166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5830,5905,CfrLaguna1,100-1,1,2,7,228,10,C2,10+C2+E Coast,2/8/16,21:20,2/8/16 21:20,2/11/16 8:47,0,59.45,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5834,5906,CfrLaguna1,100-1,1,2,7,228,10,C2,10+C2+E Coast,2/11/16,8:47,2/8/16 21:20,2/13/16 8:42,59.45,107.3666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5832,5907,CfrLaguna1,100-1,1,2,7,228,10,C2,10+C2+E Coast,2/13/16,8:42,2/8/16 21:20,2/15/16 8:44,107.3666667,155.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6016,6027,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/8/16,21:20,2/8/16 21:20,2/11/16 8:47,0,59.45,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6020,6028,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/11/16,8:47,2/8/16 21:20,2/13/16 8:42,59.45,107.3666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6018,6029,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/13/16,8:42,2/8/16 21:20,2/15/16 8:44,107.3666667,155.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6019,6017,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/15/16,8:44,2/8/16 21:20,2/17/16 10:57,155.4,205.6166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6011,6018,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/17/16,10:57,2/8/16 21:20,2/19/16 11:06,205.6166667,253.7666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6012,6032,CfrLaguna1,100-1,1,2,7,229,20,C2,20+C2+E Coast,2/19/16,11:06,2/8/16 21:20,2/21/16 11:45,253.7666667,302.4166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5842,5917,CfrLaguna1,100-1,1,2,7,239,10,C2,10+C2+E Coast,2/8/16,21:20,2/8/16 21:20,2/11/16 8:47,0,59.45,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5846,5918,CfrLaguna1,100-1,1,2,7,239,10,C2,10+C2+E Coast,2/11/16,8:47,2/8/16 21:20,2/13/16 8:42,59.45,107.3666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6028,6036,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/8/16,21:20,2/8/16 21:20,2/11/16 8:47,0,59.45,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6032,6037,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/11/16,8:47,2/8/16 21:20,2/13/16 8:42,59.45,107.3666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6030,6038,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/13/16,8:42,2/8/16 21:20,2/15/16 8:44,107.3666667,155.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6031,6039,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/15/16,8:44,2/8/16 21:20,2/17/16 10:57,155.4,205.6166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6023,6040,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/17/16,10:57,2/8/16 21:20,2/19/16 11:06,205.6166667,253.7666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6024,6001,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/19/16,11:06,2/8/16 21:20,2/21/16 11:45,253.7666667,302.4166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6027,6002,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/21/16,11:45,2/8/16 21:20,2/23/16 10:20,302.4166667,349,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6021,6003,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/23/16,10:20,2/8/16 21:20,2/25/16 8:41,349,395.35,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6029,5964,CfrLaguna1,100-1,1,2,7,243,20,C2,20+C2+E Coast,2/25/16,8:41,2/8/16 21:20,2/27/16 10:28,395.35,445.1333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5756,5698,CfrLaguna1,100-1,1,2,7,251,0,C2,0+C2+E Coast,2/8/16,21:20,2/8/16 21:20,2/11/16 8:47,0,59.45,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5760,5686,CfrLaguna1,100-1,1,2,7,251,0,C2,0+C2+E Coast,2/11/16,8:47,2/8/16 21:20,2/13/16 8:42,59.45,107.3666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5758,5675,CfrLaguna1,100-1,1,2,7,251,0,C2,0+C2+E Coast,2/13/16,8:42,2/8/16 21:20,2/15/16 8:44,107.3666667,155.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5762,5820,CfrLaguna1,100-1,1,1,8,255,0,C2,0+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5763,5821,CfrLaguna1,100-1,1,1,8,255,0,C2,0+C2+E Coast,1/20/16,8:38,1/18/16 2:30,1/22/16 8:47,54.13333333,102.2833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5860,5844,CfrLaguna1,100-1,1,1,8,259,10,C2,10+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5861,5845,CfrLaguna1,100-1,1,1,8,259,10,C2,10+C2+E Coast,1/20/16,8:38,1/18/16 2:30,1/22/16 8:47,54.13333333,102.2833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5862,5846,CfrLaguna1,100-1,1,1,8,259,10,C2,10+C2+E Coast,1/22/16,8:47,1/18/16 2:30,1/24/16 9:10,102.2833333,150.6666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6044,5932,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,1/18/16,2:30,1/18/16 2:30,1/20/16 8:38,0,54.13333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6045,5933,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,1/20/16,8:38,1/18/16 2:30,1/22/16 8:47,54.13333333,102.2833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6046,5934,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,1/22/16,8:47,1/18/16 2:30,1/24/16 9:10,102.2833333,150.6666667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6051,5935,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,1/24/16,9:10,1/18/16 2:30,1/26/16 9:03,150.6666667,198.55,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6050,5976,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,1/26/16,9:03,1/18/16 2:30,1/28/16 8:50,198.55,246.3333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6047,5977,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,1/28/16,8:50,1/18/16 2:30,1/30/16 9:56,246.3333333,295.4333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6052,5978,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,1/30/16,9:56,1/18/16 2:30,2/1/16 8:59,295.4333333,342.4833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6049,5979,CfrLaguna1,100-1,1,1,8,271,20,C2,20+C2+E Coast,2/1/16,8:59,1/18/16 2:30,2/3/16 8:53,342.4833333,390.3833333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5962,5983,CfrLaguna1,100-1,1,2,9,322,15,C2,15+C2+E Coast,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5966,5984,CfrLaguna1,100-1,1,2,9,322,15,C2,15+C2+E Coast,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
5963,5985,CfrLaguna1,100-1,1,2,9,322,15,C2,15+C2+E Coast,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6060,5969,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/8/16,21:45,2/8/16 21:45,2/11/16 8:51,0,59.1,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6063,5970,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/11/16,8:51,2/8/16 21:45,2/13/16 8:46,59.1,107.0166667,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6061,5971,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/13/16,8:46,2/8/16 21:45,2/15/16 8:51,107.0166667,155.1,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
6064,5972,CfrLaguna1,100-1,1,2,9,324,20,C2,20+C2+E Coast,2/15/16,8:51,2/8/16 21:45,2/17/16 11:05,155.1,205.3333333,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
